Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,44.0,43.0,49.0,45.0,46.0,48.0,48.0,44.0,45.0,44.0,45.0,47.0,45.0,48.0,48.0,45.0
1,49.0,44.0,49.0,49.0,49.0,53.0,53.0,49.0,49.0,49.0,49.0,48.0,46.0,50.0,50.0,49.0
2,45.0,47.0,51.0,47.0,48.0,50.0,50.0,46.0,47.0,45.0,47.0,51.0,49.0,49.0,49.0,47.0
3,45.0,48.0,49.0,46.0,47.0,47.0,47.0,49.0,46.0,45.0,46.0,48.0,48.0,47.0,47.0,46.0
4,50.0,49.0,49.0,50.0,50.0,52.0,52.0,54.0,50.0,50.0,50.0,49.0,49.0,50.0,50.0,50.0
5,46.0,52.0,52.0,48.0,49.0,49.0,49.0,51.0,48.0,46.0,48.0,52.0,52.0,49.0,49.0,48.0
6,44.0,44.0,49.0,45.0,46.0,48.0,48.0,44.0,45.0,44.0,45.0,47.0,45.0,47.0,47.0,45.0
7,49.0,47.0,49.0,49.0,49.0,49.0,49.0,47.0,49.0,49.0,49.0,48.0,46.0,49.0,49.0,49.0
8,45.0,46.0,51.0,47.0,49.0,50.0,50.0,46.0,47.0,45.0,47.0,49.0,47.0,49.0,49.0,47.0
9,44.0,43.0,49.0,45.0,46.0,49.0,49.0,45.0,45.0,44.0,45.0,46.0,44.0,47.0,47.0,45.0
10,50.0,46.0,50.0,50.0,51.0,50.0,50.0,49.0,50.0,50.0,50.0,48.0,46.0,51.0,51.0,50.0
11,45.0,47.0,51.0,47.0,48.0,50.0,50.0,46.0,47.0,45.0,47.0,51.0,49.0,49.0,49.0,47.0
12,48.0,48.0,49.0,48.0,49.0,50.0,50.0,49.0,48.0,48.0,48.0,48.0,48.0,47.0,47.0,48.0
13,52.0,49.0,50.0,52.0,51.0,54.0,54.0,54.0,50.0,50.0,50.0,49.0,49.0,51.0,51.0,52.0
14,49.0,52.0,52.0,50.0,50.0,52.0,52.0,51.0,49.0,49.0,49.0,52.0,52.0,49.0,49.0,50.0
15,45.0,43.0,49.0,45.0,46.0,49.0,49.0,45.0,45.0,45.0,45.0,47.0,45.0,48.0,48.0,45.0
16,50.0,44.0,50.0,50.0,51.0,50.0,50.0,48.0,50.0,50.0,50.0,48.0,46.0,51.0,51.0,50.0
17,49.0,46.0,51.0,49.0,49.0,53.0,53.0,49.0,49.0,49.0,49.0,48.0,46.0,50.0,50.0,49.0
18,44.0,48.0,48.0,45.0,46.0,48.0,48.0,50.0,45.0,44.0,45.0,47.0,47.0,48.0,48.0,45.0
19,50.0,51.0,51.0,50.0,51.0,53.0,53.0,55.0,50.0,50.0,50.0,48.0,48.0,51.0,51.0,50.0
20,45.0,52.0,52.0,47.0,50.0,50.0,50.0,52.0,47.0,45.0,47.0,52.0,52.0,50.0,50.0,47.0
21,45.0,49.0,49.0,46.0,47.0,47.0,47.0,49.0,46.0,45.0,46.0,48.0,48.0,47.0,47.0,46.0
22,50.0,52.0,52.0,50.0,50.0,50.0,50.0,52.0,50.0,50.0,50.0,49.0,49.0,50.0,50.0,50.0
23,46.0,51.0,51.0,48.0,50.0,49.0,49.0,51.0,48.0,46.0,48.0,49.0,49.0,50.0,50.0,48.0
24,45.0,48.0,49.0,46.0,47.0,48.0,48.0,50.0,46.0,45.0,46.0,47.0,47.0,47.0,47.0,46.0
25,51.0,51.0,51.0,51.0,52.0,50.0,50.0,51.0,51.0,51.0,51.0,49.0,49.0,52.0,52.0,51.0
26,46.0,52.0,52.0,48.0,49.0,49.0,49.0,51.0,48.0,46.0,48.0,52.0,52.0,49.0,49.0,48.0
27,49.0,49.0,49.0,49.0,50.0,50.0,50.0,51.0,49.0,49.0,49.0,48.0,48.0,47.0,47.0,49.0
28,52.0,51.0,51.0,52.0,52.0,55.0,55.0,55.0,51.0,51.0,51.0,49.0,49.0,52.0,52.0,52.0
29,50.0,52.0,52.0,50.0,51.0,52.0,52.0,53.0,50.0,50.0,50.0,52.0,52.0,49.0,49.0,50.0
30,46.0,48.0,49.0,46.0,47.0,48.0,48.0,50.0,46.0,46.0,46.0,48.0,48.0,47.0,47.0,46.0
31,51.0,49.0,50.0,51.0,52.0,49.0,49.0,51.0,51.0,51.0,51.0,49.0,49.0,52.0,52.0,51.0
32,50.0,50.0,50.0,50.0,50.0,52.0,52.0,54.0,50.0,50.0,50.0,49.0,49.0,50.0,50.0,50.0
33,44.0,43.0,49.0,45.0,46.0,41.0,41.0,42.0,45.0,44.0,45.0,46.0,44.0,46.0,46.0,45.0
34,45.0,45.0,49.0,45.0,47.0,45.0,45.0,45.0,47.0,47.0,47.0,47.0,45.0,47.0,47.0,45.0
35,45.0,44.0,50.0,46.0,47.0,42.0,42.0,44.0,46.0,45.0,46.0,47.0,45.0,47.0,47.0,46.0
36,44.0,44.0,49.0,45.0,46.0,44.0,44.0,44.0,45.0,44.0,45.0,46.0,44.0,46.0,46.0,45.0
37,47.0,47.0,50.0,47.0,49.0,47.0,47.0,47.0,48.0,48.0,48.0,48.0,46.0,49.0,49.0,47.0
38,45.0,46.0,51.0,47.0,48.0,46.0,46.0,46.0,47.0,45.0,47.0,49.0,47.0,48.0,48.0,47.0
39,47.0,49.0,49.0,48.0,47.0,49.0,49.0,49.0,47.0,47.0,47.0,48.0,48.0,46.0,46.0,48.0
40,52.0,52.0,52.0,52.0,50.0,52.0,52.0,52.0,50.0,50.0,50.0,49.0,49.0,49.0,49.0,52.0
41,49.0,51.0,51.0,50.0,50.0,51.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,50.0
42,45.0,43.0,49.0,45.0,46.0,43.0,43.0,43.0,45.0,45.0,45.0,47.0,45.0,46.0,46.0,45.0
43,46.0,46.0,50.0,46.0,49.0,46.0,46.0,46.0,48.0,48.0,48.0,48.0,46.0,49.0,49.0,46.0
44,49.0,47.0,51.0,49.0,49.0,45.0,45.0,47.0,49.0,49.0,49.0,48.0,46.0,49.0,49.0,49.0
45,45.0,44.0,50.0,45.0,47.0,45.0,45.0,45.0,45.0,45.0,46.0,47.0,45.0,47.0,47.0,46.0
46,48.0,46.0,51.0,48.0,48.0,46.0,46.0,46.0,47.0,46.0,48.0,48.0,46.0,48.0,48.0,48.0
