Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,46.0,47.0,47.0,46.0,47.0,46.0,44.0,47.0,46.0,46.0,47.0,47.0,45.0,47.0,45.0,44.0
1,44.0,48.0,48.0,46.0,50.0,47.0,50.0,47.0,46.0,44.0,48.0,46.0,39.0,45.0,45.0,42.0
2,45.0,44.0,45.0,47.0,48.0,47.0,48.0,47.0,46.0,46.0,47.0,47.0,42.0,44.0,45.0,44.0
3,46.0,47.0,47.0,48.0,49.0,48.0,44.0,46.0,46.0,46.0,47.0,47.0,45.0,48.0,49.0,48.0
4,45.0,47.0,47.0,49.0,50.0,49.0,50.0,49.0,46.0,45.0,48.0,47.0,41.0,49.0,46.0,45.0
5,45.0,44.0,44.0,49.0,50.0,48.0,48.0,49.0,46.0,46.0,47.0,48.0,41.0,49.0,47.0,43.0
6,46.0,47.0,47.0,49.0,50.0,47.0,45.0,47.0,46.0,46.0,46.0,46.0,46.0,47.0,50.0,49.0
7,44.0,48.0,48.0,50.0,50.0,50.0,49.0,50.0,46.0,45.0,48.0,45.0,42.0,45.0,46.0,46.0
8,45.0,44.0,44.0,50.0,49.0,49.0,48.0,50.0,46.0,46.0,45.0,47.0,42.0,45.0,45.0,44.0
9,47.0,48.0,47.0,47.0,48.0,47.0,46.0,46.0,50.0,47.0,46.0,50.0,42.0,48.0,47.0,46.0
10,47.0,48.0,48.0,46.0,50.0,47.0,50.0,47.0,50.0,44.0,47.0,49.0,43.0,45.0,42.0,42.0
11,47.0,45.0,46.0,47.0,50.0,47.0,50.0,47.0,49.0,49.0,47.0,50.0,43.0,45.0,45.0,44.0
12,50.0,48.0,47.0,48.0,49.0,47.0,46.0,46.0,49.0,46.0,46.0,49.0,44.0,48.0,49.0,48.0
13,49.0,49.0,49.0,49.0,49.0,47.0,49.0,47.0,49.0,47.0,48.0,48.0,44.0,49.0,47.0,46.0
14,49.0,48.0,48.0,47.0,49.0,47.0,49.0,46.0,48.0,48.0,47.0,49.0,46.0,49.0,49.0,47.0
15,51.0,48.0,48.0,49.0,50.0,46.0,47.0,46.0,47.0,47.0,46.0,49.0,45.0,49.0,50.0,49.0
16,50.0,50.0,50.0,50.0,50.0,47.0,49.0,47.0,50.0,48.0,49.0,49.0,45.0,50.0,48.0,47.0
17,50.0,48.0,49.0,48.0,50.0,46.0,50.0,46.0,49.0,49.0,47.0,49.0,47.0,50.0,50.0,48.0
18,46.0,46.0,46.0,48.0,49.0,47.0,44.0,45.0,45.0,45.0,46.0,46.0,46.0,48.0,49.0,48.0
19,45.0,46.0,46.0,50.0,50.0,49.0,50.0,49.0,46.0,45.0,47.0,46.0,43.0,48.0,47.0,47.0
