Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,51.0,51.0,51.0,49.0,45.0,45.0,45.0,47.0,45.0,47.0,45.0,45.0,45.0,45.0,45.0,45.0
1,50.0,50.0,48.0,46.0,47.0,47.0,43.0,45.0,47.0,45.0,43.0,37.0,37.0,37.0,37.0,37.0
2,53.0,53.0,53.0,46.0,50.0,50.0,43.0,44.0,50.0,44.0,43.0,40.0,40.0,40.0,40.0,40.0
3,51.0,51.0,51.0,49.0,47.0,47.0,48.0,50.0,47.0,50.0,48.0,49.0,49.0,49.0,49.0,49.0
4,52.0,52.0,52.0,46.0,49.0,49.0,46.0,49.0,49.0,49.0,46.0,41.0,41.0,41.0,41.0,41.0
5,53.0,53.0,53.0,45.0,52.0,52.0,46.0,48.0,52.0,48.0,46.0,44.0,44.0,44.0,44.0,44.0
6,51.0,51.0,51.0,49.0,45.0,45.0,49.0,51.0,46.0,51.0,49.0,50.0,50.0,50.0,50.0,50.0
7,53.0,53.0,53.0,47.0,50.0,50.0,47.0,50.0,50.0,50.0,47.0,41.0,41.0,41.0,41.0,41.0
8,50.0,49.0,49.0,46.0,49.0,49.0,47.0,49.0,49.0,49.0,47.0,45.0,45.0,45.0,45.0,45.0
9,53.0,53.0,53.0,50.0,46.0,46.0,49.0,49.0,46.0,49.0,49.0,47.0,47.0,47.0,47.0,47.0
10,49.0,49.0,48.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0,46.0,44.0,44.0,44.0,44.0,44.0
11,53.0,53.0,53.0,47.0,50.0,50.0,46.0,46.0,50.0,46.0,46.0,41.0,41.0,41.0,41.0,41.0
12,52.0,52.0,52.0,49.0,47.0,47.0,48.0,50.0,47.0,50.0,48.0,47.0,47.0,47.0,47.0,47.0
13,50.0,50.0,50.0,50.0,49.0,49.0,47.0,47.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0
14,52.0,52.0,52.0,50.0,52.0,52.0,46.0,47.0,52.0,47.0,46.0,47.0,47.0,47.0,47.0,47.0
15,48.0,49.0,48.0,49.0,46.0,46.0,48.0,48.0,46.0,48.0,48.0,47.0,47.0,47.0,47.0,47.0
16,50.0,50.0,50.0,51.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,45.0,45.0,45.0,45.0,45.0
17,52.0,52.0,52.0,50.0,50.0,50.0,46.0,47.0,50.0,47.0,46.0,47.0,47.0,47.0,47.0,47.0
18,50.0,50.0,50.0,48.0,47.0,47.0,50.0,52.0,47.0,52.0,50.0,48.0,48.0,48.0,48.0,48.0
19,51.0,51.0,51.0,45.0,51.0,51.0,48.0,51.0,51.0,51.0,48.0,41.0,41.0,41.0,41.0,41.0
20,52.0,52.0,52.0,44.0,52.0,52.0,48.0,50.0,52.0,50.0,48.0,43.0,43.0,43.0,43.0,43.0
21,50.0,50.0,50.0,48.0,47.0,47.0,51.0,53.0,48.0,53.0,51.0,49.0,49.0,49.0,49.0,49.0
