Scenario,Roll 0,Roll 1,Roll 2,Roll 3
55,41.0,46.0,43.0,42.0
56,42.0,44.0,43.0,42.0
57,38.0,42.0,43.0,39.0
58,42.0,45.0,44.0,43.0
59,43.0,45.0,44.0,43.0
60,33.0,40.0,39.0,36.0
61,39.0,45.0,44.0,40.0
62,38.0,44.0,41.0,40.0
63,30.0,36.0,36.0,37.0
64,36.0,42.0,40.0,37.0
65,36.0,41.0,40.0,37.0
66,31.0,36.0,37.0,38.0
67,37.0,42.0,41.0,38.0
68,37.0,42.0,40.0,38.0
69,37.0,40.0,40.0,38.0
70,43.0,43.0,42.0,41.0
71,42.0,42.0,41.0,41.0
72,36.0,41.0,39.0,37.0
73,42.0,43.0,41.0,40.0
74,41.0,43.0,41.0,40.0
75,31.0,39.0,37.0,38.0
76,37.0,43.0,42.0,38.0
77,36.0,42.0,42.0,38.0
78,32.0,37.0,36.0,33.0
79,37.0,43.0,42.0,38.0
80,36.0,39.0,38.0,38.0
81,38.0,41.0,41.0,37.0
82,43.0,44.0,43.0,42.0
83,43.0,43.0,42.0,42.0
84,37.0,42.0,40.0,38.0
85,42.0,44.0,42.0,41.0
86,42.0,44.0,41.0,41.0
87,32.0,40.0,38.0,36.0
88,37.0,44.0,43.0,39.0
89,37.0,42.0,42.0,39.0
90,40.0,41.0,42.0,37.0
91,44.0,45.0,43.0,41.0
92,43.0,43.0,41.0,41.0
93,40.0,41.0,42.0,38.0
94,43.0,46.0,43.0,42.0
95,42.0,43.0,43.0,42.0
96,38.0,40.0,43.0,37.0
97,44.0,44.0,44.0,43.0
98,43.0,44.0,44.0,43.0
99,39.0,41.0,41.0,37.0
100,42.0,45.0,42.0,41.0
101,41.0,43.0,42.0,41.0
102,37.0,41.0,42.0,38.0
103,43.0,44.0,43.0,42.0
104,42.0,44.0,43.0,42.0
105,32.0,39.0,38.0,35.0
106,38.0,44.0,43.0,39.0
107,37.0,43.0,40.0,39.0
108,33.0,31.0,33.0,34.0
109,37.0,36.0,38.0,37.0
110,37.0,36.0,37.0,35.0
111,39.0,35.0,37.0,36.0
112,43.0,42.0,43.0,39.0
113,41.0,37.0,39.0,39.0
114,38.0,36.0,36.0,35.0
115,42.0,43.0,42.0,38.0
116,40.0,38.0,38.0,38.0
117,33.0,34.0,34.0,33.0
118,38.0,40.0,39.0,38.0
119,36.0,36.0,37.0,37.0
120,41.0,36.0,38.0,38.0
121,45.0,42.0,43.0,42.0
122,44.0,42.0,40.0,42.0
123,41.0,37.0,37.0,37.0
124,44.0,43.0,43.0,41.0
125,43.0,43.0,39.0,41.0
126,39.0,36.0,37.0,38.0
127,45.0,42.0,44.0,39.0
128,43.0,42.0,40.0,41.0
129,40.0,36.0,36.0,36.0
130,43.0,42.0,42.0,40.0
131,42.0,42.0,38.0,40.0
132,38.0,37.0,36.0,37.0
133,44.0,43.0,43.0,38.0
134,42.0,42.0,39.0,40.0
135,33.0,36.0,34.0,33.0
136,39.0,41.0,40.0,38.0
137,37.0,39.0,37.0,37.0
138,42.0,39.0,40.0,38.0
139,44.0,42.0,40.0,38.0
140,44.0,41.0,42.0,39.0
141,43.0,40.0,40.0,41.0
142,47.0,45.0,43.0,42.0
143,43.0,42.0,41.0,42.0
144,43.0,37.0,41.0,42.0
145,45.0,43.0,44.0,43.0
146,44.0,42.0,40.0,43.0
147,42.0,40.0,39.0,40.0
148,46.0,46.0,42.0,41.0
149,43.0,43.0,40.0,41.0
150,42.0,38.0,40.0,41.0
151,44.0,44.0,43.0,42.0
152,44.0,44.0,39.0,42.0
153,39.0,37.0,37.0,38.0
154,45.0,42.0,44.0,39.0
155,41.0,43.0,39.0,39.0
156,41.0,39.0,38.0,39.0
157,45.0,45.0,41.0,40.0
158,42.0,43.0,39.0,40.0
159,41.0,38.0,39.0,40.0
160,43.0,43.0,42.0,41.0
161,43.0,44.0,38.0,41.0
162,38.0,37.0,37.0,38.0
163,44.0,43.0,43.0,39.0
164,40.0,43.0,38.0,39.0
165,34.0,36.0,34.0,34.0
166,39.0,41.0,40.0,37.0
167,37.0,38.0,36.0,35.0
