Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,38.0,36.0,36.0,38.0,36.0,38.0,39.0,37.0,36.0,37.0,37.0,38.0,39.0,38.0,38.0,35.0
1,40.0,40.0,36.0,38.0,36.0,41.0,40.0,39.0,39.0,39.0,39.0,37.0,40.0,38.0,40.0,35.0
2,37.0,37.0,38.0,42.0,35.0,39.0,39.0,37.0,36.0,37.0,37.0,42.0,41.0,40.0,40.0,36.0
3,41.0,35.0,36.0,40.0,39.0,40.0,40.0,38.0,38.0,38.0,38.0,40.0,39.0,40.0,39.0,39.0
4,44.0,40.0,40.0,42.0,40.0,42.0,42.0,43.0,43.0,43.0,43.0,41.0,44.0,42.0,44.0,39.0
5,41.0,39.0,41.0,43.0,38.0,41.0,41.0,40.0,40.0,40.0,40.0,43.0,44.0,43.0,44.0,40.0
6,41.0,35.0,36.0,39.0,40.0,40.0,39.0,38.0,38.0,38.0,38.0,39.0,40.0,39.0,40.0,39.0
7,43.0,40.0,40.0,41.0,39.0,41.0,42.0,44.0,44.0,44.0,44.0,41.0,44.0,40.0,44.0,39.0
8,41.0,39.0,41.0,44.0,39.0,42.0,41.0,39.0,39.0,39.0,39.0,44.0,43.0,44.0,43.0,39.0
9,42.0,39.0,39.0,39.0,40.0,40.0,40.0,39.0,39.0,39.0,39.0,39.0,38.0,42.0,39.0,40.0
10,45.0,44.0,41.0,38.0,40.0,42.0,41.0,40.0,40.0,40.0,40.0,38.0,39.0,42.0,39.0,40.0
11,42.0,41.0,42.0,41.0,39.0,39.0,39.0,37.0,36.0,37.0,36.0,41.0,40.0,44.0,40.0,41.0
12,41.0,38.0,38.0,39.0,39.0,39.0,39.0,38.0,38.0,38.0,38.0,39.0,38.0,41.0,39.0,39.0
13,44.0,43.0,40.0,37.0,40.0,41.0,41.0,39.0,39.0,39.0,39.0,37.0,39.0,41.0,39.0,39.0
14,41.0,40.0,41.0,41.0,38.0,40.0,39.0,40.0,40.0,40.0,40.0,41.0,40.0,43.0,39.0,40.0
15,38.0,34.0,35.0,39.0,38.0,39.0,39.0,37.0,37.0,37.0,37.0,39.0,38.0,39.0,38.0,36.0
16,41.0,39.0,35.0,37.0,40.0,41.0,41.0,39.0,39.0,39.0,39.0,36.0,39.0,37.0,39.0,35.0
17,40.0,40.0,37.0,41.0,37.0,41.0,40.0,40.0,40.0,40.0,40.0,41.0,40.0,39.0,40.0,40.0
18,41.0,34.0,35.0,40.0,39.0,39.0,39.0,38.0,38.0,38.0,38.0,40.0,39.0,40.0,39.0,39.0
19,44.0,39.0,40.0,42.0,40.0,42.0,43.0,43.0,43.0,43.0,43.0,42.0,44.0,42.0,44.0,39.0
20,41.0,39.0,41.0,43.0,37.0,41.0,43.0,44.0,44.0,44.0,44.0,43.0,44.0,43.0,44.0,40.0
21,41.0,34.0,36.0,41.0,39.0,39.0,39.0,38.0,38.0,38.0,38.0,40.0,39.0,41.0,39.0,39.0
22,44.0,39.0,40.0,43.0,40.0,42.0,44.0,43.0,43.0,43.0,43.0,43.0,44.0,43.0,44.0,39.0
23,41.0,39.0,41.0,44.0,38.0,41.0,44.0,43.0,43.0,43.0,43.0,44.0,44.0,44.0,44.0,40.0
24,44.0,39.0,41.0,40.0,42.0,42.0,40.0,43.0,43.0,43.0,43.0,41.0,42.0,42.0,42.0,43.0
25,45.0,44.0,44.0,42.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0,42.0,43.0,43.0,43.0,43.0
26,46.0,45.0,44.0,45.0,41.0,41.0,41.0,40.0,40.0,40.0,40.0,45.0,44.0,45.0,44.0,45.0
27,43.0,38.0,40.0,39.0,41.0,41.0,39.0,42.0,42.0,42.0,42.0,40.0,42.0,41.0,42.0,42.0
28,44.0,43.0,43.0,41.0,43.0,43.0,43.0,43.0,43.0,43.0,43.0,41.0,43.0,42.0,43.0,42.0
29,45.0,44.0,43.0,44.0,40.0,41.0,41.0,44.0,44.0,44.0,44.0,44.0,43.0,44.0,43.0,44.0
30,39.0,34.0,36.0,40.0,39.0,39.0,40.0,38.0,38.0,38.0,38.0,39.0,39.0,40.0,39.0,38.0
31,43.0,39.0,39.0,41.0,43.0,43.0,41.0,39.0,39.0,39.0,39.0,40.0,43.0,41.0,43.0,39.0
32,44.0,40.0,41.0,42.0,40.0,42.0,42.0,44.0,44.0,44.0,44.0,42.0,44.0,42.0,44.0,44.0
33,40.0,34.0,35.0,39.0,39.0,38.0,38.0,38.0,38.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0
34,43.0,39.0,40.0,44.0,39.0,41.0,44.0,39.0,39.0,39.0,39.0,44.0,44.0,44.0,44.0,39.0
35,40.0,39.0,41.0,44.0,36.0,40.0,44.0,43.0,43.0,43.0,43.0,44.0,43.0,41.0,43.0,39.0
36,45.0,39.0,40.0,40.0,43.0,43.0,40.0,43.0,43.0,43.0,42.0,40.0,43.0,42.0,43.0,44.0
37,45.0,41.0,45.0,41.0,45.0,45.0,45.0,44.0,44.0,44.0,44.0,41.0,44.0,44.0,44.0,44.0
38,45.0,43.0,45.0,46.0,42.0,42.0,42.0,40.0,40.0,40.0,40.0,46.0,43.0,46.0,43.0,45.0
