,Mean,StdDev,Min,Median,Max,Seed-1,Seed-10,Seed-100,Seed-11,Seed-12,Seed-13,Seed-14,Seed-15,Seed-16,Seed-17,Seed-18,Seed-19,Seed-2,Seed-20,Seed-21,Seed-22,Seed-23,Seed-24,Seed-25,Seed-26,Seed-27,Seed-28,Seed-29,Seed-3,Seed-30,Seed-31,Seed-32,Seed-33,Seed-34,Seed-35,Seed-36,Seed-37,Seed-38,Seed-39,Seed-4,Seed-40,Seed-41,Seed-42,Seed-43,Seed-44,Seed-45,Seed-46,Seed-47,Seed-48,Seed-49,Seed-5,Seed-50,Seed-51,Seed-52,Seed-53,Seed-54,Seed-55,Seed-56,Seed-57,Seed-58,Seed-59,Seed-6,Seed-60,Seed-61,Seed-62,Seed-63,Seed-64,Seed-65,Seed-66,Seed-67,Seed-68,Seed-69,Seed-7,Seed-70,Seed-71,Seed-72,Seed-73,Seed-74,Seed-75,Seed-76,Seed-77,Seed-78,Seed-79,Seed-8,Seed-80,Seed-81,Seed-82,Seed-83,Seed-84,Seed-85,Seed-86,Seed-87,Seed-88,Seed-89,Seed-9,Seed-90,Seed-91,Seed-92,Seed-93,Seed-94,Seed-95,Seed-96,Seed-97,Seed-98,Seed-99
gurobi time,82.74,356.75,6.37,29.805,3601.15,18.18,28.84,20.01,32.46,46.13,13.52,27.06,24.42,20.32,31.49,14.91,32.54,16.19,27.57,8.04,31.36,24.91,36.9,163.36,41.24,21.03,33.93,144.31,112.78,49.18,33.77,8.5,43.36,8.7,19.61,30.07,20.44,19.88,11.2,12.6,14.41,17.38,105.62,34.29,35.98,24.73,215.07,15.76,49.55,11.18,6.37,33.85,88.42,59.75,37.98,144.46,81.43,131.5,21.6,151.52,14.0,15.68,25.5,26.73,36.57,18.52,37.74,132.88,100.89,13.57,23.22,26.15,30.5,22.55,55.33,55.51,45.51,29.09,7.51,42.35,38.73,8.61,22.02,14.83,91.68,57.44,117.09,11.75,21.59,249.75,29.54,3601.15,88.65,202.23,20.84,79.53,28.74,26.77,48.15,30.36,47.24,26.21,103.36,27.4,11.16
total time,84.21,356.82,7.77,31.435000000000002,3603.22,19.5,30.14,21.36,33.83,47.42,14.75,28.35,25.74,21.4,33.72,16.1,33.93,17.51,28.89,9.35,32.64,26.28,38.2,164.44,42.48,23.11,34.84,145.27,114.28,50.23,35.0,10.05,44.59,9.9,20.95,31.12,21.65,21.22,12.5,14.04,15.38,18.61,107.0,35.49,37.22,25.76,216.34,16.81,50.84,12.45,7.77,35.3,90.53,61.07,39.35,145.87,82.79,132.89,22.94,152.92,15.41,17.17,26.66,28.08,37.76,19.48,38.99,133.84,102.22,15.65,24.28,27.12,31.92,23.64,56.4,56.92,47.03,30.35,8.97,43.57,40.08,9.97,23.57,16.33,93.03,59.43,118.09,12.74,23.95,251.71,31.57,3603.22,90.92,204.37,22.21,81.62,31.3,29.31,50.18,31.72,49.87,28.89,105.96,29.96,13.11
result,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
status,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
