Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,53.0,53.0,56.0,57.0,52.0,51.0,51.0,48.0,48.0,49.0,53.0,53.0,55.0,51.0,51.0,53.0
1,52.0,53.0,54.0,57.0,51.0,48.0,51.0,46.0,46.0,50.0,46.0,46.0,53.0,49.0,49.0,51.0
2,54.0,54.0,54.0,59.0,53.0,47.0,53.0,46.0,46.0,50.0,48.0,46.0,56.0,49.0,49.0,51.0
3,57.0,57.0,60.0,61.0,56.0,51.0,55.0,55.0,55.0,56.0,55.0,55.0,59.0,55.0,55.0,60.0
4,54.0,54.0,56.0,61.0,53.0,48.0,53.0,53.0,53.0,57.0,54.0,54.0,57.0,53.0,53.0,58.0
5,57.0,57.0,56.0,61.0,56.0,47.0,56.0,53.0,53.0,57.0,54.0,54.0,60.0,53.0,53.0,58.0
6,54.0,53.0,53.0,58.0,53.0,52.0,53.0,50.0,50.0,51.0,53.0,53.0,56.0,51.0,51.0,55.0
7,55.0,55.0,54.0,59.0,54.0,48.0,54.0,50.0,50.0,52.0,55.0,55.0,57.0,53.0,53.0,55.0
8,58.0,58.0,54.0,59.0,57.0,48.0,57.0,50.0,50.0,54.0,55.0,55.0,57.0,53.0,53.0,55.0
9,53.0,53.0,61.0,61.0,52.0,52.0,52.0,55.0,56.0,55.0,55.0,56.0,55.0,55.0,56.0,55.0
10,54.0,51.0,60.0,60.0,53.0,48.0,51.0,54.0,54.0,53.0,54.0,54.0,56.0,55.0,54.0,54.0
11,54.0,54.0,57.0,57.0,53.0,48.0,53.0,54.0,54.0,56.0,55.0,55.0,56.0,54.0,54.0,54.0
12,52.0,53.0,60.0,60.0,51.0,52.0,52.0,54.0,55.0,55.0,54.0,55.0,54.0,54.0,55.0,54.0
13,54.0,54.0,59.0,59.0,53.0,53.0,53.0,53.0,53.0,56.0,54.0,54.0,55.0,54.0,53.0,53.0
14,53.0,53.0,56.0,61.0,52.0,52.0,53.0,53.0,53.0,56.0,54.0,54.0,55.0,53.0,53.0,53.0
15,52.0,52.0,52.0,56.0,51.0,52.0,52.0,48.0,48.0,47.0,53.0,53.0,54.0,51.0,51.0,53.0
16,54.0,54.0,50.0,55.0,53.0,54.0,53.0,46.0,46.0,45.0,46.0,46.0,52.0,49.0,49.0,51.0
17,53.0,53.0,50.0,57.0,52.0,53.0,53.0,46.0,46.0,50.0,46.0,46.0,52.0,49.0,49.0,51.0
18,57.0,56.0,62.0,63.0,56.0,55.0,56.0,59.0,59.0,59.0,59.0,59.0,63.0,59.0,59.0,64.0
19,58.0,58.0,60.0,62.0,57.0,51.0,57.0,56.0,56.0,57.0,56.0,56.0,60.0,56.0,56.0,61.0
20,61.0,61.0,60.0,65.0,60.0,51.0,60.0,56.0,56.0,60.0,56.0,56.0,60.0,56.0,56.0,61.0
21,58.0,57.0,57.0,60.0,57.0,56.0,57.0,56.0,56.0,56.0,55.0,55.0,60.0,55.0,55.0,61.0
22,59.0,59.0,58.0,61.0,58.0,52.0,58.0,57.0,57.0,57.0,57.0,57.0,61.0,57.0,57.0,62.0
23,62.0,62.0,58.0,63.0,61.0,52.0,61.0,57.0,57.0,61.0,57.0,57.0,61.0,57.0,57.0,62.0
24,57.0,57.0,63.0,63.0,56.0,55.0,56.0,60.0,60.0,59.0,60.0,60.0,59.0,59.0,60.0,60.0
25,57.0,54.0,62.0,62.0,56.0,50.0,53.0,58.0,59.0,58.0,56.0,56.0,60.0,59.0,58.0,61.0
26,57.0,57.0,61.0,61.0,56.0,49.0,56.0,57.0,57.0,57.0,57.0,57.0,60.0,57.0,57.0,58.0
27,56.0,56.0,62.0,62.0,55.0,55.0,56.0,59.0,59.0,59.0,59.0,59.0,58.0,58.0,59.0,60.0
28,56.0,54.0,61.0,61.0,55.0,53.0,53.0,57.0,58.0,58.0,56.0,56.0,59.0,58.0,57.0,60.0
29,56.0,56.0,60.0,65.0,55.0,52.0,55.0,56.0,56.0,61.0,56.0,56.0,59.0,56.0,56.0,58.0
30,56.0,56.0,56.0,59.0,55.0,56.0,56.0,55.0,55.0,54.0,55.0,55.0,58.0,55.0,55.0,60.0
31,54.0,54.0,52.0,57.0,53.0,54.0,53.0,53.0,53.0,52.0,50.0,50.0,56.0,53.0,53.0,58.0
32,53.0,53.0,52.0,61.0,52.0,53.0,53.0,53.0,53.0,57.0,50.0,50.0,56.0,53.0,53.0,58.0
33,53.0,53.0,50.0,55.0,53.0,52.0,53.0,51.0,51.0,51.0,50.0,50.0,53.0,48.0,48.0,56.0
34,54.0,54.0,51.0,56.0,54.0,47.0,54.0,52.0,52.0,52.0,52.0,52.0,54.0,50.0,50.0,57.0
35,58.0,55.0,51.0,56.0,57.0,46.0,54.0,52.0,52.0,56.0,52.0,52.0,54.0,50.0,50.0,57.0
36,57.0,57.0,58.0,58.0,56.0,56.0,56.0,57.0,57.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0
37,58.0,55.0,59.0,59.0,57.0,51.0,54.0,58.0,58.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0
38,58.0,58.0,59.0,59.0,57.0,50.0,57.0,58.0,58.0,57.0,58.0,58.0,57.0,58.0,58.0,58.0
39,56.0,56.0,57.0,59.0,55.0,55.0,55.0,56.0,56.0,56.0,55.0,55.0,55.0,56.0,56.0,56.0
40,57.0,54.0,58.0,58.0,56.0,53.0,54.0,57.0,57.0,57.0,57.0,57.0,56.0,57.0,57.0,57.0
41,57.0,57.0,58.0,63.0,56.0,53.0,56.0,57.0,57.0,57.0,57.0,57.0,56.0,57.0,57.0,57.0
42,53.0,53.0,49.0,55.0,52.0,53.0,53.0,50.0,50.0,49.0,50.0,50.0,51.0,48.0,48.0,55.0
43,54.0,54.0,48.0,54.0,53.0,54.0,54.0,48.0,48.0,47.0,51.0,51.0,52.0,47.0,47.0,53.0
44,54.0,54.0,48.0,59.0,53.0,54.0,54.0,48.0,48.0,52.0,51.0,51.0,51.0,47.0,47.0,53.0
45,53.0,52.0,57.0,57.0,52.0,51.0,52.0,56.0,55.0,54.0,56.0,55.0,55.0,56.0,55.0,56.0
46,53.0,51.0,55.0,55.0,52.0,46.0,51.0,54.0,53.0,52.0,50.0,50.0,54.0,55.0,55.0,54.0
47,54.0,54.0,54.0,54.0,53.0,45.0,53.0,54.0,53.0,56.0,51.0,51.0,56.0,54.0,53.0,54.0
48,56.0,56.0,56.0,56.0,55.0,55.0,55.0,56.0,55.0,58.0,55.0,55.0,55.0,56.0,55.0,56.0
49,54.0,54.0,55.0,55.0,53.0,53.0,53.0,54.0,53.0,56.0,50.0,50.0,53.0,54.0,54.0,54.0
50,54.0,54.0,54.0,56.0,53.0,53.0,53.0,54.0,53.0,56.0,51.0,50.0,55.0,54.0,53.0,54.0
51,56.0,56.0,56.0,56.0,55.0,56.0,55.0,56.0,55.0,54.0,55.0,55.0,55.0,56.0,55.0,56.0
52,54.0,54.0,55.0,55.0,53.0,54.0,53.0,54.0,53.0,52.0,50.0,50.0,53.0,54.0,54.0,54.0
53,54.0,54.0,54.0,54.0,53.0,54.0,53.0,54.0,53.0,52.0,50.0,50.0,53.0,54.0,53.0,54.0
54,55.0,55.0,55.0,56.0,54.0,54.0,54.0,55.0,54.0,57.0,54.0,54.0,54.0,55.0,54.0,55.0
