Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,35.0,36.0,37.0,37.0,35.0
1,36.0,34.0,37.0,37.0,33.0
2,38.0,36.0,37.0,37.0,34.0
3,39.0,39.0,36.0,39.0,37.0
4,36.0,35.0,37.0,41.0,37.0
5,40.0,36.0,40.0,41.0,37.0
6,40.0,40.0,35.0,38.0,38.0
7,37.0,35.0,37.0,42.0,38.0
8,41.0,36.0,40.0,42.0,38.0
9,36.0,34.0,37.0,40.0,37.0
10,34.0,35.0,39.0,38.0,34.0
11,37.0,34.0,39.0,40.0,36.0
12,35.0,35.0,37.0,39.0,37.0
13,33.0,37.0,38.0,39.0,35.0
14,36.0,36.0,38.0,39.0,35.0
15,35.0,36.0,38.0,38.0,36.0
16,34.0,36.0,38.0,38.0,36.0
17,37.0,37.0,39.0,38.0,34.0
18,40.0,40.0,35.0,39.0,39.0
19,40.0,34.0,36.0,41.0,41.0
20,44.0,36.0,40.0,42.0,41.0
21,41.0,41.0,35.0,38.0,40.0
22,41.0,35.0,36.0,42.0,42.0
23,45.0,37.0,40.0,43.0,42.0
24,40.0,34.0,38.0,40.0,40.0
25,36.0,35.0,38.0,39.0,38.0
26,37.0,33.0,41.0,40.0,40.0
27,40.0,35.0,37.0,39.0,39.0
28,35.0,37.0,37.0,39.0,39.0
29,36.0,36.0,40.0,39.0,39.0
30,39.0,35.0,37.0,38.0,38.0
31,35.0,35.0,37.0,38.0,38.0
32,36.0,36.0,39.0,40.0,38.0
33,40.0,39.0,35.0,37.0,38.0
34,41.0,36.0,36.0,38.0,42.0
35,46.0,36.0,37.0,39.0,42.0
36,41.0,34.0,39.0,39.0,40.0
37,36.0,35.0,37.0,40.0,39.0
38,38.0,34.0,41.0,41.0,40.0
39,41.0,35.0,38.0,38.0,39.0
40,35.0,37.0,36.0,39.0,39.0
41,37.0,36.0,40.0,40.0,39.0
42,40.0,34.0,35.0,38.0,39.0
43,36.0,35.0,37.0,39.0,39.0
44,37.0,36.0,39.0,41.0,39.0
45,33.0,33.0,38.0,39.0,39.0
46,37.0,36.0,37.0,35.0,35.0
47,38.0,36.0,40.0,36.0,36.0
48,32.0,35.0,38.0,40.0,40.0
49,37.0,39.0,41.0,36.0,36.0
50,37.0,38.0,42.0,37.0,37.0
51,33.0,33.0,38.0,39.0,39.0
52,36.0,36.0,39.0,35.0,35.0
53,38.0,37.0,40.0,35.0,35.0
54,31.0,34.0,37.0,39.0,39.0
55,36.0,38.0,40.0,36.0,37.0
56,36.0,38.0,41.0,36.0,37.0
57,32.0,35.0,37.0,38.0,38.0
58,35.0,39.0,38.0,35.0,36.0
59,37.0,38.0,39.0,35.0,36.0
60,33.0,33.0,35.0,37.0,37.0
61,34.0,36.0,36.0,34.0,35.0
62,38.0,37.0,38.0,34.0,35.0
63,39.0,40.0,34.0,39.0,39.0
64,39.0,34.0,37.0,40.0,40.0
65,43.0,36.0,39.0,42.0,42.0
66,40.0,41.0,35.0,38.0,40.0
67,40.0,35.0,38.0,41.0,41.0
68,44.0,37.0,39.0,43.0,43.0
69,40.0,35.0,37.0,40.0,40.0
70,35.0,35.0,37.0,39.0,39.0
71,36.0,36.0,40.0,40.0,40.0
72,39.0,35.0,37.0,39.0,39.0
73,34.0,37.0,36.0,39.0,39.0
74,35.0,37.0,39.0,39.0,39.0
75,38.0,35.0,38.0,38.0,38.0
76,34.0,35.0,37.0,38.0,38.0
77,35.0,36.0,38.0,40.0,40.0
78,40.0,39.0,36.0,37.0,38.0
79,41.0,36.0,39.0,38.0,41.0
80,45.0,36.0,36.0,39.0,43.0
81,41.0,36.0,38.0,39.0,41.0
82,36.0,36.0,36.0,40.0,40.0
83,37.0,37.0,40.0,41.0,41.0
84,40.0,36.0,38.0,38.0,40.0
85,35.0,38.0,37.0,39.0,39.0
86,36.0,38.0,39.0,40.0,40.0
87,39.0,36.0,39.0,38.0,39.0
88,35.0,36.0,38.0,39.0,39.0
89,36.0,37.0,38.0,41.0,41.0
90,32.0,35.0,38.0,38.0,38.0
91,37.0,35.0,36.0,35.0,38.0
92,37.0,35.0,40.0,35.0,37.0
93,32.0,36.0,37.0,39.0,39.0
94,37.0,38.0,40.0,36.0,38.0
95,36.0,37.0,41.0,36.0,38.0
96,32.0,35.0,38.0,38.0,38.0
97,36.0,35.0,39.0,35.0,38.0
98,37.0,36.0,40.0,35.0,39.0
99,31.0,35.0,36.0,38.0,38.0
100,36.0,37.0,39.0,36.0,37.0
101,35.0,37.0,40.0,36.0,37.0
102,31.0,36.0,37.0,37.0,37.0
103,36.0,38.0,38.0,35.0,37.0
104,36.0,37.0,39.0,35.0,38.0
105,32.0,34.0,34.0,36.0,36.0
106,33.0,35.0,36.0,34.0,36.0
107,37.0,36.0,38.0,34.0,37.0
108,33.0,36.0,35.0,33.0,37.0
109,34.0,36.0,38.0,34.0,38.0
110,39.0,36.0,35.0,34.0,39.0
111,34.0,37.0,36.0,35.0,39.0
112,36.0,37.0,35.0,36.0,40.0
113,38.0,37.0,38.0,37.0,41.0
114,33.0,37.0,37.0,34.0,38.0
115,35.0,39.0,36.0,35.0,39.0
116,37.0,39.0,37.0,36.0,40.0
117,33.0,37.0,38.0,34.0,38.0
118,34.0,37.0,37.0,35.0,39.0
119,37.0,37.0,37.0,35.0,41.0
120,33.0,36.0,37.0,34.0,38.0
121,38.0,33.0,36.0,36.0,39.0
122,38.0,35.0,39.0,34.0,38.0
123,32.0,37.0,38.0,35.0,39.0
124,38.0,36.0,38.0,36.0,39.0
125,37.0,37.0,40.0,35.0,39.0
126,33.0,36.0,37.0,34.0,39.0
127,37.0,33.0,39.0,36.0,39.0
128,37.0,37.0,39.0,36.0,40.0
129,31.0,36.0,37.0,34.0,38.0
130,37.0,35.0,37.0,35.0,38.0
131,36.0,38.0,39.0,35.0,38.0
132,32.0,37.0,36.0,34.0,38.0
133,37.0,35.0,38.0,36.0,38.0
134,37.0,38.0,38.0,36.0,39.0
135,33.0,35.0,34.0,33.0,37.0
136,34.0,32.0,36.0,35.0,37.0
137,37.0,36.0,37.0,35.0,38.0
138,33.0,34.0,38.0,33.0,35.0
139,37.0,35.0,37.0,31.0,34.0
140,39.0,35.0,39.0,32.0,35.0
141,33.0,36.0,41.0,34.0,36.0
142,38.0,37.0,39.0,33.0,36.0
143,38.0,38.0,40.0,33.0,36.0
144,33.0,34.0,42.0,33.0,35.0
145,38.0,35.0,40.0,32.0,35.0
146,38.0,37.0,41.0,32.0,35.0
147,32.0,36.0,40.0,35.0,35.0
148,38.0,37.0,39.0,34.0,37.0
149,37.0,40.0,42.0,34.0,37.0
150,32.0,37.0,41.0,34.0,36.0
151,38.0,37.0,39.0,33.0,36.0
152,38.0,40.0,42.0,33.0,36.0
153,33.0,36.0,38.0,33.0,35.0
154,37.0,35.0,40.0,32.0,35.0
155,38.0,37.0,40.0,32.0,35.0
156,31.0,35.0,39.0,34.0,34.0
157,37.0,36.0,38.0,33.0,36.0
158,36.0,39.0,41.0,33.0,36.0
159,31.0,36.0,40.0,35.0,35.0
160,37.0,36.0,38.0,33.0,36.0
161,37.0,40.0,41.0,33.0,37.0
162,32.0,35.0,39.0,34.0,35.0
163,37.0,36.0,39.0,32.0,35.0
164,37.0,40.0,39.0,32.0,36.0
165,32.0,33.0,38.0,33.0,34.0
166,34.0,33.0,37.0,31.0,34.0
167,38.0,37.0,37.0,31.0,35.0
