Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
128,46.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,47.0,52.0,47.0,47.0
129,48.0,49.0,49.0,49.0,50.0,49.0,49.0,49.0,48.0,49.0,47.0,48.0
130,48.0,50.0,50.0,50.0,51.0,50.0,50.0,50.0,51.0,50.0,48.0,51.0
131,45.0,50.0,50.0,50.0,51.0,50.0,50.0,50.0,49.0,50.0,46.0,49.0
132,49.0,50.0,50.0,50.0,51.0,50.0,50.0,50.0,49.0,50.0,48.0,49.0
133,49.0,51.0,51.0,51.0,52.0,51.0,51.0,51.0,52.0,51.0,49.0,52.0
134,46.0,51.0,51.0,51.0,52.0,51.0,51.0,51.0,50.0,51.0,47.0,50.0
135,49.0,50.0,50.0,50.0,51.0,50.0,50.0,50.0,50.0,50.0,43.0,50.0
136,48.0,51.0,51.0,51.0,52.0,51.0,51.0,51.0,52.0,51.0,50.0,52.0
137,46.0,51.0,51.0,51.0,52.0,51.0,51.0,51.0,51.0,51.0,47.0,51.0
138,41.0,43.0,40.0,43.0,40.0,43.0,40.0,43.0,42.0,40.0,42.0,42.0
139,43.0,38.0,40.0,38.0,40.0,38.0,40.0,38.0,43.0,40.0,42.0,43.0
140,40.0,41.0,39.0,41.0,39.0,41.0,39.0,41.0,44.0,39.0,44.0,44.0
141,42.0,48.0,47.0,48.0,47.0,48.0,47.0,48.0,45.0,47.0,46.0,45.0
142,44.0,44.0,46.0,44.0,46.0,44.0,46.0,44.0,48.0,46.0,49.0,48.0
143,43.0,46.0,42.0,46.0,42.0,46.0,42.0,46.0,47.0,42.0,48.0,47.0
144,43.0,49.0,48.0,49.0,48.0,49.0,48.0,49.0,46.0,48.0,44.0,46.0
145,45.0,45.0,47.0,45.0,47.0,45.0,47.0,45.0,49.0,47.0,50.0,49.0
146,44.0,47.0,43.0,47.0,43.0,47.0,43.0,47.0,48.0,43.0,49.0,48.0
147,43.0,48.0,47.0,48.0,47.0,48.0,47.0,48.0,47.0,47.0,46.0,47.0
148,47.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,48.0,45.0,49.0,48.0
149,43.0,46.0,42.0,46.0,42.0,46.0,42.0,46.0,47.0,42.0,48.0,47.0
150,44.0,49.0,48.0,49.0,48.0,49.0,48.0,49.0,48.0,48.0,45.0,48.0
151,48.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,49.0,46.0,50.0,49.0
152,44.0,47.0,43.0,47.0,43.0,47.0,43.0,47.0,48.0,43.0,49.0,48.0
153,44.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,49.0,45.0,49.0
154,45.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,50.0,47.0,48.0,50.0
155,45.0,47.0,43.0,47.0,43.0,47.0,43.0,47.0,49.0,43.0,50.0,49.0
156,42.0,47.0,46.0,47.0,47.0,47.0,46.0,47.0,47.0,46.0,48.0,47.0
157,47.0,44.0,44.0,44.0,45.0,44.0,44.0,44.0,48.0,44.0,48.0,48.0
158,42.0,45.0,41.0,45.0,41.0,45.0,41.0,45.0,48.0,41.0,49.0,48.0
159,43.0,48.0,47.0,48.0,48.0,48.0,47.0,48.0,48.0,47.0,49.0,48.0
160,48.0,45.0,45.0,45.0,46.0,45.0,45.0,45.0,49.0,45.0,49.0,49.0
161,43.0,46.0,42.0,46.0,42.0,46.0,42.0,46.0,49.0,42.0,50.0,49.0
162,43.0,48.0,48.0,48.0,49.0,48.0,48.0,48.0,49.0,48.0,48.0,49.0
163,48.0,46.0,46.0,46.0,47.0,46.0,46.0,46.0,50.0,46.0,50.0,50.0
164,44.0,46.0,42.0,46.0,43.0,46.0,42.0,46.0,49.0,42.0,49.0,49.0
165,42.0,48.0,48.0,48.0,49.0,48.0,48.0,48.0,49.0,48.0,44.0,49.0
166,43.0,44.0,46.0,44.0,47.0,44.0,46.0,44.0,50.0,46.0,48.0,50.0
167,44.0,45.0,42.0,45.0,43.0,45.0,42.0,45.0,46.0,42.0,45.0,46.0
