Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,35.0,35.0,37.0,37.0,36.0,34.0,35.0,34.0
1,30.0,30.0,35.0,35.0,33.0,35.0,36.0,35.0
2,30.0,30.0,37.0,37.0,36.0,36.0,37.0,36.0
3,36.0,36.0,36.0,36.0,37.0,34.0,35.0,34.0
4,36.0,36.0,36.0,36.0,34.0,35.0,36.0,35.0
5,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
6,35.0,35.0,37.0,37.0,36.0,35.0,35.0,35.0
7,34.0,34.0,36.0,36.0,33.0,36.0,36.0,36.0
8,37.0,37.0,37.0,37.0,36.0,36.0,37.0,36.0
9,32.0,32.0,36.0,36.0,36.0,34.0,35.0,34.0
10,31.0,31.0,34.0,34.0,33.0,37.0,38.0,37.0
11,31.0,31.0,38.0,38.0,37.0,37.0,38.0,37.0
12,36.0,36.0,36.0,36.0,36.0,35.0,36.0,35.0
13,36.0,36.0,38.0,38.0,37.0,37.0,38.0,37.0
14,36.0,36.0,39.0,39.0,38.0,38.0,39.0,38.0
15,36.0,36.0,36.0,36.0,35.0,34.0,34.0,34.0
16,36.0,36.0,38.0,38.0,37.0,33.0,34.0,34.0
17,36.0,36.0,39.0,39.0,38.0,36.0,36.0,36.0
18,36.0,36.0,35.0,35.0,37.0,36.0,36.0,36.0
19,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0
20,36.0,36.0,35.0,35.0,37.0,36.0,36.0,36.0
21,35.0,35.0,36.0,36.0,38.0,35.0,36.0,35.0
22,36.0,36.0,35.0,35.0,36.0,35.0,35.0,35.0
23,37.0,37.0,36.0,36.0,38.0,36.0,36.0,36.0
24,35.0,35.0,35.0,35.0,36.0,34.0,34.0,34.0
25,36.0,36.0,35.0,35.0,33.0,37.0,37.0,37.0
26,35.0,35.0,37.0,37.0,37.0,37.0,37.0,37.0
27,36.0,36.0,35.0,35.0,37.0,36.0,36.0,36.0
28,36.0,36.0,37.0,37.0,37.0,37.0,38.0,37.0
29,37.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0
30,36.0,36.0,35.0,35.0,37.0,33.0,33.0,33.0
31,36.0,36.0,37.0,37.0,37.0,33.0,34.0,34.0
32,37.0,37.0,38.0,38.0,38.0,36.0,36.0,36.0
33,33.0,33.0,33.0,35.0,36.0,31.0,32.0,34.0
34,34.0,34.0,33.0,33.0,37.0,32.0,33.0,34.0
35,34.0,34.0,35.0,35.0,37.0,36.0,37.0,36.0
36,36.0,36.0,36.0,36.0,37.0,34.0,34.0,34.0
37,34.0,34.0,36.0,36.0,33.0,37.0,38.0,37.0
38,36.0,36.0,38.0,38.0,37.0,37.0,38.0,37.0
39,35.0,35.0,36.0,36.0,38.0,36.0,36.0,36.0
40,36.0,36.0,35.0,36.0,36.0,36.0,37.0,36.0
41,38.0,38.0,39.0,39.0,38.0,38.0,39.0,38.0
42,35.0,35.0,34.0,34.0,38.0,31.0,32.0,32.0
43,36.0,36.0,35.0,36.0,36.0,32.0,33.0,34.0
44,38.0,38.0,39.0,39.0,38.0,37.0,37.0,37.0
45,32.0,32.0,36.0,36.0,36.0,33.0,33.0,33.0
46,31.0,30.0,33.0,33.0,35.0,38.0,38.0,38.0
47,31.0,31.0,37.0,37.0,37.0,37.0,37.0,37.0
48,35.0,35.0,36.0,36.0,36.0,37.0,37.0,37.0
49,36.0,36.0,37.0,37.0,39.0,38.0,38.0,38.0
50,35.0,35.0,38.0,38.0,38.0,38.0,38.0,38.0
51,35.0,35.0,36.0,36.0,36.0,32.0,33.0,33.0
52,36.0,36.0,37.0,37.0,39.0,38.0,38.0,38.0
53,35.0,35.0,38.0,38.0,38.0,37.0,37.0,37.0
54,36.0,36.0,35.0,35.0,36.0,36.0,36.0,36.0
55,36.0,36.0,37.0,37.0,39.0,38.0,38.0,38.0
56,36.0,36.0,38.0,38.0,38.0,38.0,38.0,38.0
57,36.0,36.0,36.0,36.0,36.0,34.0,34.0,34.0
58,36.0,36.0,37.0,37.0,39.0,37.0,37.0,37.0
59,36.0,36.0,38.0,38.0,38.0,37.0,37.0,37.0
60,35.0,35.0,33.0,35.0,34.0,32.0,32.0,32.0
61,36.0,36.0,34.0,36.0,36.0,33.0,33.0,33.0
62,36.0,36.0,37.0,37.0,37.0,33.0,34.0,35.0
63,35.0,35.0,34.0,34.0,36.0,36.0,36.0,36.0
64,35.0,35.0,34.0,34.0,34.0,36.0,36.0,36.0
65,35.0,35.0,34.0,34.0,36.0,36.0,36.0,36.0
66,34.0,34.0,35.0,35.0,37.0,37.0,37.0,37.0
67,35.0,35.0,34.0,34.0,35.0,37.0,37.0,37.0
68,36.0,36.0,35.0,35.0,37.0,37.0,37.0,37.0
69,34.0,34.0,34.0,34.0,35.0,35.0,35.0,35.0
70,35.0,35.0,34.0,34.0,33.0,36.0,36.0,36.0
71,34.0,34.0,36.0,36.0,36.0,36.0,36.0,36.0
