Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,50.0,50.0,50.0,50.0,48.0
1,46.0,48.0,48.0,46.0,44.0
2,48.0,48.0,50.0,49.0,44.0
3,51.0,50.0,50.0,51.0,49.0
4,49.0,49.0,48.0,49.0,46.0
5,51.0,51.0,51.0,51.0,48.0
6,52.0,50.0,50.0,52.0,49.0
7,49.0,50.0,49.0,50.0,47.0
8,52.0,52.0,52.0,52.0,47.0
9,49.0,50.0,49.0,50.0,47.0
10,47.0,50.0,49.0,47.0,43.0
11,48.0,51.0,51.0,49.0,44.0
12,51.0,51.0,51.0,51.0,49.0
13,48.0,49.0,48.0,49.0,46.0
14,51.0,51.0,51.0,51.0,48.0
15,51.0,47.0,47.0,51.0,49.0
16,48.0,46.0,45.0,49.0,46.0
17,51.0,47.0,47.0,51.0,48.0
18,50.0,49.0,49.0,50.0,50.0
19,48.0,48.0,48.0,50.0,48.0
20,50.0,50.0,50.0,50.0,50.0
21,51.0,49.0,49.0,51.0,51.0
22,49.0,49.0,49.0,51.0,48.0
23,51.0,51.0,51.0,51.0,51.0
24,49.0,49.0,49.0,49.0,48.0
25,49.0,51.0,51.0,49.0,46.0
26,51.0,51.0,51.0,51.0,47.0
27,50.0,50.0,50.0,50.0,50.0
28,49.0,50.0,50.0,49.0,48.0
29,52.0,52.0,52.0,52.0,50.0
30,50.0,48.0,48.0,50.0,50.0
31,49.0,48.0,48.0,49.0,48.0
32,52.0,50.0,50.0,52.0,50.0
33,48.0,47.0,47.0,48.0,51.0
34,50.0,49.0,49.0,50.0,48.0
35,48.0,52.0,52.0,49.0,51.0
36,50.0,49.0,49.0,50.0,48.0
37,49.0,52.0,52.0,49.0,46.0
38,52.0,52.0,52.0,52.0,47.0
39,50.0,49.0,49.0,50.0,51.0
40,49.0,51.0,51.0,49.0,49.0
41,53.0,53.0,53.0,53.0,51.0
42,48.0,48.0,48.0,50.0,51.0
43,50.0,49.0,49.0,50.0,49.0
44,53.0,50.0,49.0,53.0,51.0
45,49.0,50.0,50.0,49.0,44.0
46,45.0,51.0,51.0,45.0,41.0
47,48.0,51.0,51.0,49.0,41.0
48,49.0,49.0,49.0,49.0,49.0
49,50.0,51.0,51.0,50.0,44.0
50,51.0,51.0,51.0,51.0,45.0
51,49.0,49.0,49.0,49.0,49.0
52,50.0,49.0,49.0,50.0,44.0
53,51.0,50.0,50.0,51.0,45.0
54,49.0,49.0,49.0,49.0,48.0
55,49.0,50.0,50.0,49.0,43.0
56,51.0,51.0,51.0,51.0,44.0
57,49.0,48.0,48.0,49.0,48.0
58,49.0,48.0,48.0,49.0,43.0
59,51.0,50.0,50.0,51.0,44.0
60,48.0,47.0,47.0,48.0,47.0
61,48.0,44.0,44.0,48.0,41.0
62,50.0,46.0,46.0,50.0,44.0
63,49.0,48.0,48.0,49.0,49.0
64,47.0,47.0,47.0,49.0,47.0
65,49.0,49.0,49.0,49.0,49.0
66,50.0,48.0,48.0,50.0,50.0
67,48.0,48.0,48.0,50.0,48.0
68,50.0,50.0,50.0,50.0,50.0
69,48.0,48.0,48.0,48.0,48.0
70,48.0,50.0,50.0,48.0,48.0
71,50.0,50.0,50.0,50.0,50.0
72,49.0,49.0,49.0,49.0,49.0
73,48.0,49.0,49.0,48.0,48.0
74,51.0,51.0,51.0,51.0,51.0
75,49.0,47.0,47.0,49.0,49.0
76,48.0,47.0,47.0,48.0,48.0
77,51.0,49.0,49.0,51.0,51.0
78,47.0,47.0,47.0,47.0,50.0
