0,38.0
1,40.0
2,36.0
3,37.0
4,39.0
5,35.0
6,36.0
7,38.0
8,34.0
9,37.0
10,39.0
11,34.0
12,37.0
13,39.0
14,38.0
15,37.0
16,39.0
17,38.0
18,36.0
19,38.0
20,34.0
21,35.0
22,37.0
23,33.0
24,36.0
25,38.0
26,33.0
27,36.0
28,38.0
29,37.0
30,36.0
31,38.0
32,37.0
33,35.0
34,37.0
35,33.0
36,36.0
37,38.0
38,33.0
39,36.0
40,38.0
41,37.0
42,36.0
43,38.0
44,37.0
45,37.0
46,37.0
47,34.0
48,37.0
49,38.0
50,38.0
51,37.0
52,38.0
53,38.0
54,37.0
55,38.0
56,38.0
57,37.0
58,38.0
59,38.0
60,37.0
61,38.0
62,38.0
63,35.0
64,37.0
65,33.0
66,34.0
67,36.0
68,32.0
69,35.0
70,37.0
71,32.0
72,35.0
73,37.0
74,36.0
75,35.0
76,37.0
77,36.0
78,34.0
79,36.0
80,32.0
81,35.0
82,37.0
83,33.0
84,35.0
85,37.0
86,36.0
87,35.0
88,37.0
89,36.0
90,36.0
91,36.0
92,33.0
93,36.0
94,37.0
95,37.0
96,36.0
97,37.0
98,37.0
99,36.0
100,37.0
101,37.0
102,36.0
103,37.0
104,37.0
105,36.0
106,37.0
107,37.0
108,34.0
109,36.0
110,32.0
111,35.0
112,37.0
113,32.0
114,35.0
115,37.0
116,36.0
117,35.0
118,37.0
119,36.0
120,36.0
121,36.0
122,33.0
123,36.0
124,37.0
125,37.0
126,36.0
127,37.0
128,37.0
129,36.0
130,37.0
131,37.0
132,36.0
133,37.0
134,37.0
135,36.0
136,37.0
137,37.0
138,35.0
139,35.0
140,33.0
141,36.0
142,37.0
143,37.0
144,36.0
145,37.0
146,37.0
147,36.0
148,37.0
149,37.0
150,36.0
151,37.0
152,37.0
153,36.0
154,37.0
155,37.0
156,35.0
157,37.0
158,37.0
159,35.0
160,37.0
161,37.0
162,35.0
163,37.0
164,37.0
165,35.0
166,37.0
167,37.0
