Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,54.0,46.0,49.0,46.0,50.0,47.0,52.0,48.0,45.0,50.0,53.0,48.0,51.0,48.0,48.0,46.0
1,50.0,44.0,50.0,47.0,54.0,47.0,54.0,48.0,45.0,58.0,47.0,43.0,48.0,47.0,43.0,47.0
2,52.0,45.0,55.0,46.0,54.0,50.0,54.0,51.0,48.0,52.0,52.0,48.0,48.0,43.0,43.0,47.0
3,58.0,53.0,50.0,55.0,52.0,52.0,53.0,53.0,48.0,51.0,57.0,52.0,55.0,52.0,52.0,50.0
4,54.0,47.0,50.0,49.0,53.0,52.0,54.0,53.0,50.0,57.0,51.0,49.0,53.0,53.0,49.0,49.0
5,56.0,49.0,55.0,52.0,53.0,52.0,55.0,53.0,52.0,56.0,56.0,54.0,52.0,50.0,49.0,51.0
6,52.0,54.0,50.0,56.0,49.0,49.0,52.0,51.0,48.0,52.0,54.0,49.0,49.0,48.0,48.0,50.0
7,48.0,45.0,51.0,50.0,51.0,51.0,53.0,53.0,50.0,52.0,48.0,50.0,50.0,54.0,50.0,50.0
8,52.0,50.0,56.0,53.0,51.0,51.0,56.0,53.0,51.0,56.0,52.0,55.0,50.0,51.0,50.0,50.0
9,52.0,50.0,49.0,51.0,54.0,54.0,55.0,55.0,53.0,56.0,52.0,55.0,55.0,55.0,55.0,53.0
10,51.0,48.0,49.0,48.0,57.0,53.0,57.0,53.0,51.0,56.0,50.0,47.0,54.0,47.0,47.0,50.0
11,52.0,49.0,54.0,50.0,59.0,59.0,59.0,59.0,54.0,52.0,51.0,51.0,49.0,47.0,47.0,52.0
12,57.0,51.0,54.0,56.0,53.0,53.0,54.0,54.0,52.0,55.0,57.0,54.0,54.0,54.0,54.0,52.0
13,56.0,49.0,54.0,50.0,56.0,55.0,56.0,55.0,53.0,55.0,55.0,49.0,53.0,49.0,49.0,49.0
14,56.0,51.0,59.0,54.0,58.0,58.0,58.0,58.0,53.0,56.0,56.0,50.0,53.0,46.0,46.0,51.0
15,52.0,52.0,49.0,53.0,48.0,47.0,49.0,49.0,46.0,51.0,52.0,48.0,48.0,48.0,48.0,46.0
16,51.0,48.0,49.0,51.0,50.0,50.0,50.0,50.0,48.0,51.0,50.0,44.0,48.0,44.0,44.0,44.0
17,51.0,52.0,54.0,51.0,53.0,52.0,53.0,52.0,47.0,57.0,51.0,47.0,47.0,47.0,43.0,46.0
18,57.0,52.0,58.0,54.0,51.0,51.0,55.0,52.0,49.0,58.0,59.0,52.0,54.0,52.0,51.0,54.0
19,55.0,48.0,51.0,52.0,54.0,53.0,55.0,54.0,52.0,56.0,55.0,53.0,57.0,57.0,53.0,53.0
20,56.0,48.0,56.0,51.0,54.0,52.0,54.0,54.0,52.0,55.0,58.0,58.0,54.0,54.0,53.0,55.0
21,51.0,53.0,59.0,55.0,52.0,52.0,56.0,53.0,50.0,59.0,58.0,53.0,52.0,52.0,52.0,54.0
22,52.0,49.0,52.0,53.0,55.0,54.0,56.0,55.0,53.0,56.0,54.0,54.0,54.0,58.0,54.0,54.0
23,56.0,49.0,56.0,52.0,55.0,53.0,55.0,55.0,52.0,56.0,59.0,59.0,54.0,55.0,54.0,54.0
24,56.0,58.0,57.0,56.0,58.0,58.0,58.0,58.0,54.0,55.0,56.0,59.0,59.0,59.0,59.0,57.0
25,55.0,51.0,53.0,51.0,58.0,58.0,58.0,58.0,56.0,55.0,54.0,56.0,58.0,56.0,56.0,56.0
26,59.0,55.0,53.0,55.0,60.0,60.0,60.0,60.0,59.0,56.0,59.0,61.0,56.0,56.0,56.0,56.0
27,61.0,57.0,62.0,61.0,57.0,57.0,57.0,57.0,53.0,55.0,61.0,58.0,58.0,58.0,58.0,56.0
28,60.0,54.0,58.0,57.0,60.0,60.0,61.0,61.0,58.0,55.0,59.0,59.0,59.0,59.0,59.0,59.0
29,64.0,58.0,58.0,60.0,59.0,59.0,59.0,59.0,58.0,55.0,64.0,60.0,57.0,56.0,55.0,55.0
30,56.0,53.0,57.0,58.0,51.0,51.0,52.0,52.0,47.0,50.0,56.0,52.0,52.0,52.0,52.0,50.0
31,55.0,54.0,53.0,58.0,55.0,55.0,56.0,56.0,53.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0
32,59.0,59.0,53.0,58.0,53.0,53.0,53.0,53.0,52.0,56.0,59.0,54.0,53.0,53.0,49.0,50.0
33,46.0,54.0,59.0,53.0,49.0,49.0,56.0,51.0,48.0,59.0,54.0,49.0,47.0,47.0,48.0,55.0
34,48.0,49.0,53.0,50.0,55.0,54.0,56.0,55.0,53.0,56.0,54.0,54.0,54.0,54.0,54.0,55.0
35,52.0,49.0,56.0,50.0,55.0,53.0,56.0,55.0,52.0,57.0,60.0,55.0,53.0,53.0,53.0,53.0
36,54.0,59.0,57.0,57.0,56.0,56.0,57.0,57.0,55.0,56.0,55.0,56.0,55.0,55.0,55.0,56.0
37,55.0,52.0,54.0,52.0,58.0,58.0,59.0,59.0,57.0,56.0,55.0,57.0,57.0,57.0,57.0,57.0
38,60.0,53.0,54.0,55.0,58.0,58.0,59.0,59.0,57.0,57.0,60.0,62.0,57.0,57.0,57.0,57.0
39,59.0,58.0,62.0,62.0,55.0,55.0,56.0,56.0,54.0,56.0,59.0,55.0,54.0,55.0,54.0,55.0
40,60.0,55.0,59.0,58.0,60.0,60.0,61.0,61.0,59.0,55.0,60.0,60.0,60.0,60.0,60.0,60.0
41,65.0,58.0,59.0,58.0,57.0,57.0,58.0,58.0,56.0,56.0,65.0,61.0,56.0,57.0,56.0,56.0
42,54.0,54.0,57.0,59.0,49.0,49.0,52.0,51.0,48.0,51.0,55.0,49.0,48.0,48.0,48.0,51.0
43,55.0,55.0,54.0,59.0,55.0,55.0,56.0,56.0,54.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
44,60.0,59.0,54.0,59.0,51.0,51.0,54.0,53.0,50.0,55.0,60.0,55.0,50.0,54.0,50.0,50.0
45,53.0,51.0,49.0,50.0,54.0,54.0,55.0,55.0,54.0,54.0,53.0,55.0,55.0,55.0,55.0,55.0
46,52.0,50.0,49.0,52.0,56.0,52.0,56.0,52.0,51.0,54.0,52.0,44.0,53.0,44.0,45.0,52.0
47,52.0,51.0,54.0,54.0,58.0,58.0,58.0,58.0,56.0,53.0,51.0,50.0,48.0,46.0,46.0,51.0
48,58.0,56.0,54.0,56.0,54.0,53.0,54.0,54.0,53.0,55.0,58.0,54.0,56.0,54.0,54.0,54.0
49,57.0,52.0,54.0,52.0,56.0,54.0,55.0,54.0,53.0,57.0,56.0,47.0,52.0,47.0,47.0,51.0
50,55.0,57.0,59.0,55.0,58.0,57.0,57.0,57.0,55.0,57.0,55.0,50.0,53.0,47.0,45.0,50.0
51,53.0,57.0,49.0,57.0,54.0,54.0,55.0,55.0,53.0,56.0,53.0,55.0,55.0,55.0,55.0,55.0
52,52.0,52.0,53.0,51.0,56.0,52.0,56.0,52.0,50.0,58.0,51.0,44.0,53.0,44.0,45.0,52.0
53,50.0,58.0,54.0,56.0,53.0,52.0,53.0,52.0,56.0,58.0,51.0,50.0,48.0,46.0,46.0,51.0
54,57.0,55.0,53.0,61.0,53.0,52.0,53.0,53.0,52.0,55.0,57.0,53.0,55.0,53.0,53.0,53.0
55,56.0,54.0,57.0,55.0,58.0,53.0,54.0,55.0,52.0,60.0,55.0,46.0,51.0,46.0,46.0,50.0
56,55.0,56.0,58.0,60.0,57.0,56.0,56.0,56.0,54.0,56.0,54.0,48.0,52.0,44.0,44.0,49.0
57,58.0,56.0,53.0,62.0,53.0,53.0,54.0,54.0,52.0,56.0,58.0,54.0,54.0,54.0,54.0,54.0
58,57.0,55.0,58.0,56.0,55.0,54.0,55.0,54.0,53.0,61.0,56.0,47.0,52.0,47.0,47.0,51.0
59,55.0,57.0,59.0,61.0,52.0,51.0,55.0,51.0,55.0,57.0,55.0,49.0,47.0,45.0,45.0,50.0
60,53.0,53.0,49.0,57.0,47.0,47.0,49.0,49.0,46.0,51.0,53.0,48.0,48.0,48.0,48.0,48.0
61,52.0,50.0,53.0,51.0,49.0,49.0,49.0,49.0,48.0,55.0,51.0,42.0,46.0,42.0,42.0,45.0
62,50.0,54.0,54.0,56.0,46.0,45.0,50.0,48.0,49.0,50.0,50.0,43.0,47.0,41.0,39.0,44.0
63,56.0,54.0,57.0,53.0,50.0,50.0,55.0,51.0,48.0,57.0,58.0,51.0,53.0,51.0,50.0,57.0
64,54.0,51.0,57.0,51.0,54.0,53.0,54.0,54.0,52.0,57.0,57.0,56.0,56.0,56.0,56.0,57.0
65,59.0,51.0,62.0,50.0,54.0,52.0,54.0,54.0,54.0,58.0,62.0,57.0,55.0,55.0,55.0,55.0
66,54.0,55.0,58.0,54.0,51.0,51.0,56.0,52.0,49.0,58.0,58.0,52.0,51.0,51.0,51.0,58.0
67,55.0,52.0,58.0,52.0,55.0,54.0,55.0,55.0,53.0,58.0,58.0,57.0,57.0,57.0,57.0,58.0
68,60.0,52.0,63.0,51.0,55.0,53.0,55.0,55.0,55.0,59.0,63.0,58.0,56.0,56.0,56.0,56.0
69,57.0,57.0,58.0,55.0,57.0,57.0,57.0,57.0,53.0,58.0,58.0,59.0,58.0,58.0,58.0,58.0
70,58.0,50.0,58.0,50.0,57.0,57.0,57.0,57.0,55.0,54.0,58.0,60.0,60.0,60.0,60.0,60.0
71,63.0,54.0,63.0,54.0,59.0,59.0,59.0,59.0,58.0,55.0,63.0,65.0,60.0,60.0,60.0,60.0
72,62.0,56.0,62.0,60.0,56.0,56.0,56.0,56.0,52.0,57.0,62.0,58.0,58.0,58.0,57.0,57.0
73,63.0,56.0,63.0,56.0,59.0,59.0,60.0,60.0,57.0,54.0,63.0,63.0,63.0,63.0,63.0,63.0
74,69.0,57.0,69.0,59.0,58.0,58.0,58.0,58.0,57.0,54.0,69.0,64.0,60.0,60.0,59.0,59.0
75,57.0,57.0,58.0,57.0,50.0,50.0,55.0,51.0,48.0,58.0,58.0,52.0,51.0,51.0,51.0,54.0
76,58.0,57.0,58.0,57.0,54.0,54.0,55.0,55.0,52.0,54.0,58.0,58.0,58.0,58.0,58.0,58.0
77,63.0,58.0,63.0,57.0,53.0,52.0,54.0,54.0,51.0,55.0,63.0,58.0,57.0,57.0,53.0,53.0
78,50.0,56.0,59.0,52.0,49.0,50.0,56.0,51.0,49.0,59.0,58.0,53.0,51.0,51.0,52.0,59.0
79,52.0,53.0,59.0,53.0,55.0,54.0,56.0,55.0,53.0,59.0,58.0,58.0,58.0,58.0,58.0,59.0
80,56.0,53.0,64.0,52.0,55.0,53.0,56.0,55.0,52.0,60.0,64.0,59.0,57.0,57.0,57.0,57.0
81,58.0,58.0,59.0,56.0,56.0,56.0,56.0,56.0,54.0,59.0,59.0,60.0,59.0,59.0,59.0,59.0
82,59.0,51.0,59.0,51.0,58.0,58.0,58.0,58.0,56.0,55.0,59.0,61.0,61.0,61.0,61.0,61.0
83,64.0,55.0,64.0,55.0,58.0,58.0,58.0,58.0,59.0,56.0,64.0,66.0,61.0,61.0,61.0,61.0
84,63.0,57.0,63.0,61.0,55.0,55.0,56.0,55.0,53.0,58.0,63.0,59.0,58.0,59.0,58.0,58.0
85,64.0,57.0,64.0,57.0,60.0,60.0,61.0,61.0,59.0,55.0,64.0,64.0,64.0,64.0,64.0,64.0
86,70.0,58.0,70.0,60.0,57.0,57.0,57.0,57.0,59.0,55.0,70.0,65.0,60.0,61.0,60.0,60.0
87,58.0,58.0,59.0,58.0,49.0,50.0,56.0,51.0,49.0,59.0,59.0,53.0,52.0,52.0,52.0,55.0
88,59.0,58.0,59.0,58.0,55.0,55.0,56.0,56.0,54.0,55.0,59.0,59.0,59.0,59.0,59.0,59.0
89,64.0,59.0,64.0,58.0,54.0,53.0,55.0,55.0,53.0,55.0,64.0,59.0,54.0,58.0,54.0,54.0
90,57.0,58.0,58.0,56.0,57.0,57.0,58.0,58.0,55.0,53.0,57.0,59.0,59.0,59.0,59.0,59.0
91,56.0,52.0,54.0,52.0,57.0,57.0,58.0,58.0,56.0,56.0,56.0,49.0,57.0,49.0,49.0,56.0
92,56.0,57.0,54.0,54.0,59.0,59.0,60.0,60.0,61.0,58.0,55.0,54.0,52.0,50.0,50.0,51.0
93,62.0,58.0,63.0,61.0,56.0,56.0,57.0,57.0,54.0,54.0,62.0,58.0,60.0,58.0,58.0,58.0
94,61.0,59.0,59.0,57.0,60.0,60.0,61.0,61.0,59.0,57.0,60.0,51.0,56.0,51.0,51.0,55.0
95,59.0,64.0,59.0,61.0,58.0,58.0,59.0,59.0,60.0,57.0,59.0,54.0,57.0,51.0,49.0,53.0
96,57.0,59.0,58.0,56.0,55.0,55.0,56.0,56.0,55.0,55.0,57.0,59.0,59.0,59.0,59.0,59.0
97,56.0,60.0,54.0,58.0,57.0,57.0,58.0,58.0,56.0,57.0,55.0,49.0,57.0,49.0,49.0,56.0
98,54.0,65.0,54.0,62.0,57.0,57.0,58.0,58.0,61.0,57.0,55.0,54.0,52.0,50.0,50.0,51.0
99,61.0,57.0,62.0,60.0,55.0,55.0,56.0,56.0,53.0,54.0,61.0,57.0,59.0,57.0,57.0,57.0
100,60.0,62.0,58.0,62.0,59.0,59.0,60.0,60.0,58.0,60.0,59.0,50.0,55.0,50.0,50.0,54.0
101,59.0,63.0,58.0,67.0,57.0,57.0,58.0,58.0,59.0,56.0,58.0,52.0,56.0,48.0,48.0,53.0
102,62.0,58.0,62.0,61.0,54.0,54.0,56.0,55.0,54.0,55.0,62.0,58.0,58.0,58.0,58.0,58.0
103,61.0,63.0,59.0,63.0,60.0,60.0,61.0,61.0,59.0,61.0,60.0,51.0,56.0,51.0,51.0,55.0
104,59.0,64.0,58.0,68.0,56.0,56.0,57.0,57.0,60.0,57.0,59.0,53.0,51.0,49.0,49.0,53.0
105,57.0,54.0,57.0,56.0,48.0,48.0,52.0,51.0,48.0,50.0,57.0,52.0,52.0,52.0,52.0,52.0
106,56.0,58.0,54.0,58.0,55.0,55.0,56.0,56.0,54.0,55.0,55.0,46.0,50.0,46.0,46.0,49.0
107,54.0,60.0,53.0,62.0,50.0,50.0,52.0,52.0,54.0,54.0,54.0,47.0,51.0,45.0,43.0,48.0
108,44.0,57.0,59.0,53.0,49.0,49.0,56.0,51.0,48.0,59.0,52.0,47.0,45.0,45.0,46.0,53.0
109,46.0,49.0,59.0,50.0,55.0,54.0,56.0,55.0,53.0,59.0,52.0,52.0,52.0,52.0,52.0,53.0
110,50.0,50.0,59.0,50.0,55.0,53.0,56.0,55.0,52.0,59.0,58.0,53.0,51.0,51.0,51.0,52.0
111,52.0,59.0,60.0,57.0,56.0,56.0,57.0,57.0,55.0,60.0,54.0,54.0,53.0,53.0,53.0,56.0
112,53.0,52.0,60.0,52.0,58.0,58.0,59.0,59.0,57.0,56.0,54.0,55.0,55.0,55.0,55.0,56.0
113,58.0,53.0,60.0,52.0,58.0,58.0,59.0,59.0,57.0,57.0,59.0,60.0,55.0,55.0,55.0,56.0
114,57.0,58.0,63.0,62.0,55.0,55.0,56.0,56.0,54.0,59.0,59.0,53.0,52.0,53.0,52.0,55.0
115,58.0,58.0,65.0,58.0,60.0,60.0,61.0,61.0,59.0,55.0,59.0,58.0,58.0,58.0,58.0,59.0
116,63.0,58.0,65.0,58.0,57.0,57.0,58.0,58.0,56.0,56.0,64.0,59.0,54.0,55.0,54.0,55.0
117,52.0,59.0,60.0,59.0,49.0,49.0,57.0,51.0,48.0,60.0,54.0,47.0,46.0,46.0,46.0,49.0
118,53.0,59.0,60.0,59.0,55.0,55.0,56.0,56.0,54.0,56.0,54.0,53.0,53.0,53.0,53.0,54.0
119,58.0,59.0,60.0,59.0,55.0,54.0,56.0,56.0,53.0,55.0,59.0,53.0,48.0,52.0,48.0,49.0
120,51.0,59.0,59.0,57.0,56.0,56.0,57.0,57.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,56.0
121,50.0,53.0,55.0,53.0,58.0,58.0,59.0,59.0,57.0,57.0,50.0,49.0,51.0,49.0,50.0,51.0
122,53.0,53.0,55.0,55.0,58.0,58.0,59.0,59.0,57.0,59.0,53.0,54.0,50.0,50.0,50.0,52.0
123,56.0,59.0,64.0,62.0,56.0,56.0,57.0,57.0,55.0,55.0,59.0,52.0,54.0,52.0,52.0,55.0
124,55.0,60.0,60.0,58.0,61.0,61.0,62.0,62.0,60.0,58.0,54.0,52.0,52.0,52.0,52.0,53.0
125,58.0,60.0,60.0,58.0,57.0,57.0,58.0,58.0,56.0,58.0,58.0,54.0,51.0,52.0,50.0,51.0
126,51.0,59.0,59.0,57.0,56.0,56.0,57.0,57.0,55.0,54.0,54.0,53.0,53.0,53.0,53.0,56.0
127,50.0,61.0,55.0,59.0,58.0,58.0,59.0,59.0,57.0,56.0,49.0,49.0,51.0,49.0,50.0,50.0
128,53.0,61.0,55.0,59.0,58.0,58.0,59.0,59.0,57.0,56.0,53.0,54.0,50.0,50.0,50.0,52.0
129,55.0,58.0,63.0,61.0,55.0,55.0,57.0,56.0,54.0,55.0,58.0,51.0,53.0,51.0,51.0,54.0
130,55.0,63.0,59.0,63.0,60.0,60.0,61.0,61.0,59.0,60.0,53.0,51.0,51.0,51.0,51.0,52.0
131,57.0,59.0,59.0,63.0,56.0,56.0,57.0,57.0,55.0,57.0,57.0,52.0,50.0,49.0,49.0,50.0
132,56.0,58.0,63.0,62.0,55.0,55.0,57.0,56.0,54.0,56.0,59.0,52.0,52.0,52.0,52.0,55.0
133,55.0,64.0,60.0,64.0,61.0,61.0,62.0,62.0,60.0,61.0,54.0,52.0,52.0,52.0,52.0,53.0
134,58.0,60.0,55.0,64.0,57.0,57.0,58.0,58.0,56.0,58.0,58.0,53.0,49.0,49.0,49.0,51.0
135,51.0,55.0,58.0,57.0,49.0,49.0,53.0,52.0,48.0,51.0,54.0,46.0,46.0,46.0,46.0,49.0
136,50.0,59.0,55.0,59.0,56.0,56.0,57.0,57.0,55.0,55.0,49.0,47.0,47.0,47.0,47.0,48.0
137,53.0,61.0,52.0,59.0,51.0,51.0,52.0,52.0,50.0,55.0,53.0,47.0,45.0,46.0,44.0,45.0
138,49.0,54.0,51.0,57.0,58.0,58.0,59.0,59.0,56.0,57.0,48.0,47.0,47.0,47.0,47.0,50.0
139,45.0,52.0,54.0,52.0,57.0,50.0,55.0,50.0,51.0,58.0,48.0,37.0,46.0,37.0,38.0,51.0
