Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,46.0,49.0,46.0,49.0,41.0,45.0,40.0,44.0,44.0,46.0,39.0,46.0,42.0,42.0,49.0,43.0
1,39.0,49.0,39.0,41.0,37.0,39.0,41.0,42.0,45.0,42.0,38.0,42.0,43.0,36.0,48.0,44.0
2,45.0,45.0,45.0,43.0,42.0,44.0,42.0,42.0,44.0,44.0,41.0,44.0,41.0,41.0,48.0,41.0
3,50.0,53.0,50.0,53.0,45.0,46.0,44.0,47.0,49.0,46.0,41.0,46.0,43.0,41.0,49.0,43.0
4,44.0,49.0,44.0,45.0,39.0,43.0,46.0,43.0,49.0,45.0,45.0,45.0,45.0,36.0,50.0,45.0
5,48.0,48.0,48.0,46.0,44.0,45.0,47.0,47.0,48.0,45.0,46.0,45.0,45.0,41.0,48.0,46.0
6,50.0,50.0,50.0,46.0,43.0,46.0,41.0,47.0,46.0,47.0,40.0,47.0,40.0,41.0,47.0,43.0
7,43.0,50.0,43.0,43.0,39.0,40.0,42.0,42.0,45.0,43.0,46.0,43.0,44.0,37.0,48.0,44.0
8,45.0,49.0,45.0,47.0,44.0,45.0,43.0,47.0,45.0,45.0,41.0,45.0,41.0,41.0,47.0,44.0
9,45.0,45.0,45.0,42.0,48.0,41.0,43.0,41.0,44.0,45.0,42.0,45.0,43.0,43.0,46.0,47.0
10,44.0,47.0,44.0,39.0,43.0,40.0,43.0,38.0,44.0,44.0,43.0,44.0,43.0,38.0,48.0,46.0
11,44.0,46.0,44.0,42.0,46.0,40.0,48.0,42.0,44.0,44.0,45.0,44.0,45.0,41.0,48.0,47.0
12,44.0,45.0,44.0,41.0,47.0,43.0,44.0,43.0,45.0,46.0,43.0,46.0,46.0,47.0,49.0,46.0
13,49.0,50.0,49.0,41.0,44.0,45.0,42.0,41.0,50.0,47.0,44.0,47.0,43.0,41.0,51.0,49.0
14,45.0,49.0,45.0,41.0,45.0,42.0,47.0,42.0,49.0,48.0,46.0,48.0,44.0,45.0,50.0,48.0
15,45.0,46.0,45.0,42.0,46.0,44.0,40.0,44.0,46.0,47.0,38.0,47.0,40.0,43.0,47.0,43.0
16,46.0,51.0,46.0,40.0,45.0,42.0,41.0,39.0,51.0,48.0,39.0,48.0,39.0,42.0,49.0,47.0
17,46.0,47.0,46.0,42.0,43.0,43.0,44.0,43.0,47.0,48.0,41.0,48.0,43.0,46.0,49.0,45.0
18,54.0,54.0,54.0,54.0,46.0,49.0,45.0,53.0,49.0,48.0,40.0,48.0,43.0,40.0,50.0,43.0
19,44.0,51.0,43.0,47.0,40.0,43.0,46.0,45.0,49.0,46.0,44.0,46.0,44.0,35.0,50.0,48.0
20,48.0,50.0,48.0,46.0,44.0,47.0,47.0,47.0,48.0,46.0,45.0,46.0,46.0,40.0,49.0,46.0
21,50.0,50.0,50.0,47.0,47.0,50.0,44.0,53.0,49.0,49.0,40.0,49.0,41.0,41.0,49.0,42.0
22,43.0,50.0,43.0,47.0,41.0,44.0,46.0,45.0,48.0,46.0,45.0,46.0,43.0,36.0,51.0,48.0
23,46.0,49.0,46.0,47.0,44.0,48.0,47.0,47.0,49.0,46.0,44.0,46.0,45.0,41.0,47.0,46.0
24,45.0,46.0,45.0,46.0,51.0,44.0,46.0,46.0,47.0,46.0,47.0,46.0,48.0,44.0,48.0,49.0
25,44.0,48.0,44.0,41.0,45.0,43.0,47.0,40.0,47.0,45.0,45.0,45.0,45.0,38.0,48.0,50.0
26,44.0,49.0,44.0,42.0,46.0,43.0,48.0,44.0,49.0,45.0,45.0,45.0,51.0,44.0,51.0,47.0
27,44.0,48.0,44.0,46.0,50.0,46.0,48.0,46.0,48.0,50.0,50.0,50.0,52.0,48.0,52.0,48.0
28,49.0,50.0,49.0,42.0,46.0,48.0,46.0,42.0,50.0,46.0,45.0,46.0,45.0,40.0,50.0,49.0
29,45.0,51.0,45.0,43.0,46.0,44.0,50.0,43.0,51.0,48.0,45.0,48.0,50.0,45.0,50.0,49.0
30,45.0,49.0,45.0,47.0,48.0,47.0,45.0,47.0,49.0,49.0,44.0,49.0,46.0,43.0,49.0,45.0
31,46.0,51.0,46.0,42.0,45.0,45.0,46.0,40.0,51.0,47.0,44.0,47.0,44.0,41.0,48.0,47.0
32,46.0,50.0,46.0,44.0,46.0,45.0,51.0,44.0,50.0,48.0,45.0,48.0,46.0,46.0,48.0,47.0
33,45.0,45.0,46.0,42.0,43.0,50.0,41.0,49.0,46.0,46.0,40.0,46.0,39.0,40.0,46.0,41.0
34,38.0,45.0,39.0,43.0,39.0,43.0,42.0,43.0,42.0,41.0,45.0,41.0,43.0,36.0,47.0,44.0
35,42.0,45.0,42.0,43.0,44.0,45.0,43.0,45.0,45.0,46.0,45.0,46.0,41.0,41.0,47.0,44.0
36,44.0,45.0,45.0,42.0,48.0,45.0,43.0,45.0,46.0,47.0,47.0,47.0,47.0,42.0,47.0,45.0
