Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,58.0,57.0,57.0,57.0,58.0,58.0,58.0,58.0,59.0
1,55.0,58.0,57.0,58.0,55.0,55.0,57.0,59.0,55.0
2,60.0,59.0,59.0,59.0,60.0,60.0,59.0,58.0,60.0
3,58.0,57.0,58.0,57.0,59.0,58.0,62.0,58.0,63.0
4,59.0,58.0,61.0,58.0,62.0,59.0,61.0,59.0,62.0
5,61.0,60.0,60.0,60.0,61.0,61.0,60.0,63.0,61.0
6,58.0,58.0,59.0,58.0,59.0,58.0,63.0,58.0,63.0
7,59.0,59.0,62.0,59.0,62.0,59.0,62.0,59.0,62.0
8,61.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,61.0
9,59.0,58.0,58.0,58.0,59.0,59.0,58.0,59.0,59.0
10,54.0,55.0,56.0,55.0,57.0,54.0,56.0,59.0,57.0
11,59.0,59.0,58.0,59.0,59.0,59.0,59.0,60.0,59.0
12,58.0,57.0,57.0,57.0,58.0,58.0,57.0,58.0,58.0
13,53.0,54.0,55.0,54.0,56.0,53.0,55.0,62.0,56.0
14,58.0,58.0,57.0,58.0,58.0,58.0,58.0,63.0,58.0
15,56.0,57.0,57.0,57.0,57.0,56.0,58.0,58.0,57.0
16,54.0,55.0,55.0,55.0,54.0,54.0,55.0,59.0,54.0
17,58.0,59.0,57.0,59.0,58.0,58.0,59.0,60.0,58.0
18,58.0,57.0,59.0,57.0,60.0,58.0,62.0,58.0,63.0
19,59.0,58.0,61.0,58.0,62.0,59.0,61.0,59.0,62.0
20,61.0,60.0,60.0,60.0,61.0,61.0,60.0,63.0,61.0
21,58.0,58.0,60.0,58.0,60.0,58.0,63.0,58.0,63.0
22,59.0,59.0,62.0,59.0,62.0,59.0,62.0,59.0,62.0
23,61.0,61.0,61.0,61.0,61.0,61.0,61.0,63.0,61.0
24,59.0,58.0,58.0,58.0,59.0,59.0,58.0,59.0,59.0
25,60.0,59.0,59.0,59.0,60.0,60.0,59.0,59.0,60.0
26,60.0,59.0,59.0,59.0,60.0,60.0,59.0,62.0,60.0
27,58.0,57.0,57.0,57.0,58.0,58.0,57.0,58.0,58.0
28,59.0,58.0,61.0,58.0,62.0,59.0,61.0,62.0,62.0
29,59.0,58.0,61.0,58.0,62.0,59.0,61.0,63.0,62.0
30,56.0,57.0,57.0,57.0,57.0,56.0,58.0,58.0,57.0
31,57.0,58.0,58.0,58.0,58.0,57.0,58.0,59.0,58.0
32,59.0,59.0,61.0,59.0,62.0,59.0,61.0,60.0,62.0
33,57.0,57.0,60.0,57.0,60.0,57.0,60.0,58.0,60.0
34,58.0,59.0,59.0,59.0,59.0,58.0,59.0,59.0,59.0
35,61.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,61.0
36,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
37,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0
38,60.0,60.0,60.0,60.0,60.0,60.0,60.0,62.0,60.0
39,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
40,59.0,59.0,62.0,59.0,62.0,59.0,62.0,59.0,62.0
41,59.0,59.0,62.0,59.0,62.0,59.0,62.0,61.0,62.0
42,56.0,57.0,57.0,57.0,57.0,56.0,57.0,58.0,57.0
43,57.0,58.0,58.0,58.0,58.0,57.0,58.0,59.0,58.0
44,59.0,59.0,62.0,59.0,62.0,59.0,62.0,59.0,62.0
45,57.0,58.0,58.0,58.0,57.0,57.0,58.0,57.0,57.0
46,54.0,56.0,56.0,56.0,54.0,54.0,56.0,59.0,54.0
47,58.0,58.0,57.0,58.0,58.0,58.0,58.0,60.0,58.0
48,56.0,57.0,57.0,57.0,58.0,56.0,57.0,58.0,58.0
49,53.0,56.0,56.0,56.0,55.0,53.0,56.0,63.0,55.0
50,57.0,58.0,57.0,58.0,58.0,57.0,58.0,62.0,58.0
51,57.0,58.0,58.0,58.0,57.0,57.0,58.0,57.0,57.0
