Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,54.0,49.0,45.0,51.0,49.0,52.0,50.0,45.0,49.0
1,53.0,46.0,45.0,47.0,45.0,46.0,44.0,44.0,45.0
2,56.0,51.0,46.0,51.0,46.0,50.0,46.0,43.0,50.0
3,55.0,48.0,48.0,53.0,51.0,53.0,51.0,46.0,48.0
4,57.0,50.0,48.0,50.0,49.0,50.0,49.0,49.0,50.0
5,58.0,55.0,51.0,55.0,51.0,55.0,51.0,49.0,55.0
6,56.0,49.0,47.0,49.0,47.0,49.0,49.0,47.0,49.0
7,58.0,51.0,49.0,51.0,50.0,51.0,49.0,49.0,51.0
8,58.0,56.0,49.0,56.0,50.0,56.0,52.0,49.0,56.0
9,55.0,57.0,57.0,58.0,58.0,57.0,57.0,57.0,57.0
10,53.0,53.0,53.0,55.0,55.0,54.0,54.0,53.0,53.0
11,57.0,55.0,54.0,56.0,55.0,57.0,57.0,53.0,56.0
12,54.0,56.0,56.0,57.0,57.0,56.0,56.0,56.0,56.0
13,56.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0
14,57.0,54.0,54.0,55.0,54.0,56.0,56.0,53.0,55.0
15,55.0,49.0,47.0,49.0,48.0,49.0,47.0,47.0,49.0
16,57.0,46.0,45.0,46.0,45.0,45.0,44.0,44.0,45.0
17,56.0,50.0,45.0,50.0,45.0,49.0,47.0,44.0,49.0
18,54.0,47.0,48.0,52.0,50.0,52.0,50.0,45.0,47.0
19,58.0,52.0,50.0,52.0,50.0,52.0,50.0,48.0,49.0
20,57.0,54.0,51.0,54.0,51.0,54.0,51.0,51.0,54.0
21,55.0,48.0,48.0,48.0,48.0,48.0,49.0,46.0,48.0
22,59.0,53.0,51.0,53.0,51.0,53.0,51.0,49.0,50.0
23,58.0,55.0,51.0,55.0,52.0,55.0,52.0,51.0,55.0
24,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
25,57.0,58.0,58.0,59.0,59.0,59.0,59.0,59.0,59.0
26,58.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
27,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
28,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
29,57.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
30,55.0,49.0,47.0,49.0,47.0,49.0,47.0,47.0,49.0
31,59.0,50.0,49.0,50.0,49.0,50.0,49.0,49.0,50.0
32,58.0,54.0,49.0,54.0,49.0,54.0,49.0,49.0,54.0
33,56.0,49.0,47.0,49.0,47.0,49.0,49.0,47.0,49.0
34,58.0,51.0,49.0,51.0,50.0,54.0,52.0,49.0,51.0
35,58.0,56.0,51.0,56.0,52.0,56.0,51.0,51.0,56.0
36,56.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
37,58.0,59.0,59.0,60.0,60.0,59.0,59.0,59.0,59.0
38,58.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
39,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
40,57.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
41,57.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
42,56.0,50.0,48.0,50.0,48.0,50.0,48.0,48.0,50.0
43,58.0,51.0,50.0,51.0,50.0,51.0,50.0,50.0,51.0
44,58.0,55.0,50.0,55.0,50.0,55.0,50.0,50.0,55.0
45,56.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0
46,54.0,57.0,57.0,58.0,58.0,56.0,58.0,58.0,56.0
47,57.0,55.0,58.0,56.0,58.0,56.0,58.0,58.0,56.0
48,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
49,55.0,56.0,57.0,57.0,58.0,55.0,58.0,58.0,55.0
50,57.0,54.0,58.0,55.0,58.0,55.0,58.0,58.0,55.0
51,56.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,58.0
52,56.0,53.0,53.0,55.0,55.0,53.0,53.0,53.0,53.0
53,57.0,54.0,53.0,55.0,55.0,55.0,53.0,53.0,55.0
54,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
55,55.0,55.0,57.0,56.0,57.0,54.0,57.0,57.0,54.0
56,56.0,53.0,57.0,54.0,57.0,54.0,57.0,57.0,54.0
57,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
58,56.0,54.0,54.0,54.0,54.0,53.0,53.0,53.0,53.0
59,57.0,54.0,54.0,55.0,54.0,55.0,53.0,53.0,55.0
60,58.0,49.0,48.0,49.0,48.0,49.0,48.0,48.0,49.0
61,53.0,46.0,45.0,46.0,46.0,45.0,48.0,48.0,45.0
62,58.0,48.0,45.0,48.0,45.0,47.0,44.0,44.0,47.0
63,53.0,46.0,47.0,51.0,49.0,51.0,49.0,44.0,49.0
64,57.0,51.0,49.0,51.0,49.0,51.0,49.0,48.0,48.0
65,59.0,53.0,50.0,53.0,50.0,53.0,50.0,50.0,53.0
66,54.0,47.0,47.0,50.0,47.0,50.0,48.0,45.0,50.0
67,58.0,52.0,50.0,52.0,50.0,52.0,50.0,49.0,49.0
