Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,59.0,59.0,57.0,59.0,59.0,54.0,56.0,56.0
1,55.0,55.0,54.0,55.0,56.0,51.0,57.0,57.0
2,57.0,57.0,55.0,57.0,57.0,55.0,57.0,57.0
3,62.0,60.0,58.0,60.0,60.0,58.0,57.0,57.0
4,59.0,56.0,56.0,57.0,60.0,54.0,58.0,58.0
5,62.0,58.0,56.0,60.0,58.0,56.0,58.0,58.0
6,61.0,58.0,57.0,59.0,57.0,59.0,56.0,56.0
7,57.0,54.0,54.0,55.0,56.0,55.0,57.0,57.0
8,59.0,56.0,57.0,57.0,55.0,57.0,57.0,57.0
9,61.0,57.0,56.0,59.0,61.0,60.0,57.0,57.0
10,58.0,54.0,57.0,56.0,58.0,57.0,54.0,54.0
11,59.0,55.0,55.0,57.0,59.0,60.0,54.0,54.0
12,62.0,58.0,55.0,60.0,62.0,60.0,57.0,57.0
13,59.0,56.0,56.0,57.0,60.0,57.0,58.0,58.0
14,60.0,60.0,57.0,60.0,60.0,60.0,58.0,58.0
15,61.0,57.0,56.0,59.0,61.0,59.0,57.0,57.0
16,57.0,57.0,57.0,58.0,61.0,55.0,58.0,58.0
17,61.0,59.0,57.0,59.0,59.0,59.0,58.0,58.0
18,61.0,61.0,59.0,61.0,59.0,59.0,56.0,56.0
19,58.0,58.0,57.0,58.0,59.0,55.0,58.0,58.0
20,61.0,61.0,61.0,61.0,57.0,57.0,57.0,57.0
21,60.0,60.0,60.0,60.0,58.0,60.0,57.0,57.0
22,57.0,57.0,58.0,57.0,58.0,56.0,57.0,57.0
23,58.0,60.0,62.0,60.0,56.0,58.0,57.0,57.0
24,60.0,60.0,60.0,60.0,60.0,61.0,56.0,56.0
25,57.0,57.0,57.0,57.0,58.0,58.0,56.0,56.0
26,58.0,58.0,58.0,58.0,58.0,61.0,56.0,56.0
27,61.0,61.0,59.0,61.0,61.0,61.0,56.0,56.0
28,58.0,58.0,57.0,58.0,59.0,58.0,58.0,58.0
29,59.0,61.0,59.0,61.0,59.0,61.0,57.0,57.0
30,60.0,60.0,58.0,60.0,60.0,60.0,56.0,56.0
31,58.0,58.0,58.0,58.0,60.0,56.0,58.0,58.0
32,60.0,60.0,60.0,60.0,58.0,60.0,57.0,57.0
33,57.0,59.0,57.0,59.0,57.0,59.0,56.0,56.0
34,54.0,55.0,58.0,55.0,54.0,55.0,57.0,57.0
35,55.0,57.0,58.0,57.0,55.0,57.0,57.0,57.0
36,57.0,59.0,61.0,59.0,58.0,60.0,57.0,57.0
37,55.0,56.0,58.0,56.0,59.0,58.0,57.0,57.0
38,55.0,57.0,59.0,57.0,59.0,59.0,57.0,57.0
39,60.0,60.0,60.0,60.0,58.0,60.0,57.0,57.0
40,58.0,57.0,57.0,58.0,58.0,58.0,58.0,58.0
41,58.0,59.0,60.0,59.0,58.0,59.0,58.0,58.0
42,61.0,61.0,59.0,61.0,57.0,59.0,57.0,57.0
43,59.0,58.0,56.0,59.0,57.0,57.0,58.0,58.0
44,59.0,59.0,61.0,59.0,57.0,58.0,58.0,58.0
45,56.0,52.0,56.0,56.0,57.0,57.0,55.0,55.0
46,55.0,54.0,56.0,55.0,55.0,56.0,51.0,51.0
47,55.0,53.0,52.0,55.0,56.0,57.0,54.0,54.0
48,57.0,57.0,58.0,57.0,58.0,59.0,56.0,56.0
49,56.0,56.0,58.0,56.0,56.0,57.0,56.0,56.0
50,56.0,56.0,56.0,57.0,58.0,59.0,58.0,58.0
51,56.0,55.0,59.0,56.0,57.0,60.0,56.0,56.0
52,57.0,57.0,59.0,57.0,57.0,58.0,56.0,56.0
53,57.0,56.0,55.0,58.0,59.0,60.0,58.0,58.0
54,59.0,59.0,57.0,59.0,57.0,59.0,56.0,56.0
55,57.0,57.0,57.0,57.0,57.0,57.0,56.0,56.0
56,57.0,59.0,59.0,59.0,57.0,59.0,58.0,58.0
57,60.0,60.0,58.0,60.0,58.0,60.0,56.0,56.0
58,58.0,58.0,58.0,58.0,58.0,58.0,56.0,56.0
59,58.0,60.0,60.0,60.0,58.0,60.0,58.0,58.0
60,59.0,59.0,57.0,59.0,57.0,56.0,56.0,56.0
61,57.0,57.0,56.0,58.0,57.0,53.0,56.0,56.0
62,57.0,56.0,56.0,58.0,57.0,56.0,58.0,58.0
63,60.0,62.0,60.0,62.0,58.0,60.0,58.0,58.0
64,57.0,59.0,60.0,59.0,58.0,56.0,60.0,60.0
65,60.0,62.0,62.0,62.0,56.0,58.0,56.0,56.0
66,59.0,61.0,61.0,61.0,57.0,61.0,59.0,59.0
67,56.0,58.0,61.0,58.0,57.0,57.0,61.0,61.0
68,57.0,61.0,61.0,61.0,55.0,59.0,56.0,56.0
69,59.0,61.0,61.0,61.0,59.0,62.0,55.0,55.0
70,56.0,58.0,58.0,58.0,57.0,59.0,56.0,56.0
71,57.0,59.0,59.0,59.0,57.0,60.0,56.0,56.0
72,60.0,62.0,60.0,62.0,60.0,62.0,57.0,57.0
73,57.0,59.0,58.0,59.0,58.0,59.0,60.0,60.0
74,58.0,60.0,60.0,60.0,58.0,60.0,56.0,56.0
75,59.0,61.0,61.0,61.0,59.0,61.0,55.0,55.0
76,57.0,58.0,59.0,58.0,59.0,57.0,61.0,61.0
77,59.0,61.0,61.0,61.0,57.0,59.0,56.0,56.0
78,58.0,60.0,60.0,60.0,56.0,60.0,60.0,60.0
79,55.0,56.0,62.0,56.0,56.0,56.0,62.0,62.0
80,58.0,58.0,58.0,58.0,55.0,58.0,57.0,57.0
81,57.0,60.0,60.0,60.0,57.0,61.0,56.0,56.0
82,54.0,57.0,57.0,57.0,58.0,58.0,57.0,57.0
83,56.0,58.0,58.0,58.0,58.0,59.0,57.0,57.0
84,59.0,61.0,61.0,61.0,57.0,61.0,58.0,58.0
85,57.0,58.0,59.0,58.0,57.0,58.0,61.0,61.0
86,57.0,59.0,59.0,59.0,57.0,59.0,57.0,57.0
87,60.0,62.0,62.0,62.0,57.0,60.0,56.0,56.0
88,58.0,59.0,60.0,59.0,57.0,56.0,62.0,62.0
89,58.0,60.0,60.0,60.0,57.0,58.0,57.0,57.0
90,56.0,53.0,55.0,55.0,57.0,58.0,55.0,55.0
91,54.0,55.0,55.0,55.0,57.0,56.0,51.0,51.0
92,56.0,54.0,54.0,56.0,58.0,57.0,53.0,53.0
93,56.0,58.0,58.0,58.0,57.0,60.0,55.0,55.0
94,56.0,57.0,57.0,57.0,56.0,58.0,56.0,56.0
95,57.0,56.0,56.0,57.0,57.0,58.0,57.0,57.0
96,56.0,56.0,58.0,56.0,57.0,61.0,55.0,55.0
97,57.0,58.0,58.0,58.0,57.0,59.0,56.0,56.0
98,58.0,57.0,57.0,57.0,58.0,59.0,57.0,57.0
99,58.0,60.0,60.0,60.0,56.0,60.0,57.0,57.0
100,56.0,58.0,56.0,58.0,56.0,58.0,59.0,59.0
101,56.0,58.0,58.0,58.0,56.0,58.0,57.0,57.0
102,59.0,61.0,61.0,61.0,57.0,61.0,58.0,58.0
103,57.0,59.0,57.0,59.0,57.0,59.0,60.0,60.0
104,57.0,59.0,59.0,59.0,57.0,59.0,57.0,57.0
105,58.0,60.0,60.0,60.0,56.0,56.0,55.0,55.0
106,57.0,58.0,56.0,58.0,57.0,54.0,56.0,56.0
107,58.0,57.0,56.0,57.0,58.0,55.0,57.0,57.0
108,57.0,56.0,56.0,56.0,56.0,55.0,57.0,57.0
109,53.0,52.0,57.0,51.0,53.0,51.0,52.0,52.0
110,55.0,54.0,54.0,54.0,54.0,54.0,56.0,56.0
111,57.0,56.0,55.0,55.0,58.0,60.0,56.0,56.0
112,54.0,53.0,57.0,52.0,58.0,57.0,56.0,56.0
113,55.0,54.0,53.0,55.0,58.0,58.0,52.0,52.0
114,58.0,60.0,60.0,60.0,58.0,60.0,56.0,56.0
115,58.0,57.0,60.0,57.0,57.0,57.0,61.0,61.0
116,58.0,58.0,58.0,58.0,57.0,58.0,57.0,57.0
117,58.0,61.0,61.0,61.0,57.0,55.0,56.0,56.0
118,59.0,58.0,61.0,58.0,57.0,55.0,57.0,57.0
119,59.0,59.0,59.0,59.0,56.0,57.0,57.0,57.0
120,56.0,52.0,53.0,52.0,57.0,57.0,56.0,56.0
121,55.0,53.0,53.0,52.0,58.0,54.0,52.0,52.0
122,55.0,53.0,52.0,54.0,59.0,55.0,54.0,54.0
123,57.0,57.0,57.0,57.0,58.0,59.0,56.0,56.0
124,57.0,55.0,53.0,54.0,57.0,55.0,57.0,57.0
125,58.0,55.0,54.0,55.0,58.0,57.0,57.0,57.0
126,57.0,55.0,56.0,55.0,57.0,60.0,56.0,56.0
127,57.0,56.0,54.0,55.0,58.0,56.0,57.0,57.0
128,59.0,56.0,55.0,56.0,59.0,58.0,57.0,57.0
129,56.0,59.0,59.0,59.0,57.0,59.0,58.0,58.0
130,57.0,56.0,53.0,55.0,57.0,55.0,60.0,60.0
131,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0
