Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,49.0,48.0,44.0,44.0,48.0,44.0,48.0,44.0
1,42.0,50.0,44.0,44.0,46.0,43.0,46.0,43.0
2,47.0,50.0,45.0,45.0,45.0,45.0,45.0,45.0
3,48.0,50.0,47.0,47.0,48.0,46.0,48.0,46.0
4,47.0,49.0,49.0,49.0,50.0,48.0,50.0,48.0
5,46.0,49.0,49.0,49.0,49.0,50.0,49.0,50.0
6,44.0,51.0,45.0,45.0,45.0,45.0,45.0,45.0
7,47.0,50.0,47.0,47.0,48.0,47.0,48.0,47.0
8,46.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
9,50.0,50.0,44.0,44.0,45.0,44.0,45.0,44.0
10,47.0,49.0,45.0,45.0,45.0,42.0,45.0,42.0
11,47.0,49.0,45.0,45.0,45.0,45.0,45.0,45.0
12,49.0,50.0,43.0,43.0,44.0,43.0,44.0,43.0
13,46.0,48.0,44.0,44.0,44.0,41.0,44.0,41.0
14,46.0,48.0,44.0,44.0,44.0,44.0,44.0,44.0
15,45.0,47.0,44.0,44.0,45.0,44.0,45.0,44.0
16,45.0,48.0,45.0,45.0,45.0,42.0,45.0,42.0
17,41.0,49.0,44.0,44.0,45.0,44.0,45.0,44.0
18,47.0,49.0,46.0,46.0,47.0,45.0,47.0,45.0
19,46.0,48.0,48.0,48.0,49.0,48.0,49.0,48.0
20,45.0,48.0,49.0,49.0,49.0,50.0,49.0,50.0
21,44.0,50.0,47.0,47.0,47.0,46.0,47.0,46.0
22,47.0,49.0,49.0,49.0,50.0,49.0,50.0,49.0
23,46.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0
24,49.0,49.0,46.0,46.0,46.0,45.0,46.0,45.0
25,52.0,48.0,50.0,50.0,50.0,47.0,50.0,47.0
26,51.0,48.0,49.0,49.0,49.0,50.0,49.0,50.0
27,48.0,49.0,45.0,45.0,45.0,44.0,45.0,44.0
28,51.0,47.0,49.0,49.0,49.0,46.0,49.0,46.0
29,50.0,47.0,48.0,48.0,48.0,49.0,48.0,49.0
30,44.0,46.0,46.0,46.0,46.0,45.0,46.0,45.0
31,46.0,47.0,50.0,50.0,50.0,47.0,50.0,47.0
32,46.0,48.0,48.0,48.0,48.0,49.0,48.0,49.0
33,43.0,47.0,45.0,45.0,48.0,45.0,48.0,45.0
34,47.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0
35,46.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0
36,49.0,50.0,45.0,45.0,45.0,45.0,45.0,45.0
37,53.0,49.0,47.0,47.0,47.0,47.0,47.0,47.0
38,52.0,49.0,50.0,50.0,50.0,50.0,50.0,50.0
39,48.0,50.0,44.0,44.0,44.0,44.0,44.0,44.0
40,52.0,48.0,46.0,46.0,46.0,46.0,46.0,46.0
41,51.0,48.0,49.0,49.0,49.0,49.0,49.0,49.0
42,44.0,47.0,44.0,44.0,45.0,44.0,45.0,44.0
43,47.0,48.0,46.0,46.0,47.0,46.0,47.0,46.0
44,46.0,49.0,46.0,46.0,47.0,46.0,47.0,46.0
45,50.0,49.0,46.0,46.0,46.0,46.0,46.0,46.0
46,46.0,48.0,45.0,45.0,45.0,42.0,45.0,42.0
47,47.0,48.0,45.0,45.0,45.0,45.0,45.0,45.0
48,49.0,49.0,45.0,45.0,45.0,45.0,45.0,45.0
49,50.0,52.0,44.0,44.0,44.0,44.0,44.0,44.0
50,46.0,51.0,45.0,45.0,45.0,45.0,45.0,45.0
51,50.0,50.0,46.0,46.0,46.0,46.0,46.0,46.0
52,51.0,53.0,45.0,45.0,45.0,45.0,45.0,45.0
53,47.0,52.0,45.0,45.0,45.0,43.0,45.0,43.0
54,48.0,49.0,44.0,44.0,44.0,44.0,44.0,44.0
55,49.0,52.0,43.0,43.0,44.0,43.0,44.0,43.0
56,45.0,51.0,44.0,44.0,44.0,44.0,44.0,44.0
57,49.0,50.0,45.0,45.0,45.0,45.0,45.0,45.0
58,50.0,53.0,44.0,44.0,45.0,44.0,45.0,44.0
59,46.0,52.0,44.0,44.0,44.0,43.0,44.0,43.0
60,45.0,45.0,46.0,46.0,46.0,46.0,46.0,46.0
61,45.0,48.0,44.0,44.0,46.0,41.0,46.0,41.0
62,42.0,47.0,45.0,45.0,45.0,42.0,45.0,42.0
63,46.0,48.0,45.0,45.0,46.0,44.0,46.0,44.0
64,45.0,47.0,47.0,47.0,48.0,47.0,48.0,47.0
65,44.0,47.0,48.0,48.0,48.0,49.0,48.0,49.0
66,43.0,49.0,46.0,46.0,46.0,45.0,46.0,45.0
67,46.0,48.0,48.0,48.0,49.0,48.0,49.0,48.0
