Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9
0,38.0,37.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0
1,39.0,38.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0
2,41.0,40.0,39.0,39.0,37.0,37.0,37.0,37.0,37.0,37.0
3,38.0,37.0,37.0,38.0,37.0,37.0,37.0,37.0,36.0,36.0
4,40.0,39.0,37.0,39.0,36.0,38.0,38.0,38.0,36.0,36.0
5,41.0,40.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0
6,38.0,38.0,36.0,38.0,37.0,37.0,37.0,37.0,35.0,35.0
7,41.0,40.0,38.0,39.0,37.0,38.0,38.0,38.0,37.0,37.0
8,40.0,40.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0
9,36.0,37.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0
10,40.0,40.0,38.0,39.0,38.0,38.0,38.0,38.0,37.0,37.0
11,41.0,40.0,39.0,39.0,38.0,38.0,38.0,38.0,38.0,38.0
12,35.0,36.0,36.0,39.0,38.0,38.0,38.0,38.0,35.0,35.0
13,39.0,39.0,37.0,40.0,39.0,39.0,39.0,39.0,36.0,36.0
14,40.0,39.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0
15,36.0,37.0,35.0,39.0,38.0,38.0,38.0,38.0,34.0,34.0
16,37.0,38.0,37.0,41.0,40.0,40.0,40.0,40.0,36.0,36.0
17,39.0,38.0,37.0,39.0,38.0,38.0,38.0,38.0,37.0,37.0
18,37.0,37.0,36.0,37.0,36.0,36.0,36.0,36.0,35.0,35.0
19,39.0,38.0,36.0,38.0,35.0,37.0,37.0,37.0,35.0,35.0
20,40.0,39.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0
21,38.0,38.0,35.0,37.0,36.0,36.0,36.0,36.0,34.0,34.0
22,40.0,39.0,37.0,38.0,36.0,37.0,37.0,37.0,36.0,36.0
23,39.0,39.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0
24,36.0,39.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0
25,39.0,39.0,37.0,38.0,37.0,37.0,37.0,37.0,36.0,36.0
26,40.0,40.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0
27,35.0,38.0,36.0,38.0,37.0,37.0,37.0,37.0,35.0,35.0
28,38.0,38.0,36.0,39.0,38.0,38.0,38.0,38.0,35.0,35.0
29,39.0,39.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0
30,36.0,36.0,35.0,38.0,37.0,37.0,37.0,37.0,34.0,34.0
31,37.0,38.0,36.0,40.0,39.0,39.0,39.0,39.0,35.0,35.0
32,40.0,40.0,37.0,38.0,37.0,37.0,37.0,37.0,36.0,36.0
33,38.0,38.0,35.0,35.0,34.0,34.0,34.0,34.0,34.0,34.0
34,37.0,37.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0
35,39.0,38.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0
36,37.0,39.0,36.0,36.0,34.0,35.0,35.0,35.0,35.0,34.0
37,39.0,39.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0
38,39.0,40.0,38.0,38.0,36.0,36.0,36.0,36.0,36.0,36.0
39,36.0,38.0,35.0,35.0,34.0,34.0,34.0,34.0,34.0,34.0
40,39.0,38.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0
41,40.0,39.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0
42,36.0,37.0,35.0,35.0,34.0,34.0,34.0,34.0,34.0,34.0
43,37.0,38.0,36.0,37.0,36.0,36.0,36.0,36.0,35.0,35.0
44,41.0,40.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0
45,36.0,40.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0
46,38.0,42.0,37.0,38.0,37.0,37.0,37.0,37.0,36.0,36.0
47,41.0,42.0,38.0,39.0,38.0,38.0,38.0,38.0,38.0,38.0
48,36.0,40.0,37.0,37.0,35.0,36.0,36.0,36.0,36.0,35.0
49,40.0,42.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0
50,41.0,41.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0
51,36.0,41.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0
52,41.0,42.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0
53,40.0,41.0,38.0,39.0,38.0,38.0,38.0,38.0,37.0,37.0
54,35.0,39.0,36.0,39.0,38.0,38.0,38.0,38.0,35.0,34.0
55,39.0,41.0,36.0,39.0,38.0,38.0,38.0,38.0,35.0,35.0
56,40.0,40.0,37.0,41.0,40.0,40.0,40.0,40.0,36.0,36.0
57,35.0,40.0,35.0,40.0,39.0,39.0,39.0,39.0,34.0,34.0
58,40.0,41.0,37.0,40.0,39.0,39.0,39.0,39.0,36.0,36.0
59,39.0,40.0,37.0,42.0,41.0,41.0,41.0,41.0,36.0,36.0
60,35.0,37.0,35.0,36.0,35.0,35.0,35.0,35.0,34.0,34.0
61,36.0,38.0,36.0,37.0,36.0,36.0,36.0,36.0,35.0,35.0
62,36.0,41.0,37.0,42.0,41.0,41.0,41.0,41.0,36.0,36.0
63,36.0,36.0,35.0,36.0,35.0,35.0,35.0,35.0,34.0,34.0
64,38.0,37.0,35.0,37.0,34.0,36.0,36.0,36.0,34.0,34.0
65,39.0,38.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0
66,37.0,37.0,34.0,36.0,35.0,35.0,35.0,35.0,33.0,33.0
67,39.0,38.0,36.0,37.0,35.0,36.0,36.0,36.0,35.0,35.0
68,38.0,38.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0
69,35.0,38.0,35.0,35.0,34.0,34.0,34.0,34.0,34.0,34.0
70,38.0,38.0,36.0,37.0,36.0,36.0,36.0,36.0,35.0,35.0
71,39.0,39.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0
72,34.0,37.0,35.0,37.0,36.0,36.0,36.0,36.0,34.0,34.0
73,37.0,37.0,35.0,38.0,37.0,37.0,37.0,37.0,34.0,34.0
74,38.0,38.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0
75,35.0,35.0,34.0,37.0,36.0,36.0,36.0,36.0,33.0,33.0
76,36.0,37.0,35.0,39.0,38.0,38.0,38.0,38.0,34.0,34.0
77,39.0,39.0,36.0,37.0,36.0,36.0,36.0,36.0,35.0,35.0
78,37.0,37.0,34.0,34.0,33.0,33.0,33.0,33.0,33.0,33.0
79,36.0,36.0,35.0,35.0,34.0,34.0,34.0,34.0,34.0,34.0
80,38.0,37.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0
81,36.0,38.0,35.0,35.0,33.0,34.0,34.0,34.0,34.0,33.0
82,38.0,38.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0
83,39.0,39.0,37.0,37.0,35.0,35.0,35.0,35.0,35.0,35.0
84,35.0,37.0,34.0,34.0,33.0,33.0,33.0,33.0,33.0,33.0
85,38.0,37.0,35.0,35.0,34.0,34.0,34.0,34.0,34.0,34.0
86,39.0,38.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0
87,35.0,36.0,34.0,34.0,33.0,33.0,33.0,33.0,33.0,33.0
88,36.0,37.0,35.0,36.0,35.0,35.0,35.0,35.0,34.0,34.0
89,40.0,39.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0
90,35.0,39.0,35.0,35.0,34.0,34.0,34.0,34.0,34.0,34.0
91,39.0,41.0,36.0,37.0,36.0,36.0,36.0,36.0,35.0,35.0
92,40.0,41.0,37.0,38.0,37.0,37.0,37.0,37.0,37.0,37.0
93,35.0,39.0,36.0,36.0,34.0,35.0,35.0,35.0,35.0,34.0
94,39.0,41.0,36.0,36.0,35.0,35.0,35.0,35.0,35.0,35.0
95,40.0,40.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0
96,35.0,40.0,35.0,35.0,34.0,34.0,34.0,34.0,34.0,34.0
97,40.0,41.0,37.0,37.0,36.0,36.0,36.0,36.0,36.0,36.0
98,39.0,40.0,37.0,38.0,37.0,37.0,37.0,37.0,36.0,36.0
