Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
68,47.0,47.0,55.0,51.0,51.0,51.0,46.0,50.0,43.0,44.0,50.0,54.0,52.0
69,46.0,46.0,53.0,43.0,49.0,49.0,45.0,45.0,49.0,49.0,45.0,51.0,49.0
70,52.0,52.0,52.0,50.0,50.0,50.0,53.0,51.0,49.0,45.0,51.0,51.0,51.0
71,48.0,48.0,48.0,49.0,51.0,51.0,47.0,51.0,45.0,45.0,51.0,46.0,51.0
72,51.0,51.0,52.0,48.0,48.0,48.0,49.0,44.0,50.0,50.0,44.0,50.0,48.0
73,53.0,53.0,53.0,50.0,49.0,49.0,52.0,50.0,48.0,50.0,50.0,52.0,50.0
74,53.0,53.0,53.0,51.0,51.0,51.0,51.0,50.0,48.0,48.0,50.0,52.0,50.0
75,46.0,46.0,51.0,43.0,49.0,49.0,44.0,43.0,45.0,45.0,43.0,51.0,49.0
76,52.0,52.0,52.0,46.0,50.0,50.0,51.0,45.0,43.0,45.0,44.0,51.0,48.0
77,48.0,48.0,49.0,49.0,52.0,52.0,46.0,46.0,43.0,45.0,46.0,47.0,51.0
78,45.0,45.0,53.0,46.0,45.0,45.0,45.0,42.0,42.0,43.0,42.0,53.0,48.0
79,52.0,52.0,55.0,48.0,44.0,45.0,52.0,45.0,43.0,46.0,45.0,55.0,50.0
80,46.0,47.0,55.0,52.0,46.0,46.0,46.0,46.0,43.0,44.0,46.0,55.0,53.0
81,46.0,46.0,54.0,44.0,44.0,44.0,46.0,44.0,50.0,50.0,44.0,52.0,50.0
82,53.0,53.0,53.0,51.0,46.0,46.0,54.0,46.0,50.0,46.0,46.0,52.0,52.0
83,48.0,48.0,48.0,50.0,47.0,47.0,48.0,47.0,46.0,46.0,47.0,47.0,52.0
84,51.0,51.0,53.0,49.0,45.0,45.0,50.0,43.0,51.0,51.0,43.0,51.0,49.0
85,53.0,53.0,53.0,51.0,46.0,46.0,53.0,45.0,49.0,51.0,45.0,53.0,51.0
86,53.0,53.0,53.0,52.0,51.0,51.0,52.0,46.0,49.0,49.0,46.0,53.0,51.0
87,46.0,46.0,52.0,44.0,46.0,46.0,45.0,42.0,46.0,46.0,42.0,52.0,50.0
88,53.0,53.0,53.0,47.0,47.0,47.0,52.0,45.0,44.0,46.0,45.0,52.0,49.0
89,48.0,48.0,49.0,50.0,52.0,52.0,47.0,46.0,44.0,46.0,46.0,48.0,52.0
90,47.0,47.0,47.0,44.0,50.0,50.0,46.0,48.0,48.0,50.0,48.0,44.0,50.0
91,49.0,49.0,47.0,49.0,46.0,47.0,48.0,52.0,48.0,46.0,52.0,45.0,51.0
92,48.0,48.0,48.0,46.0,52.0,52.0,47.0,52.0,46.0,46.0,52.0,46.0,47.0
93,52.0,52.0,52.0,49.0,49.0,49.0,51.0,47.0,50.0,51.0,47.0,50.0,49.0
94,54.0,54.0,54.0,51.0,50.0,50.0,53.0,51.0,51.0,51.0,51.0,52.0,51.0
95,48.0,48.0,48.0,51.0,51.0,51.0,47.0,51.0,51.0,51.0,51.0,47.0,51.0
96,47.0,47.0,47.0,44.0,49.0,49.0,46.0,45.0,50.0,50.0,45.0,46.0,50.0
97,52.0,52.0,52.0,50.0,51.0,51.0,53.0,51.0,52.0,52.0,51.0,51.0,52.0
98,49.0,49.0,49.0,46.0,52.0,52.0,47.0,51.0,52.0,52.0,51.0,48.0,52.0
99,51.0,51.0,51.0,48.0,48.0,48.0,50.0,46.0,50.0,50.0,46.0,49.0,48.0
100,53.0,53.0,53.0,50.0,49.0,49.0,52.0,50.0,52.0,52.0,50.0,51.0,50.0
101,53.0,53.0,53.0,50.0,50.0,50.0,51.0,50.0,52.0,52.0,50.0,51.0,50.0
102,52.0,52.0,52.0,49.0,48.0,48.0,50.0,44.0,49.0,51.0,44.0,50.0,49.0
103,52.0,52.0,52.0,49.0,50.0,50.0,52.0,50.0,51.0,53.0,50.0,52.0,51.0
104,54.0,54.0,54.0,51.0,51.0,51.0,52.0,50.0,51.0,53.0,50.0,52.0,51.0
105,47.0,47.0,47.0,44.0,45.0,45.0,45.0,42.0,44.0,46.0,42.0,45.0,44.0
106,52.0,52.0,52.0,46.0,46.0,46.0,51.0,45.0,46.0,48.0,45.0,51.0,49.0
107,49.0,49.0,49.0,46.0,51.0,51.0,47.0,46.0,46.0,48.0,44.0,47.0,45.0
108,42.0,43.0,54.0,46.0,43.0,43.0,42.0,37.0,42.0,42.0,38.0,54.0,46.0
109,51.0,52.0,55.0,49.0,43.0,43.0,51.0,43.0,41.0,46.0,43.0,55.0,49.0
110,45.0,46.0,54.0,52.0,40.0,41.0,45.0,40.0,40.0,44.0,41.0,55.0,52.0
111,46.0,46.0,54.0,45.0,43.0,44.0,46.0,39.0,50.0,50.0,39.0,52.0,46.0
112,53.0,53.0,53.0,51.0,40.0,41.0,54.0,44.0,50.0,46.0,45.0,52.0,51.0
113,47.0,47.0,48.0,51.0,41.0,41.0,48.0,41.0,46.0,46.0,41.0,47.0,52.0
114,51.0,51.0,53.0,49.0,43.0,43.0,51.0,38.0,51.0,51.0,38.0,52.0,45.0
115,53.0,53.0,53.0,51.0,44.0,45.0,53.0,43.0,49.0,51.0,44.0,53.0,50.0
116,52.0,52.0,52.0,53.0,46.0,46.0,52.0,40.0,49.0,49.0,40.0,53.0,51.0
117,46.0,46.0,53.0,45.0,44.0,44.0,46.0,38.0,46.0,46.0,38.0,53.0,46.0
118,53.0,53.0,53.0,48.0,45.0,46.0,52.0,44.0,44.0,46.0,45.0,52.0,48.0
119,47.0,47.0,49.0,51.0,47.0,47.0,47.0,41.0,44.0,46.0,41.0,49.0,52.0
120,47.0,47.0,47.0,45.0,46.0,46.0,47.0,46.0,48.0,50.0,46.0,44.0,45.0
121,49.0,49.0,47.0,50.0,42.0,42.0,49.0,46.0,48.0,46.0,46.0,45.0,51.0
122,48.0,48.0,48.0,47.0,47.0,48.0,47.0,47.0,46.0,46.0,48.0,46.0,46.0
123,52.0,52.0,52.0,50.0,45.0,45.0,52.0,45.0,50.0,51.0,45.0,50.0,50.0
124,54.0,54.0,54.0,52.0,45.0,45.0,54.0,45.0,51.0,51.0,45.0,52.0,50.0
125,48.0,48.0,48.0,52.0,46.0,47.0,48.0,46.0,51.0,51.0,47.0,47.0,46.0
126,47.0,47.0,48.0,45.0,44.0,44.0,47.0,41.0,51.0,51.0,41.0,46.0,51.0
127,52.0,52.0,52.0,51.0,46.0,46.0,53.0,46.0,52.0,52.0,46.0,51.0,51.0
128,49.0,49.0,49.0,47.0,47.0,47.0,47.0,47.0,52.0,52.0,47.0,48.0,46.0
129,51.0,51.0,51.0,49.0,44.0,44.0,51.0,44.0,51.0,51.0,44.0,50.0,49.0
130,53.0,53.0,53.0,51.0,44.0,44.0,53.0,44.0,52.0,52.0,44.0,51.0,49.0
131,53.0,53.0,53.0,51.0,45.0,46.0,51.0,45.0,52.0,52.0,46.0,51.0,45.0
132,52.0,52.0,52.0,50.0,43.0,43.0,51.0,40.0,50.0,52.0,40.0,51.0,50.0
133,53.0,53.0,53.0,50.0,45.0,45.0,52.0,45.0,51.0,53.0,45.0,52.0,50.0
134,54.0,54.0,54.0,52.0,46.0,46.0,52.0,46.0,51.0,53.0,46.0,52.0,45.0
135,47.0,47.0,47.0,45.0,44.0,44.0,46.0,38.0,45.0,47.0,38.0,46.0,44.0
136,52.0,52.0,52.0,47.0,45.0,46.0,51.0,45.0,46.0,48.0,45.0,51.0,47.0
137,49.0,49.0,49.0,47.0,47.0,47.0,47.0,41.0,46.0,48.0,41.0,47.0,46.0
138,44.0,44.0,44.0,45.0,52.0,52.0,44.0,47.0,44.0,45.0,47.0,42.0,45.0
139,41.0,41.0,39.0,47.0,49.0,49.0,42.0,54.0,45.0,40.0,54.0,38.0,47.0
140,43.0,43.0,41.0,47.0,49.0,49.0,42.0,49.0,46.0,41.0,48.0,39.0,47.0
141,47.0,47.0,47.0,50.0,51.0,51.0,45.0,47.0,49.0,50.0,47.0,44.0,50.0
142,46.0,46.0,46.0,51.0,48.0,48.0,47.0,53.0,46.0,46.0,53.0,45.0,51.0
143,48.0,48.0,48.0,47.0,52.0,52.0,47.0,49.0,46.0,46.0,49.0,46.0,46.0
144,48.0,48.0,48.0,45.0,51.0,51.0,46.0,47.0,49.0,51.0,46.0,45.0,51.0
145,47.0,47.0,47.0,50.0,49.0,49.0,48.0,53.0,47.0,47.0,53.0,46.0,51.0
146,43.0,43.0,47.0,47.0,53.0,53.0,42.0,49.0,47.0,47.0,48.0,47.0,47.0
147,52.0,52.0,52.0,49.0,50.0,50.0,50.0,46.0,50.0,51.0,46.0,49.0,49.0
148,51.0,51.0,51.0,51.0,47.0,47.0,52.0,52.0,51.0,51.0,52.0,50.0,51.0
149,47.0,47.0,47.0,51.0,51.0,51.0,46.0,48.0,51.0,51.0,48.0,46.0,51.0
150,53.0,53.0,53.0,50.0,50.0,50.0,51.0,46.0,51.0,52.0,45.0,50.0,50.0
151,52.0,52.0,52.0,52.0,48.0,48.0,53.0,52.0,52.0,52.0,52.0,51.0,52.0
152,48.0,48.0,48.0,52.0,52.0,52.0,47.0,48.0,52.0,52.0,47.0,47.0,52.0
153,48.0,48.0,47.0,45.0,46.0,46.0,46.0,41.0,49.0,51.0,41.0,45.0,51.0
154,47.0,47.0,47.0,50.0,47.0,47.0,48.0,46.0,47.0,47.0,46.0,47.0,53.0
155,43.0,43.0,47.0,47.0,52.0,52.0,42.0,47.0,47.0,47.0,47.0,46.0,53.0
156,51.0,51.0,51.0,48.0,49.0,49.0,49.0,45.0,51.0,50.0,45.0,48.0,48.0
157,50.0,50.0,50.0,50.0,46.0,46.0,51.0,51.0,52.0,50.0,51.0,49.0,50.0
158,46.0,46.0,46.0,50.0,50.0,50.0,45.0,47.0,52.0,50.0,47.0,45.0,50.0
159,52.0,52.0,52.0,49.0,49.0,49.0,50.0,45.0,50.0,51.0,44.0,49.0,49.0
160,51.0,51.0,51.0,51.0,47.0,47.0,52.0,51.0,51.0,51.0,51.0,50.0,51.0
161,47.0,47.0,47.0,51.0,51.0,51.0,46.0,47.0,51.0,51.0,46.0,46.0,51.0
162,50.0,50.0,50.0,44.0,45.0,45.0,50.0,40.0,48.0,52.0,40.0,50.0,50.0
163,52.0,52.0,52.0,49.0,46.0,46.0,51.0,45.0,46.0,46.0,45.0,51.0,52.0
164,46.0,46.0,46.0,46.0,51.0,51.0,46.0,46.0,46.0,47.0,46.0,46.0,52.0
165,45.0,45.0,45.0,43.0,44.0,44.0,45.0,38.0,43.0,47.0,38.0,45.0,44.0
166,47.0,47.0,47.0,46.0,45.0,46.0,46.0,45.0,39.0,41.0,43.0,46.0,46.0
167,41.0,41.0,45.0,45.0,46.0,46.0,41.0,40.0,39.0,42.0,40.0,46.0,45.0
