Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,40.0,40.0,43.0,40.0,40.0
1,42.0,42.0,45.0,42.0,41.0
2,43.0,43.0,44.0,42.0,43.0
3,40.0,40.0,47.0,40.0,41.0
4,42.0,42.0,46.0,42.0,41.0
5,42.0,42.0,45.0,42.0,43.0
6,40.0,40.0,43.0,40.0,40.0
7,42.0,42.0,45.0,42.0,42.0
8,43.0,43.0,44.0,43.0,42.0
9,43.0,43.0,42.0,43.0,42.0
10,44.0,44.0,44.0,43.0,43.0
11,43.0,43.0,44.0,43.0,44.0
12,43.0,43.0,41.0,43.0,41.0
13,43.0,43.0,43.0,42.0,44.0
14,42.0,42.0,43.0,42.0,43.0
15,39.0,40.0,41.0,38.0,39.0
16,42.0,43.0,44.0,42.0,42.0
17,43.0,43.0,44.0,43.0,43.0
18,39.0,39.0,47.0,39.0,40.0
19,41.0,41.0,46.0,41.0,40.0
20,41.0,41.0,45.0,41.0,42.0
21,39.0,39.0,44.0,39.0,39.0
22,41.0,42.0,44.0,41.0,41.0
23,42.0,42.0,45.0,42.0,42.0
24,43.0,43.0,43.0,43.0,44.0
25,43.0,43.0,44.0,42.0,43.0
26,43.0,43.0,45.0,42.0,44.0
27,42.0,42.0,42.0,42.0,43.0
28,42.0,42.0,46.0,41.0,44.0
29,42.0,42.0,46.0,41.0,44.0
30,40.0,40.0,41.0,37.0,39.0
31,41.0,42.0,43.0,41.0,41.0
32,42.0,42.0,46.0,42.0,42.0
33,38.0,38.0,42.0,38.0,40.0
34,40.0,41.0,43.0,40.0,41.0
35,42.0,42.0,43.0,42.0,43.0
36,42.0,42.0,44.0,42.0,44.0
37,42.0,42.0,43.0,42.0,43.0
38,44.0,44.0,44.0,43.0,44.0
39,41.0,41.0,43.0,41.0,43.0
40,41.0,41.0,42.0,41.0,44.0
41,43.0,43.0,43.0,42.0,44.0
42,37.0,37.0,40.0,37.0,40.0
43,41.0,41.0,43.0,41.0,42.0
44,42.0,42.0,44.0,42.0,42.0
45,43.0,41.0,42.0,43.0,43.0
46,43.0,43.0,43.0,43.0,45.0
47,44.0,44.0,44.0,43.0,44.0
48,45.0,45.0,43.0,45.0,43.0
49,46.0,46.0,45.0,46.0,45.0
50,45.0,45.0,43.0,45.0,44.0
51,43.0,43.0,44.0,43.0,42.0
52,44.0,44.0,46.0,44.0,44.0
53,44.0,44.0,44.0,44.0,44.0
54,44.0,44.0,42.0,44.0,43.0
55,46.0,46.0,44.0,46.0,44.0
56,44.0,45.0,43.0,44.0,45.0
57,42.0,42.0,43.0,42.0,42.0
58,43.0,43.0,45.0,43.0,45.0
59,43.0,43.0,43.0,43.0,45.0
60,38.0,38.0,40.0,38.0,39.0
61,39.0,41.0,43.0,39.0,41.0
62,43.0,43.0,43.0,43.0,43.0
63,38.0,38.0,46.0,38.0,39.0
