Move,Piece,Rotation,Flip,Row,Col
0,Piece.THREE_H_JUNCTION,Rotation.I,False,3,0
0,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
0,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,2
0,Piece.CORNER_STATION,Rotation.R270,False,2,3
0,Piece.HIGHWAY_T,Rotation.R180,False,2,0
1,Piece.HIGHWAY_T,Rotation.R270,False,3,0
1,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,2
1,Piece.RAILWAY_JUNCTION,Rotation.I,False,6,3
1,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,4
1,Piece.CORNER_STATION,Rotation.R270,False,6,5
2,Piece.THREE_H_JUNCTION,Rotation.R180,False,3,0
2,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,1
2,Piece.HIGHWAY_T,Rotation.R270,False,4,0
2,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,2
2,Piece.CORNER_STATION,Rotation.R270,False,2,3
3,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,2
3,Piece.RAILWAY_JUNCTION,Rotation.I,False,6,3
3,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,4
3,Piece.HIGHWAY_T,Rotation.R270,False,2,3
3,Piece.CORNER_STATION,Rotation.R270,False,6,5
4,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,2
4,Piece.RAILWAY_JUNCTION,Rotation.I,False,6,3
4,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,4
4,Piece.HIGHWAY_T,Rotation.R180,False,2,3
4,Piece.CORNER_STATION,Rotation.R270,False,6,5
5,Piece.CORNER_JUNCTION,Rotation.R270,False,3,0
5,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,1
5,Piece.HIGHWAY_T,Rotation.R270,False,4,0
5,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,2
5,Piece.CORNER_STATION,Rotation.R270,False,2,3
6,Piece.THREE_H_JUNCTION,Rotation.I,False,3,0
6,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
6,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,2
6,Piece.CORNER_STATION,Rotation.R270,False,2,3
6,Piece.HIGHWAY_T,Rotation.R270,False,3,1
7,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,2
7,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,4
7,Piece.HIGHWAY_T,Rotation.R90,False,6,0
7,Piece.CORNER_STATION,Rotation.R270,False,6,5
7,Piece.THREE_H_JUNCTION,Rotation.R270,False,6,1
8,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,2
8,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,4
8,Piece.HIGHWAY_T,Rotation.I,False,6,0
8,Piece.CORNER_STATION,Rotation.R270,False,6,5
8,Piece.THREE_H_JUNCTION,Rotation.R270,False,6,1
9,Piece.CORNER_JUNCTION,Rotation.R270,False,2,1
9,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,2
9,Piece.RAILWAY_STRAIGHT,Rotation.I,False,1,1
9,Piece.CORNER_STATION,Rotation.R270,False,2,3
9,Piece.HIGHWAY_T,Rotation.R180,False,2,0
10,Piece.CORNER_JUNCTION,Rotation.R270,False,2,1
10,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,5
10,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,2
10,Piece.CORNER_STATION,Rotation.R270,False,2,3
10,Piece.HIGHWAY_T,Rotation.R180,False,2,0
11,Piece.THREE_H_JUNCTION,Rotation.I,False,3,0
11,Piece.RAILWAY_STRAIGHT,Rotation.I,False,4,0
11,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,2
11,Piece.CORNER_STATION,Rotation.R270,False,2,3
11,Piece.HIGHWAY_T,Rotation.R90,False,2,0
12,Piece.THREE_H_JUNCTION,Rotation.R270,False,2,1
12,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,5
12,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,2
12,Piece.CORNER_STATION,Rotation.R270,False,2,3
12,Piece.HIGHWAY_T,Rotation.R180,False,2,0
13,Piece.HIGHWAY_JUNCTION,Rotation.I,False,3,0
13,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,5
13,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,2
13,Piece.CORNER_STATION,Rotation.R270,False,2,3
13,Piece.HIGHWAY_T,Rotation.R180,False,2,0
14,Piece.THREE_H_JUNCTION,Rotation.R180,False,3,0
14,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,1
14,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,2,2
14,Piece.CORNER_STATION,Rotation.R270,False,2,3
14,Piece.HIGHWAY_T,Rotation.R180,False,3,1
15,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,2
15,Piece.RAILWAY_STRAIGHT,Rotation.R90,False,6,4
15,Piece.HIGHWAY_T,Rotation.R270,False,2,3
15,Piece.CORNER_STATION,Rotation.R270,False,6,5
15,Piece.CROSS_JUNCTION,Rotation.I,False,6,1
