Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,37.0,37.0,35.0,37.0,37.0,37.0,36.0,36.0
1,39.0,39.0,39.0,38.0,37.0,37.0,37.0,37.0
2,41.0,41.0,41.0,43.0,42.0,42.0,42.0,42.0
3,40.0,40.0,40.0,36.0,37.0,37.0,37.0,37.0
4,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
5,41.0,41.0,41.0,42.0,42.0,42.0,42.0,42.0
6,40.0,40.0,40.0,37.0,37.0,37.0,37.0,37.0
7,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
8,42.0,42.0,42.0,43.0,43.0,43.0,43.0,43.0
9,43.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0
10,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
11,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
12,43.0,43.0,43.0,42.0,42.0,42.0,42.0,42.0
13,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
14,44.0,44.0,44.0,44.0,44.0,44.0,44.0,44.0
15,38.0,38.0,37.0,38.0,39.0,39.0,39.0,39.0
16,38.0,38.0,38.0,39.0,38.0,38.0,38.0,38.0
17,42.0,42.0,42.0,43.0,42.0,42.0,42.0,42.0
18,39.0,39.0,39.0,35.0,36.0,36.0,36.0,36.0
19,40.0,40.0,40.0,39.0,39.0,39.0,39.0,39.0
20,40.0,40.0,40.0,41.0,41.0,41.0,41.0,41.0
21,40.0,40.0,40.0,36.0,37.0,37.0,37.0,37.0
22,41.0,41.0,41.0,39.0,40.0,40.0,40.0,40.0
23,41.0,41.0,41.0,42.0,42.0,42.0,42.0,42.0
24,43.0,43.0,43.0,41.0,41.0,41.0,41.0,41.0
25,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
26,45.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0
27,43.0,43.0,43.0,41.0,41.0,41.0,41.0,41.0
28,45.0,45.0,45.0,45.0,45.0,45.0,45.0,45.0
29,45.0,45.0,45.0,44.0,44.0,44.0,44.0,44.0
30,37.0,37.0,37.0,37.0,38.0,38.0,38.0,38.0
