Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,56.0,58.0,58.0,56.0,56.0,50.0,50.0,67.0,51.0
1,58.0,51.0,57.0,58.0,58.0,50.0,48.0,61.0,50.0
2,59.0,53.0,56.0,58.0,58.0,54.0,51.0,63.0,55.0
3,60.0,61.0,61.0,56.0,56.0,57.0,57.0,66.0,58.0
4,59.0,55.0,60.0,57.0,57.0,52.0,52.0,65.0,57.0
5,63.0,57.0,57.0,58.0,58.0,56.0,56.0,65.0,56.0
6,56.0,57.0,57.0,56.0,56.0,53.0,53.0,62.0,55.0
7,57.0,51.0,56.0,58.0,58.0,53.0,53.0,61.0,54.0
8,59.0,54.0,57.0,58.0,58.0,57.0,57.0,61.0,56.0
9,55.0,52.0,56.0,57.0,57.0,58.0,58.0,58.0,56.0
10,59.0,54.0,57.0,55.0,55.0,52.0,52.0,56.0,52.0
11,60.0,51.0,55.0,58.0,58.0,56.0,56.0,57.0,55.0
12,60.0,57.0,55.0,56.0,56.0,57.0,58.0,58.0,55.0
13,58.0,61.0,61.0,55.0,55.0,51.0,51.0,60.0,52.0
14,59.0,55.0,55.0,57.0,57.0,55.0,55.0,60.0,55.0
15,61.0,58.0,54.0,57.0,57.0,50.0,51.0,59.0,55.0
16,57.0,57.0,56.0,56.0,56.0,47.0,47.0,61.0,53.0
17,54.0,56.0,56.0,56.0,56.0,50.0,50.0,61.0,56.0
18,62.0,63.0,63.0,56.0,56.0,63.0,63.0,66.0,61.0
19,61.0,54.0,60.0,62.0,62.0,59.0,59.0,64.0,60.0
20,62.0,60.0,61.0,57.0,57.0,63.0,63.0,64.0,55.0
21,63.0,64.0,64.0,57.0,57.0,59.0,59.0,67.0,62.0
22,62.0,55.0,61.0,63.0,63.0,60.0,60.0,65.0,61.0
23,58.0,61.0,62.0,57.0,57.0,64.0,64.0,65.0,56.0
24,58.0,59.0,59.0,57.0,57.0,64.0,64.0,62.0,57.0
25,58.0,61.0,63.0,57.0,57.0,59.0,59.0,63.0,59.0
26,60.0,58.0,61.0,57.0,57.0,63.0,63.0,64.0,58.0
27,62.0,62.0,60.0,58.0,58.0,63.0,65.0,61.0,62.0
28,63.0,69.0,69.0,56.0,56.0,58.0,58.0,62.0,59.0
29,62.0,62.0,62.0,56.0,56.0,62.0,62.0,63.0,62.0
30,63.0,63.0,61.0,59.0,59.0,57.0,58.0,62.0,62.0
31,64.0,64.0,63.0,57.0,57.0,54.0,54.0,63.0,60.0
32,61.0,63.0,63.0,57.0,57.0,55.0,55.0,64.0,63.0
33,59.0,60.0,60.0,57.0,57.0,55.0,55.0,64.0,58.0
34,58.0,51.0,57.0,58.0,58.0,56.0,56.0,61.0,57.0
35,56.0,57.0,60.0,58.0,58.0,60.0,60.0,61.0,57.0
36,54.0,55.0,59.0,58.0,58.0,60.0,60.0,58.0,57.0
37,55.0,57.0,59.0,58.0,58.0,60.0,60.0,59.0,55.0
38,56.0,54.0,57.0,58.0,58.0,64.0,64.0,60.0,56.0
39,59.0,59.0,58.0,59.0,59.0,59.0,61.0,62.0,58.0
40,59.0,64.0,64.0,57.0,57.0,59.0,59.0,60.0,56.0
41,58.0,58.0,58.0,57.0,57.0,63.0,63.0,60.0,58.0
42,60.0,60.0,57.0,60.0,60.0,53.0,54.0,63.0,58.0
43,60.0,60.0,59.0,58.0,58.0,52.0,52.0,61.0,57.0
44,57.0,59.0,59.0,58.0,58.0,56.0,56.0,61.0,59.0
45,52.0,51.0,55.0,55.0,55.0,57.0,58.0,56.0,52.0
46,55.0,49.0,56.0,55.0,55.0,48.0,50.0,56.0,53.0
47,58.0,52.0,55.0,58.0,58.0,52.0,54.0,56.0,55.0
48,55.0,56.0,55.0,57.0,57.0,56.0,57.0,57.0,57.0
49,56.0,56.0,63.0,58.0,58.0,50.0,51.0,58.0,54.0
50,57.0,54.0,57.0,57.0,57.0,51.0,53.0,59.0,58.0
51,55.0,56.0,56.0,58.0,58.0,57.0,58.0,58.0,57.0
52,57.0,57.0,58.0,59.0,59.0,49.0,49.0,59.0,55.0
53,53.0,55.0,58.0,57.0,57.0,52.0,54.0,60.0,59.0
54,55.0,55.0,54.0,56.0,56.0,55.0,56.0,56.0,56.0
55,63.0,63.0,62.0,63.0,63.0,50.0,50.0,57.0,57.0
56,60.0,59.0,59.0,57.0,57.0,50.0,52.0,58.0,57.0
57,56.0,56.0,55.0,57.0,57.0,56.0,57.0,57.0,56.0
58,64.0,64.0,57.0,64.0,64.0,51.0,51.0,58.0,58.0
59,61.0,60.0,60.0,58.0,58.0,51.0,53.0,59.0,58.0
60,57.0,57.0,53.0,57.0,57.0,51.0,51.0,58.0,51.0
61,59.0,59.0,55.0,59.0,59.0,50.0,50.0,59.0,52.0
62,59.0,59.0,55.0,59.0,59.0,49.0,49.0,60.0,52.0
63,63.0,62.0,62.0,55.0,55.0,63.0,63.0,65.0,60.0
64,60.0,53.0,59.0,61.0,61.0,63.0,63.0,63.0,59.0
65,61.0,59.0,60.0,58.0,58.0,67.0,67.0,63.0,54.0
66,64.0,63.0,63.0,56.0,56.0,62.0,62.0,66.0,61.0
67,61.0,54.0,60.0,62.0,62.0,64.0,64.0,64.0,60.0
68,61.0,60.0,61.0,59.0,59.0,68.0,68.0,64.0,55.0
69,57.0,58.0,58.0,56.0,56.0,64.0,64.0,61.0,56.0
70,61.0,60.0,62.0,56.0,56.0,59.0,59.0,63.0,58.0
71,61.0,57.0,60.0,60.0,60.0,63.0,63.0,63.0,57.0
72,62.0,61.0,59.0,57.0,57.0,63.0,65.0,60.0,61.0
73,64.0,68.0,68.0,55.0,55.0,63.0,63.0,62.0,58.0
74,61.0,61.0,61.0,59.0,59.0,67.0,67.0,62.0,61.0
75,62.0,62.0,60.0,58.0,58.0,61.0,62.0,61.0,61.0
76,63.0,63.0,62.0,56.0,56.0,57.0,58.0,63.0,59.0
77,60.0,62.0,62.0,56.0,56.0,59.0,59.0,63.0,62.0
78,60.0,61.0,61.0,56.0,56.0,58.0,58.0,63.0,58.0
79,58.0,55.0,60.0,57.0,57.0,60.0,60.0,65.0,57.0
80,57.0,56.0,59.0,60.0,60.0,64.0,64.0,65.0,56.0
81,58.0,59.0,59.0,57.0,57.0,60.0,60.0,62.0,57.0
82,57.0,56.0,58.0,57.0,57.0,60.0,60.0,64.0,59.0
83,62.0,55.0,57.0,61.0,61.0,64.0,64.0,64.0,58.0
84,60.0,60.0,60.0,58.0,58.0,64.0,64.0,61.0,62.0
85,64.0,63.0,63.0,56.0,56.0,64.0,64.0,63.0,59.0
86,61.0,62.0,62.0,60.0,60.0,68.0,68.0,63.0,59.0
87,59.0,61.0,61.0,59.0,59.0,58.0,58.0,62.0,58.0
88,61.0,63.0,63.0,57.0,57.0,58.0,59.0,64.0,60.0
89,61.0,63.0,63.0,57.0,57.0,60.0,60.0,64.0,60.0
90,54.0,58.0,62.0,55.0,55.0,57.0,58.0,61.0,59.0
91,61.0,54.0,57.0,54.0,54.0,55.0,56.0,63.0,60.0
92,59.0,59.0,59.0,57.0,57.0,59.0,60.0,63.0,57.0
93,60.0,59.0,61.0,56.0,56.0,61.0,62.0,60.0,64.0
94,61.0,61.0,62.0,57.0,57.0,57.0,58.0,62.0,59.0
95,62.0,61.0,61.0,56.0,56.0,58.0,59.0,62.0,62.0
96,59.0,60.0,60.0,57.0,57.0,58.0,58.0,61.0,57.0
97,59.0,62.0,62.0,58.0,58.0,55.0,56.0,63.0,59.0
98,60.0,62.0,62.0,57.0,57.0,59.0,60.0,63.0,63.0
99,59.0,60.0,60.0,55.0,55.0,62.0,62.0,59.0,63.0
100,64.0,62.0,61.0,62.0,62.0,56.0,57.0,61.0,63.0
101,61.0,67.0,67.0,56.0,56.0,57.0,58.0,61.0,63.0
102,58.0,61.0,61.0,56.0,56.0,63.0,63.0,60.0,62.0
103,63.0,63.0,61.0,63.0,63.0,57.0,58.0,62.0,64.0
104,60.0,68.0,68.0,57.0,57.0,58.0,59.0,62.0,64.0
105,59.0,60.0,60.0,56.0,56.0,58.0,58.0,61.0,57.0
106,59.0,62.0,62.0,58.0,58.0,53.0,53.0,63.0,59.0
107,59.0,63.0,62.0,58.0,58.0,54.0,54.0,62.0,59.0
108,55.0,57.0,57.0,52.0,52.0,54.0,54.0,60.0,54.0
109,54.0,51.0,56.0,55.0,55.0,55.0,55.0,61.0,53.0
110,52.0,51.0,57.0,58.0,58.0,59.0,59.0,61.0,52.0
111,54.0,55.0,56.0,56.0,56.0,56.0,56.0,58.0,53.0
112,53.0,50.0,57.0,58.0,58.0,56.0,57.0,60.0,55.0
113,58.0,51.0,55.0,62.0,62.0,61.0,61.0,60.0,54.0
114,56.0,57.0,56.0,56.0,56.0,60.0,60.0,58.0,58.0
115,60.0,58.0,58.0,57.0,57.0,60.0,60.0,60.0,55.0
116,57.0,58.0,58.0,61.0,61.0,64.0,64.0,60.0,55.0
117,56.0,58.0,57.0,57.0,57.0,54.0,54.0,59.0,54.0
118,57.0,59.0,59.0,56.0,56.0,54.0,55.0,61.0,56.0
119,57.0,59.0,59.0,56.0,55.0,56.0,56.0,61.0,56.0
120,50.0,54.0,58.0,56.0,56.0,54.0,55.0,57.0,55.0
121,57.0,50.0,53.0,54.0,54.0,55.0,57.0,59.0,56.0
122,55.0,55.0,55.0,54.0,54.0,59.0,61.0,59.0,53.0
123,56.0,56.0,57.0,55.0,55.0,58.0,58.0,57.0,60.0
124,57.0,57.0,58.0,57.0,57.0,57.0,59.0,59.0,55.0
125,58.0,57.0,57.0,57.0,57.0,58.0,60.0,59.0,58.0
126,55.0,56.0,56.0,56.0,56.0,54.0,55.0,58.0,53.0
127,55.0,58.0,58.0,58.0,58.0,55.0,57.0,60.0,55.0
128,56.0,58.0,58.0,58.0,58.0,59.0,61.0,60.0,59.0
129,55.0,56.0,56.0,55.0,55.0,58.0,58.0,56.0,59.0
130,60.0,58.0,57.0,57.0,57.0,57.0,58.0,58.0,59.0
131,57.0,62.0,62.0,57.0,57.0,57.0,59.0,58.0,59.0
132,55.0,57.0,57.0,56.0,56.0,59.0,59.0,57.0,58.0
133,60.0,59.0,57.0,58.0,58.0,58.0,59.0,59.0,60.0
134,56.0,63.0,63.0,58.0,58.0,58.0,60.0,59.0,60.0
135,55.0,57.0,56.0,57.0,57.0,54.0,54.0,58.0,53.0
136,55.0,59.0,58.0,59.0,59.0,53.0,53.0,60.0,55.0
137,55.0,59.0,58.0,59.0,59.0,52.0,52.0,60.0,55.0
138,48.0,49.0,57.0,57.0,57.0,53.0,58.0,54.0,54.0
139,52.0,44.0,51.0,54.0,54.0,47.0,49.0,52.0,49.0
140,53.0,47.0,55.0,58.0,58.0,48.0,54.0,52.0,55.0
141,51.0,55.0,56.0,57.0,57.0,52.0,57.0,56.0,59.0
142,52.0,50.0,56.0,57.0,57.0,46.0,51.0,58.0,54.0
143,53.0,54.0,56.0,57.0,57.0,47.0,53.0,58.0,57.0
144,51.0,55.0,55.0,58.0,58.0,53.0,55.0,57.0,52.0
145,52.0,51.0,57.0,58.0,58.0,47.0,47.0,59.0,54.0
146,53.0,55.0,57.0,58.0,58.0,48.0,51.0,59.0,57.0
147,53.0,54.0,55.0,56.0,56.0,57.0,57.0,55.0,58.0
148,59.0,56.0,55.0,57.0,57.0,50.0,50.0,57.0,58.0
149,59.0,56.0,61.0,56.0,56.0,49.0,52.0,57.0,58.0
150,54.0,55.0,56.0,57.0,57.0,58.0,58.0,56.0,57.0
151,59.0,57.0,56.0,58.0,58.0,51.0,51.0,58.0,59.0
152,60.0,57.0,62.0,57.0,57.0,50.0,50.0,58.0,59.0
153,53.0,56.0,55.0,56.0,56.0,53.0,54.0,57.0,52.0
154,54.0,58.0,57.0,58.0,58.0,48.0,48.0,59.0,54.0
155,55.0,58.0,57.0,58.0,58.0,49.0,50.0,59.0,57.0
