Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,47.0,44.0,43.0,45.0,43.0,42.0,48.0,48.0
1,44.0,48.0,44.0,44.0,42.0,41.0,48.0,46.0
2,44.0,45.0,44.0,49.0,43.0,43.0,47.0,47.0
3,46.0,45.0,49.0,47.0,47.0,44.0,47.0,49.0
4,45.0,49.0,47.0,45.0,45.0,45.0,48.0,47.0
5,43.0,47.0,48.0,50.0,47.0,46.0,49.0,49.0
6,42.0,45.0,48.0,47.0,44.0,44.0,46.0,48.0
7,42.0,46.0,48.0,43.0,43.0,46.0,49.0,48.0
8,42.0,47.0,44.0,48.0,47.0,47.0,48.0,49.0
9,41.0,46.0,41.0,43.0,45.0,43.0,48.0,48.0
10,40.0,46.0,42.0,40.0,46.0,43.0,48.0,43.0
11,41.0,47.0,44.0,42.0,46.0,43.0,47.0,47.0
12,43.0,45.0,46.0,42.0,44.0,42.0,47.0,47.0
13,45.0,45.0,45.0,40.0,45.0,44.0,47.0,47.0
14,45.0,46.0,46.0,41.0,45.0,42.0,47.0,48.0
15,44.0,45.0,46.0,41.0,43.0,42.0,47.0,47.0
16,45.0,41.0,45.0,36.0,42.0,45.0,48.0,47.0
17,45.0,45.0,43.0,41.0,43.0,42.0,48.0,48.0
18,47.0,46.0,48.0,47.0,46.0,46.0,47.0,48.0
19,45.0,48.0,46.0,48.0,46.0,47.0,49.0,47.0
20,46.0,47.0,48.0,49.0,47.0,49.0,49.0,49.0
21,46.0,46.0,47.0,48.0,47.0,47.0,47.0,48.0
22,46.0,47.0,47.0,49.0,46.0,48.0,50.0,48.0
23,47.0,47.0,48.0,50.0,47.0,49.0,49.0,49.0
24,46.0,46.0,48.0,48.0,47.0,47.0,48.0,48.0
25,45.0,47.0,44.0,45.0,48.0,48.0,48.0,44.0
26,45.0,46.0,48.0,48.0,48.0,46.0,48.0,48.0
27,45.0,47.0,47.0,47.0,47.0,46.0,47.0,47.0
28,45.0,46.0,48.0,45.0,47.0,47.0,47.0,48.0
29,46.0,47.0,49.0,47.0,47.0,45.0,48.0,49.0
30,45.0,46.0,47.0,47.0,47.0,43.0,48.0,47.0
31,45.0,46.0,48.0,42.0,45.0,48.0,47.0,48.0
32,46.0,46.0,49.0,47.0,47.0,45.0,47.0,49.0
33,45.0,44.0,48.0,48.0,43.0,45.0,47.0,48.0
34,47.0,46.0,43.0,49.0,43.0,47.0,49.0,43.0
35,47.0,46.0,44.0,50.0,47.0,48.0,48.0,44.0
36,47.0,47.0,49.0,49.0,45.0,46.0,48.0,49.0
37,46.0,47.0,45.0,45.0,46.0,47.0,49.0,45.0
38,46.0,46.0,45.0,49.0,47.0,47.0,49.0,45.0
39,46.0,47.0,48.0,48.0,44.0,45.0,47.0,48.0
40,46.0,46.0,49.0,45.0,45.0,46.0,48.0,49.0
41,47.0,46.0,50.0,48.0,47.0,46.0,49.0,50.0
42,44.0,46.0,48.0,48.0,43.0,43.0,47.0,48.0
43,46.0,46.0,49.0,43.0,43.0,46.0,48.0,49.0
44,47.0,46.0,50.0,48.0,47.0,44.0,48.0,50.0
45,41.0,46.0,43.0,43.0,47.0,45.0,47.0,43.0
46,39.0,46.0,42.0,40.0,46.0,43.0,44.0,40.0
47,39.0,46.0,41.0,41.0,47.0,43.0,45.0,44.0
48,46.0,47.0,48.0,43.0,47.0,45.0,47.0,48.0
49,44.0,46.0,47.0,40.0,46.0,42.0,44.0,44.0
50,43.0,46.0,45.0,41.0,47.0,45.0,46.0,45.0
51,46.0,46.0,48.0,43.0,46.0,45.0,46.0,48.0
52,44.0,46.0,47.0,40.0,46.0,43.0,44.0,44.0
53,43.0,45.0,42.0,42.0,46.0,45.0,45.0,44.0
54,45.0,46.0,47.0,42.0,46.0,44.0,46.0,47.0
55,43.0,45.0,46.0,39.0,45.0,41.0,43.0,43.0
56,43.0,45.0,44.0,40.0,46.0,44.0,45.0,44.0
57,45.0,45.0,47.0,42.0,45.0,44.0,46.0,47.0
58,43.0,45.0,46.0,40.0,45.0,42.0,43.0,44.0
59,43.0,45.0,44.0,41.0,45.0,44.0,44.0,44.0
60,43.0,44.0,47.0,41.0,43.0,43.0,41.0,47.0
61,39.0,41.0,46.0,35.0,42.0,41.0,44.0,44.0
62,42.0,40.0,44.0,40.0,43.0,45.0,45.0,44.0
63,46.0,45.0,47.0,48.0,45.0,45.0,46.0,47.0
64,46.0,47.0,45.0,48.0,45.0,46.0,48.0,47.0
65,46.0,47.0,47.0,49.0,46.0,48.0,48.0,48.0
66,45.0,45.0,47.0,49.0,46.0,46.0,47.0,47.0
67,47.0,47.0,46.0,49.0,45.0,47.0,49.0,48.0
68,47.0,47.0,47.0,50.0,46.0,49.0,49.0,48.0
