Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,34.0,37.0,34.0,34.0,33.0,36.0,35.0,35.0
1,32.0,39.0,32.0,36.0,32.0,37.0,33.0,35.0
2,31.0,35.0,33.0,35.0,32.0,38.0,35.0,34.0
3,38.0,38.0,38.0,35.0,33.0,37.0,35.0,35.0
4,35.0,39.0,35.0,36.0,36.0,37.0,34.0,35.0
5,34.0,38.0,34.0,35.0,34.0,39.0,36.0,35.0
6,38.0,34.0,38.0,33.0,33.0,36.0,35.0,34.0
7,35.0,35.0,35.0,37.0,36.0,37.0,33.0,35.0
8,34.0,39.0,34.0,35.0,34.0,38.0,36.0,35.0
9,38.0,36.0,38.0,38.0,38.0,38.0,34.0,35.0
10,39.0,37.0,39.0,39.0,39.0,38.0,36.0,39.0
11,38.0,36.0,38.0,38.0,38.0,39.0,36.0,37.0
12,38.0,38.0,37.0,37.0,37.0,38.0,36.0,36.0
13,40.0,41.0,38.0,38.0,38.0,37.0,37.0,40.0
14,39.0,39.0,37.0,37.0,37.0,39.0,37.0,39.0
15,35.0,34.0,35.0,33.0,33.0,36.0,35.0,36.0
16,38.0,36.0,38.0,38.0,36.0,37.0,36.0,37.0
17,37.0,36.0,38.0,37.0,36.0,37.0,37.0,40.0
18,38.0,38.0,38.0,35.0,33.0,36.0,34.0,34.0
19,35.0,39.0,35.0,37.0,36.0,38.0,33.0,34.0
20,34.0,39.0,34.0,35.0,33.0,38.0,36.0,34.0
21,38.0,38.0,38.0,36.0,33.0,35.0,35.0,34.0
22,35.0,39.0,36.0,38.0,36.0,37.0,34.0,34.0
23,34.0,39.0,34.0,36.0,33.0,37.0,36.0,34.0
24,38.0,40.0,38.0,38.0,38.0,37.0,34.0,34.0
25,39.0,38.0,41.0,41.0,41.0,39.0,36.0,38.0
26,38.0,39.0,39.0,39.0,39.0,40.0,37.0,36.0
27,38.0,41.0,37.0,37.0,37.0,37.0,35.0,35.0
28,40.0,41.0,40.0,40.0,40.0,39.0,36.0,39.0
29,39.0,41.0,38.0,38.0,38.0,40.0,39.0,39.0
30,35.0,38.0,35.0,33.0,33.0,35.0,35.0,35.0
31,37.0,36.0,38.0,37.0,36.0,37.0,36.0,39.0
32,36.0,36.0,38.0,36.0,36.0,38.0,40.0,39.0
33,36.0,34.0,36.0,34.0,34.0,34.0,34.0,33.0
34,33.0,35.0,37.0,37.0,35.0,36.0,35.0,34.0
35,33.0,39.0,34.0,35.0,32.0,36.0,36.0,34.0
36,37.0,39.0,38.0,38.0,38.0,34.0,34.0,35.0
37,38.0,39.0,41.0,41.0,41.0,36.0,36.0,35.0
38,38.0,40.0,39.0,39.0,39.0,40.0,37.0,36.0
39,36.0,41.0,37.0,37.0,37.0,34.0,35.0,34.0
40,39.0,40.0,40.0,40.0,40.0,36.0,36.0,35.0
41,39.0,41.0,38.0,38.0,38.0,40.0,40.0,39.0
42,34.0,36.0,36.0,34.0,34.0,35.0,36.0,35.0
43,38.0,35.0,39.0,38.0,37.0,36.0,36.0,36.0
44,37.0,36.0,39.0,37.0,37.0,37.0,41.0,36.0
45,37.0,35.0,37.0,37.0,37.0,38.0,34.0,35.0
46,39.0,36.0,40.0,40.0,40.0,39.0,37.0,37.0
47,38.0,36.0,38.0,38.0,38.0,40.0,36.0,37.0
48,38.0,39.0,39.0,39.0,39.0,38.0,35.0,37.0
49,42.0,40.0,42.0,42.0,42.0,39.0,40.0,38.0
50,40.0,41.0,40.0,40.0,40.0,40.0,38.0,39.0
51,37.0,39.0,37.0,37.0,37.0,36.0,36.0,35.0
52,43.0,41.0,43.0,43.0,43.0,37.0,41.0,37.0
53,41.0,37.0,41.0,41.0,41.0,38.0,39.0,40.0
54,37.0,39.0,38.0,38.0,38.0,37.0,35.0,37.0
55,43.0,40.0,41.0,41.0,41.0,38.0,39.0,39.0
56,41.0,40.0,39.0,39.0,39.0,39.0,37.0,41.0
57,36.0,39.0,36.0,36.0,36.0,36.0,35.0,38.0
58,42.0,40.0,42.0,42.0,42.0,37.0,40.0,37.0
59,40.0,36.0,40.0,40.0,40.0,38.0,38.0,41.0
60,35.0,34.0,35.0,33.0,33.0,34.0,34.0,36.0
61,38.0,35.0,39.0,38.0,37.0,34.0,36.0,37.0
62,37.0,32.0,39.0,37.0,37.0,37.0,37.0,37.0
63,37.0,37.0,37.0,34.0,32.0,35.0,34.0,33.0
64,34.0,38.0,34.0,36.0,35.0,37.0,32.0,33.0
65,33.0,38.0,33.0,34.0,33.0,37.0,36.0,33.0
66,37.0,37.0,37.0,35.0,32.0,34.0,34.0,33.0
67,34.0,38.0,35.0,37.0,35.0,37.0,33.0,33.0
68,33.0,38.0,33.0,35.0,33.0,37.0,36.0,33.0
69,37.0,39.0,37.0,37.0,37.0,36.0,34.0,33.0
70,38.0,37.0,40.0,40.0,40.0,38.0,35.0,37.0
71,37.0,38.0,38.0,38.0,38.0,39.0,37.0,35.0
72,37.0,40.0,36.0,36.0,36.0,36.0,35.0,34.0
73,39.0,40.0,39.0,39.0,39.0,38.0,36.0,38.0
74,38.0,40.0,37.0,37.0,37.0,39.0,38.0,38.0
75,34.0,37.0,34.0,32.0,32.0,34.0,35.0,34.0
76,36.0,35.0,37.0,36.0,36.0,38.0,36.0,38.0
77,35.0,36.0,37.0,35.0,36.0,37.0,39.0,38.0
78,35.0,34.0,35.0,33.0,33.0,33.0,33.0,32.0
79,32.0,35.0,36.0,36.0,34.0,35.0,34.0,33.0
80,32.0,38.0,33.0,34.0,31.0,36.0,35.0,33.0
81,36.0,38.0,37.0,37.0,37.0,35.0,34.0,34.0
82,38.0,38.0,40.0,40.0,40.0,38.0,35.0,35.0
83,37.0,39.0,38.0,38.0,38.0,39.0,37.0,35.0
84,35.0,40.0,36.0,36.0,36.0,34.0,34.0,33.0
85,39.0,39.0,39.0,39.0,39.0,38.0,35.0,38.0
86,38.0,40.0,37.0,37.0,37.0,39.0,39.0,38.0
87,34.0,35.0,35.0,33.0,33.0,34.0,35.0,34.0
88,37.0,35.0,38.0,37.0,37.0,35.0,35.0,39.0
89,36.0,37.0,38.0,36.0,37.0,37.0,40.0,35.0
90,37.0,36.0,37.0,37.0,37.0,38.0,34.0,34.0
91,39.0,35.0,40.0,40.0,40.0,40.0,37.0,39.0
92,38.0,35.0,38.0,38.0,38.0,39.0,36.0,36.0
93,37.0,38.0,38.0,38.0,38.0,38.0,34.0,36.0
94,41.0,39.0,41.0,41.0,41.0,40.0,39.0,41.0
95,39.0,40.0,40.0,40.0,40.0,39.0,37.0,38.0
96,37.0,38.0,37.0,37.0,37.0,35.0,35.0,34.0
97,42.0,40.0,42.0,42.0,42.0,40.0,40.0,40.0
98,40.0,36.0,40.0,40.0,40.0,38.0,38.0,39.0
99,36.0,38.0,37.0,37.0,37.0,37.0,34.0,37.0
100,42.0,39.0,40.0,40.0,40.0,39.0,38.0,41.0
101,40.0,39.0,39.0,39.0,39.0,38.0,37.0,40.0
102,36.0,38.0,36.0,36.0,36.0,35.0,34.0,38.0
103,41.0,39.0,41.0,41.0,41.0,40.0,39.0,40.0
104,39.0,37.0,39.0,39.0,39.0,38.0,38.0,40.0
105,35.0,33.0,35.0,35.0,33.0,33.0,34.0,35.0
