Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,49.0,45.0,48.0,43.0,45.0,43.0,49.0,47.0
1,49.0,43.0,47.0,41.0,46.0,41.0,49.0,43.0
2,50.0,44.0,50.0,43.0,46.0,43.0,50.0,43.0
3,55.0,49.0,50.0,49.0,49.0,49.0,55.0,53.0
4,55.0,50.0,53.0,49.0,50.0,49.0,55.0,49.0
5,56.0,52.0,56.0,50.0,50.0,50.0,56.0,49.0
6,50.0,46.0,49.0,49.0,49.0,49.0,50.0,48.0
7,50.0,51.0,52.0,50.0,50.0,50.0,50.0,44.0
8,51.0,51.0,53.0,50.0,50.0,50.0,51.0,44.0
9,54.0,56.0,56.0,50.0,51.0,50.0,54.0,54.0
10,55.0,52.0,52.0,47.0,52.0,47.0,55.0,48.0
11,52.0,55.0,55.0,49.0,52.0,49.0,51.0,50.0
12,58.0,55.0,55.0,52.0,55.0,52.0,58.0,58.0
13,59.0,51.0,51.0,51.0,56.0,51.0,59.0,52.0
14,56.0,54.0,54.0,50.0,56.0,50.0,55.0,54.0
15,54.0,47.0,49.0,46.0,47.0,46.0,54.0,50.0
16,51.0,43.0,45.0,43.0,48.0,43.0,51.0,47.0
17,50.0,46.0,48.0,42.0,48.0,42.0,50.0,46.0
18,55.0,51.0,51.0,49.0,50.0,49.0,55.0,58.0
19,59.0,52.0,56.0,53.0,53.0,53.0,59.0,54.0
20,56.0,56.0,56.0,50.0,53.0,50.0,56.0,54.0
21,55.0,51.0,51.0,49.0,49.0,49.0,55.0,53.0
22,55.0,53.0,57.0,54.0,54.0,54.0,55.0,49.0
23,56.0,53.0,55.0,50.0,54.0,50.0,56.0,49.0
24,60.0,58.0,58.0,56.0,56.0,56.0,60.0,60.0
25,61.0,59.0,59.0,56.0,56.0,56.0,61.0,54.0
26,56.0,63.0,63.0,57.0,57.0,57.0,56.0,56.0
27,64.0,57.0,57.0,58.0,59.0,58.0,64.0,64.0
28,65.0,58.0,58.0,59.0,59.0,59.0,65.0,58.0
29,60.0,62.0,62.0,56.0,58.0,56.0,60.0,60.0
30,60.0,50.0,52.0,54.0,54.0,54.0,60.0,56.0
31,57.0,51.0,52.0,51.0,51.0,51.0,57.0,53.0
32,56.0,54.0,56.0,50.0,50.0,50.0,56.0,52.0
33,50.0,46.0,49.0,49.0,49.0,49.0,50.0,48.0
34,50.0,51.0,52.0,50.0,50.0,50.0,50.0,44.0
35,51.0,51.0,53.0,50.0,50.0,50.0,51.0,44.0
36,55.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0
37,56.0,58.0,58.0,57.0,57.0,57.0,56.0,51.0
38,51.0,59.0,59.0,58.0,58.0,58.0,51.0,51.0
39,59.0,57.0,57.0,58.0,58.0,58.0,59.0,59.0
40,60.0,59.0,59.0,59.0,59.0,59.0,60.0,55.0
41,55.0,59.0,59.0,57.0,57.0,57.0,55.0,55.0
42,55.0,50.0,51.0,55.0,55.0,55.0,55.0,51.0
43,52.0,52.0,52.0,51.0,51.0,51.0,52.0,49.0
44,51.0,52.0,53.0,51.0,51.0,51.0,51.0,49.0
45,56.0,58.0,58.0,56.0,56.0,56.0,51.0,50.0
46,51.0,53.0,53.0,53.0,53.0,53.0,46.0,45.0
47,57.0,54.0,54.0,53.0,54.0,53.0,52.0,46.0
48,61.0,58.0,58.0,60.0,60.0,60.0,56.0,55.0
49,55.0,53.0,55.0,57.0,57.0,57.0,50.0,50.0
50,61.0,55.0,55.0,57.0,58.0,57.0,56.0,51.0
51,56.0,57.0,57.0,53.0,53.0,53.0,56.0,54.0
52,47.0,51.0,51.0,49.0,49.0,49.0,47.0,47.0
53,53.0,54.0,54.0,49.0,50.0,49.0,51.0,50.0
54,65.0,57.0,57.0,59.0,59.0,59.0,60.0,59.0
55,55.0,53.0,54.0,56.0,56.0,56.0,51.0,54.0
56,61.0,54.0,54.0,56.0,57.0,56.0,55.0,55.0
57,60.0,56.0,56.0,57.0,57.0,57.0,60.0,58.0
58,51.0,54.0,50.0,51.0,51.0,51.0,51.0,51.0
59,56.0,55.0,55.0,51.0,51.0,51.0,55.0,54.0
60,52.0,49.0,50.0,49.0,49.0,49.0,52.0,50.0
61,43.0,50.0,44.0,43.0,43.0,43.0,43.0,43.0
62,48.0,48.0,49.0,43.0,43.0,43.0,47.0,46.0
63,54.0,51.0,51.0,48.0,50.0,48.0,54.0,57.0
64,58.0,54.0,55.0,53.0,53.0,53.0,58.0,53.0
65,55.0,56.0,56.0,49.0,53.0,49.0,55.0,53.0
66,54.0,51.0,52.0,49.0,49.0,49.0,54.0,54.0
67,54.0,55.0,56.0,54.0,54.0,54.0,54.0,49.0
68,55.0,56.0,56.0,50.0,54.0,50.0,55.0,53.0
69,59.0,58.0,58.0,56.0,56.0,56.0,59.0,59.0
70,60.0,58.0,58.0,60.0,60.0,60.0,60.0,55.0
71,55.0,63.0,63.0,57.0,60.0,57.0,55.0,55.0
72,63.0,57.0,57.0,57.0,59.0,57.0,63.0,63.0
73,64.0,59.0,57.0,59.0,59.0,59.0,64.0,59.0
74,59.0,62.0,62.0,56.0,59.0,56.0,59.0,59.0
75,59.0,52.0,52.0,54.0,54.0,54.0,59.0,55.0
76,56.0,56.0,53.0,53.0,53.0,53.0,56.0,53.0
77,55.0,57.0,57.0,50.0,53.0,50.0,55.0,53.0
78,50.0,51.0,51.0,49.0,49.0,49.0,50.0,53.0
79,54.0,56.0,53.0,54.0,54.0,54.0,54.0,49.0
80,54.0,53.0,55.0,50.0,54.0,50.0,51.0,49.0
81,56.0,58.0,58.0,57.0,57.0,57.0,54.0,56.0
82,55.0,59.0,59.0,61.0,61.0,61.0,55.0,50.0
83,55.0,63.0,63.0,58.0,61.0,58.0,51.0,55.0
84,60.0,57.0,58.0,58.0,59.0,58.0,58.0,60.0
85,59.0,60.0,58.0,60.0,60.0,60.0,59.0,54.0
86,59.0,62.0,62.0,57.0,60.0,57.0,55.0,59.0
87,55.0,51.0,52.0,55.0,55.0,55.0,55.0,53.0
88,54.0,57.0,54.0,54.0,54.0,54.0,54.0,54.0
89,54.0,54.0,57.0,51.0,54.0,51.0,50.0,54.0
90,55.0,58.0,58.0,61.0,63.0,61.0,52.0,54.0
91,53.0,59.0,59.0,62.0,62.0,62.0,53.0,50.0
92,56.0,62.0,62.0,57.0,62.0,57.0,51.0,53.0
93,60.0,58.0,58.0,65.0,67.0,65.0,56.0,58.0
94,57.0,58.0,61.0,66.0,66.0,66.0,57.0,55.0
95,60.0,63.0,63.0,61.0,66.0,61.0,55.0,57.0
96,55.0,57.0,57.0,61.0,61.0,61.0,55.0,54.0
97,55.0,59.0,59.0,58.0,58.0,58.0,55.0,55.0
98,55.0,62.0,62.0,57.0,58.0,57.0,55.0,55.0
99,64.0,57.0,57.0,64.0,66.0,64.0,59.0,58.0
100,59.0,59.0,60.0,65.0,65.0,65.0,59.0,59.0
101,60.0,62.0,62.0,60.0,65.0,60.0,59.0,59.0
102,59.0,58.0,58.0,60.0,60.0,60.0,59.0,58.0
103,59.0,60.0,59.0,59.0,59.0,59.0,59.0,59.0
104,59.0,63.0,63.0,59.0,59.0,59.0,59.0,59.0
105,54.0,53.0,52.0,54.0,54.0,54.0,54.0,52.0
106,51.0,58.0,52.0,51.0,51.0,51.0,51.0,51.0
107,51.0,56.0,57.0,51.0,51.0,51.0,51.0,51.0
108,50.0,46.0,49.0,49.0,49.0,49.0,50.0,47.0
109,50.0,51.0,52.0,50.0,50.0,50.0,50.0,43.0
110,51.0,51.0,53.0,50.0,50.0,50.0,51.0,43.0
111,55.0,57.0,57.0,57.0,57.0,57.0,55.0,55.0
112,56.0,58.0,58.0,57.0,57.0,57.0,56.0,51.0
