Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,49.0,46.0,49.0,49.0,51.0
1,49.0,45.0,49.0,48.0,46.0
2,49.0,49.0,54.0,49.0,51.0
3,50.0,50.0,49.0,48.0,53.0
4,53.0,49.0,53.0,53.0,48.0
5,49.0,50.0,54.0,51.0,53.0
6,48.0,50.0,49.0,49.0,51.0
7,53.0,48.0,54.0,51.0,46.0
8,49.0,50.0,52.0,51.0,51.0
9,51.0,48.0,50.0,47.0,50.0
10,53.0,44.0,49.0,48.0,48.0
11,50.0,48.0,54.0,48.0,51.0
12,50.0,50.0,49.0,47.0,51.0
13,52.0,47.0,49.0,48.0,52.0
14,49.0,51.0,53.0,51.0,53.0
15,47.0,51.0,49.0,48.0,50.0
16,48.0,48.0,49.0,48.0,51.0
17,45.0,52.0,50.0,52.0,54.0
18,51.0,50.0,48.0,49.0,53.0
19,53.0,48.0,52.0,52.0,48.0
20,52.0,50.0,53.0,51.0,53.0
21,52.0,50.0,48.0,48.0,52.0
22,53.0,48.0,53.0,53.0,48.0
23,53.0,50.0,51.0,51.0,52.0
24,52.0,51.0,49.0,48.0,51.0
25,53.0,47.0,48.0,52.0,49.0
26,50.0,51.0,53.0,51.0,53.0
27,51.0,50.0,48.0,48.0,53.0
28,52.0,51.0,48.0,52.0,53.0
29,49.0,51.0,52.0,52.0,53.0
30,51.0,51.0,48.0,49.0,52.0
31,48.0,52.0,48.0,52.0,53.0
32,49.0,52.0,53.0,53.0,54.0
33,48.0,50.0,48.0,48.0,51.0
34,53.0,48.0,49.0,50.0,46.0
35,53.0,50.0,49.0,50.0,51.0
36,53.0,51.0,49.0,48.0,50.0
37,53.0,47.0,49.0,49.0,48.0
38,50.0,51.0,50.0,50.0,51.0
39,52.0,50.0,48.0,47.0,51.0
40,52.0,51.0,49.0,48.0,52.0
41,49.0,51.0,53.0,51.0,53.0
42,48.0,51.0,48.0,48.0,50.0
43,49.0,52.0,49.0,49.0,51.0
44,49.0,52.0,54.0,52.0,54.0
45,49.0,47.0,49.0,47.0,50.0
46,45.0,44.0,50.0,46.0,47.0
47,49.0,47.0,54.0,49.0,51.0
48,51.0,51.0,49.0,49.0,50.0
49,47.0,48.0,53.0,48.0,50.0
50,48.0,51.0,54.0,53.0,53.0
51,52.0,52.0,49.0,49.0,50.0
52,48.0,47.0,54.0,48.0,50.0
53,48.0,52.0,52.0,53.0,54.0
54,50.0,50.0,48.0,49.0,50.0
55,46.0,47.0,52.0,48.0,50.0
56,47.0,51.0,53.0,53.0,53.0
57,51.0,51.0,48.0,49.0,50.0
58,47.0,47.0,53.0,48.0,50.0
59,47.0,51.0,51.0,53.0,54.0
60,47.0,50.0,48.0,49.0,50.0
61,43.0,47.0,49.0,48.0,50.0
62,44.0,51.0,49.0,53.0,52.0
63,51.0,49.0,47.0,48.0,52.0
64,56.0,47.0,51.0,51.0,47.0
65,52.0,49.0,52.0,50.0,52.0
66,51.0,50.0,47.0,48.0,51.0
67,56.0,47.0,52.0,52.0,48.0
68,53.0,50.0,50.0,51.0,51.0
69,55.0,51.0,48.0,48.0,51.0
70,57.0,46.0,47.0,51.0,49.0
71,54.0,51.0,52.0,51.0,53.0
72,54.0,50.0,47.0,47.0,52.0
73,56.0,50.0,47.0,51.0,52.0
74,53.0,50.0,51.0,51.0,53.0
75,51.0,51.0,47.0,48.0,51.0
76,52.0,51.0,47.0,51.0,52.0
77,53.0,51.0,52.0,52.0,53.0
78,51.0,50.0,47.0,47.0,50.0
79,53.0,47.0,48.0,51.0,47.0
80,53.0,50.0,48.0,51.0,50.0
81,55.0,51.0,48.0,47.0,50.0
82,57.0,47.0,48.0,52.0,48.0
83,54.0,51.0,49.0,51.0,52.0
84,54.0,50.0,47.0,48.0,50.0
