Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,37.0,37.0,37.0,37.0,37.0,37.0
1,38.0,37.0,38.0,37.0,37.0,37.0
2,39.0,39.0,39.0,39.0,39.0,39.0
3,37.0,39.0,37.0,39.0,39.0,39.0
4,38.0,41.0,38.0,41.0,41.0,41.0
5,39.0,38.0,39.0,38.0,38.0,38.0
6,36.0,40.0,36.0,40.0,40.0,40.0
7,38.0,42.0,38.0,42.0,42.0,42.0
8,38.0,39.0,38.0,39.0,39.0,39.0
9,37.0,36.0,37.0,36.0,35.0,36.0
10,38.0,36.0,38.0,36.0,36.0,36.0
11,39.0,38.0,39.0,38.0,37.0,38.0
12,36.0,38.0,36.0,38.0,38.0,35.0
13,37.0,40.0,37.0,40.0,40.0,35.0
14,38.0,37.0,38.0,37.0,36.0,37.0
15,36.0,39.0,36.0,39.0,39.0,36.0
16,38.0,41.0,38.0,41.0,41.0,36.0
17,38.0,37.0,38.0,37.0,37.0,37.0
18,37.0,38.0,37.0,38.0,38.0,38.0
19,39.0,40.0,39.0,40.0,40.0,40.0
20,38.0,39.0,38.0,39.0,39.0,39.0
21,38.0,39.0,38.0,39.0,39.0,39.0
22,40.0,41.0,40.0,41.0,41.0,41.0
23,38.0,40.0,38.0,40.0,40.0,40.0
24,36.0,35.0,36.0,35.0,35.0,35.0
25,38.0,35.0,38.0,35.0,35.0,35.0
26,38.0,37.0,38.0,37.0,37.0,37.0
27,36.0,37.0,36.0,37.0,37.0,37.0
28,38.0,39.0,38.0,39.0,39.0,39.0
29,37.0,39.0,37.0,39.0,39.0,39.0
30,37.0,38.0,37.0,38.0,38.0,38.0
31,39.0,40.0,39.0,40.0,40.0,40.0
32,38.0,40.0,38.0,40.0,40.0,40.0
33,39.0,40.0,39.0,40.0,39.0,40.0
34,41.0,42.0,41.0,42.0,42.0,42.0
35,38.0,41.0,38.0,41.0,41.0,41.0
36,36.0,36.0,36.0,36.0,36.0,36.0
37,38.0,36.0,38.0,36.0,36.0,36.0
38,38.0,38.0,38.0,38.0,38.0,38.0
39,37.0,38.0,37.0,38.0,38.0,38.0
40,39.0,40.0,39.0,40.0,40.0,40.0
41,37.0,40.0,37.0,40.0,40.0,40.0
42,38.0,39.0,38.0,39.0,39.0,39.0
43,40.0,41.0,40.0,41.0,41.0,41.0
44,38.0,41.0,38.0,41.0,41.0,41.0
45,38.0,35.0,38.0,35.0,35.0,35.0
46,38.0,35.0,38.0,35.0,35.0,35.0
47,39.0,37.0,39.0,37.0,36.0,37.0
48,37.0,34.0,37.0,34.0,34.0,34.0
49,37.0,34.0,37.0,34.0,34.0,34.0
50,39.0,36.0,39.0,36.0,35.0,36.0
51,36.0,35.0,36.0,35.0,35.0,35.0
52,38.0,35.0,38.0,35.0,35.0,35.0
53,38.0,36.0,38.0,36.0,36.0,36.0
54,36.0,36.0,36.0,36.0,36.0,36.0
55,37.0,38.0,37.0,38.0,38.0,38.0
56,38.0,38.0,38.0,38.0,38.0,35.0
57,36.0,37.0,36.0,37.0,37.0,37.0
58,38.0,39.0,38.0,39.0,39.0,39.0
59,37.0,39.0,37.0,39.0,39.0,36.0
60,37.0,38.0,37.0,38.0,38.0,38.0
61,39.0,40.0,39.0,40.0,40.0,40.0
62,38.0,40.0,38.0,40.0,40.0,35.0
63,38.0,38.0,38.0,37.0,37.0,38.0
64,40.0,39.0,40.0,39.0,39.0,39.0
65,37.0,40.0,37.0,38.0,39.0,40.0
66,39.0,39.0,39.0,38.0,38.0,39.0
67,41.0,40.0,41.0,40.0,40.0,40.0
68,37.0,41.0,37.0,39.0,40.0,41.0
69,35.0,38.0,35.0,38.0,38.0,38.0
70,37.0,39.0,37.0,39.0,39.0,39.0
71,37.0,38.0,37.0,38.0,38.0,38.0
72,37.0,37.0,37.0,37.0,37.0,37.0
