Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,34,20,7,6,5,-4,0
0,1,36,20,8,5,7,-4,0
0,2,34,20,7,6,7,-6,0
