Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7
0,41.0,38.0,38.0,39.0,40.0,40.0,40.0,40.0
1,42.0,40.0,40.0,41.0,40.0,40.0,39.0,39.0
2,43.0,43.0,43.0,44.0,41.0,41.0,41.0,41.0
3,40.0,39.0,39.0,40.0,40.0,40.0,40.0,40.0
4,42.0,41.0,41.0,42.0,41.0,41.0,41.0,41.0
5,42.0,44.0,44.0,45.0,42.0,42.0,42.0,42.0
6,41.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0
7,42.0,42.0,42.0,42.0,40.0,40.0,39.0,39.0
8,43.0,43.0,43.0,43.0,40.0,40.0,40.0,40.0
9,42.0,38.0,38.0,39.0,38.0,38.0,38.0,38.0
10,44.0,39.0,39.0,41.0,40.0,40.0,40.0,40.0
11,44.0,44.0,44.0,44.0,41.0,41.0,41.0,41.0
12,41.0,38.0,38.0,38.0,38.0,38.0,38.0,38.0
13,43.0,39.0,39.0,40.0,40.0,40.0,40.0,40.0
14,43.0,44.0,44.0,44.0,41.0,41.0,41.0,41.0
15,41.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0
16,43.0,40.0,40.0,41.0,41.0,41.0,41.0,41.0
17,43.0,40.0,40.0,41.0,41.0,41.0,42.0,42.0
18,39.0,39.0,39.0,40.0,39.0,39.0,39.0,39.0
19,41.0,41.0,41.0,42.0,41.0,41.0,42.0,42.0
20,41.0,44.0,44.0,45.0,41.0,41.0,41.0,41.0
21,40.0,38.0,38.0,40.0,39.0,39.0,39.0,39.0
22,41.0,42.0,42.0,43.0,41.0,41.0,41.0,41.0
23,42.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0
24,42.0,39.0,39.0,40.0,38.0,38.0,38.0,38.0
25,43.0,42.0,42.0,43.0,42.0,42.0,42.0,42.0
26,43.0,45.0,45.0,45.0,43.0,43.0,42.0,42.0
27,41.0,39.0,39.0,39.0,38.0,38.0,38.0,38.0
28,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
29,42.0,45.0,45.0,45.0,43.0,43.0,42.0,42.0
30,42.0,39.0,39.0,40.0,39.0,39.0,39.0,39.0
31,42.0,42.0,42.0,43.0,42.0,42.0,43.0,43.0
32,43.0,41.0,41.0,42.0,41.0,41.0,42.0,42.0
33,38.0,37.0,37.0,38.0,36.0,36.0,36.0,36.0
34,39.0,42.0,42.0,42.0,38.0,38.0,37.0,37.0
35,40.0,42.0,42.0,42.0,37.0,37.0,37.0,37.0
36,41.0,38.0,38.0,38.0,38.0,38.0,37.0,37.0
37,42.0,43.0,43.0,44.0,39.0,39.0,39.0,39.0
38,43.0,44.0,44.0,43.0,40.0,40.0,40.0,40.0
39,41.0,38.0,38.0,37.0,38.0,38.0,37.0,37.0
40,42.0,43.0,43.0,43.0,39.0,39.0,40.0,40.0
41,43.0,44.0,44.0,43.0,40.0,40.0,41.0,41.0
42,38.0,38.0,38.0,38.0,37.0,37.0,37.0,37.0
43,40.0,43.0,43.0,44.0,40.0,40.0,41.0,41.0
44,42.0,42.0,42.0,43.0,41.0,41.0,42.0,42.0
45,46.0,41.0,41.0,38.0,41.0,41.0,40.0,40.0
46,48.0,44.0,44.0,39.0,46.0,46.0,44.0,44.0
47,48.0,41.0,41.0,42.0,43.0,43.0,42.0,42.0
48,46.0,41.0,41.0,37.0,41.0,41.0,40.0,40.0
49,48.0,44.0,44.0,38.0,46.0,46.0,44.0,44.0
50,48.0,41.0,41.0,42.0,43.0,43.0,42.0,42.0
51,43.0,37.0,37.0,38.0,37.0,37.0,38.0,38.0
52,44.0,40.0,40.0,39.0,42.0,42.0,40.0,40.0
53,45.0,38.0,38.0,39.0,42.0,42.0,42.0,42.0
54,46.0,41.0,41.0,36.0,41.0,41.0,40.0,40.0
55,48.0,44.0,44.0,37.0,46.0,46.0,44.0,44.0
56,48.0,40.0,40.0,41.0,43.0,43.0,42.0,42.0
57,43.0,37.0,37.0,37.0,38.0,38.0,38.0,38.0
58,44.0,40.0,40.0,38.0,42.0,42.0,40.0,40.0
59,44.0,38.0,38.0,38.0,42.0,42.0,42.0,42.0
60,38.0,38.0,38.0,38.0,37.0,37.0,38.0,38.0
61,40.0,38.0,38.0,39.0,39.0,39.0,39.0,39.0
62,44.0,38.0,38.0,39.0,42.0,42.0,43.0,43.0
63,38.0,38.0,38.0,39.0,38.0,38.0,38.0,38.0
64,40.0,40.0,40.0,41.0,40.0,40.0,41.0,41.0
65,40.0,43.0,43.0,44.0,40.0,40.0,40.0,40.0
66,39.0,38.0,38.0,40.0,38.0,38.0,38.0,38.0
67,40.0,41.0,41.0,42.0,40.0,40.0,41.0,41.0
68,41.0,41.0,41.0,42.0,40.0,40.0,40.0,40.0
69,41.0,39.0,39.0,40.0,37.0,37.0,37.0,37.0
70,42.0,41.0,41.0,42.0,41.0,41.0,41.0,41.0
71,42.0,45.0,45.0,45.0,42.0,42.0,41.0,41.0
72,40.0,39.0,39.0,39.0,37.0,37.0,37.0,37.0
73,41.0,41.0,41.0,41.0,41.0,41.0,41.0,41.0
74,41.0,45.0,45.0,45.0,42.0,42.0,41.0,41.0
75,41.0,39.0,39.0,40.0,38.0,38.0,38.0,38.0
76,41.0,41.0,41.0,42.0,41.0,41.0,42.0,42.0
77,42.0,41.0,41.0,42.0,40.0,40.0,41.0,41.0
78,37.0,37.0,37.0,37.0,35.0,35.0,35.0,35.0
79,38.0,41.0,41.0,41.0,37.0,37.0,37.0,37.0
80,39.0,41.0,41.0,41.0,37.0,37.0,36.0,36.0
81,40.0,38.0,38.0,37.0,37.0,37.0,37.0,37.0
82,41.0,42.0,42.0,43.0,41.0,41.0,41.0,41.0
83,42.0,43.0,43.0,42.0,42.0,42.0,41.0,41.0
84,40.0,38.0,38.0,36.0,37.0,37.0,37.0,37.0
85,41.0,42.0,42.0,42.0,41.0,41.0,41.0,41.0
86,42.0,43.0,43.0,42.0,42.0,42.0,41.0,41.0
87,37.0,37.0,37.0,37.0,36.0,36.0,36.0,36.0
88,39.0,42.0,42.0,43.0,39.0,39.0,40.0,40.0
89,41.0,41.0,41.0,42.0,40.0,40.0,41.0,41.0
90,45.0,41.0,41.0,39.0,41.0,41.0,40.0,40.0
91,47.0,47.0,47.0,42.0,47.0,47.0,46.0,46.0
92,47.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
93,45.0,41.0,41.0,38.0,41.0,41.0,40.0,40.0
94,47.0,47.0,47.0,42.0,47.0,47.0,46.0,46.0
95,47.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
96,42.0,37.0,37.0,39.0,36.0,36.0,37.0,37.0
97,43.0,43.0,43.0,42.0,43.0,43.0,42.0,42.0
98,44.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
99,45.0,41.0,41.0,37.0,41.0,41.0,40.0,40.0
100,47.0,47.0,47.0,41.0,47.0,47.0,46.0,46.0
101,47.0,42.0,42.0,41.0,42.0,42.0,41.0,41.0
102,42.0,37.0,37.0,38.0,37.0,37.0,37.0,37.0
103,43.0,43.0,43.0,42.0,43.0,43.0,42.0,42.0
104,43.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
105,37.0,37.0,37.0,39.0,37.0,37.0,37.0,37.0
106,39.0,39.0,39.0,40.0,39.0,39.0,40.0,40.0
107,43.0,39.0,39.0,40.0,41.0,41.0,42.0,42.0
108,36.0,36.0,36.0,37.0,34.0,34.0,35.0,35.0
109,35.0,38.0,38.0,39.0,35.0,35.0,36.0,36.0
110,38.0,38.0,38.0,39.0,35.0,35.0,34.0,34.0
111,36.0,38.0,38.0,38.0,36.0,36.0,35.0,35.0
112,38.0,42.0,42.0,41.0,36.0,36.0,36.0,36.0
113,39.0,43.0,43.0,42.0,37.0,37.0,36.0,36.0
114,35.0,38.0,38.0,37.0,36.0,36.0,35.0,35.0
115,37.0,42.0,42.0,41.0,36.0,36.0,36.0,36.0
116,39.0,43.0,43.0,42.0,37.0,37.0,36.0,36.0
117,36.0,37.0,37.0,38.0,35.0,35.0,36.0,36.0
