,Mean,StdDev,Min,Median,Max,Seed-1,Seed-10,Seed-100,Seed-11,Seed-12,Seed-13,Seed-14,Seed-15,Seed-16,Seed-17,Seed-18,Seed-19,Seed-2,Seed-20,Seed-21,Seed-22,Seed-23,Seed-24,Seed-25,Seed-26,Seed-27,Seed-28,Seed-29,Seed-3,Seed-30,Seed-31,Seed-32,Seed-33,Seed-34,Seed-35,Seed-36,Seed-37,Seed-38,Seed-39,Seed-4,Seed-40,Seed-41,Seed-42,Seed-43,Seed-44,Seed-45,Seed-46,Seed-47,Seed-48,Seed-49,Seed-5,Seed-50,Seed-51,Seed-52,Seed-53,Seed-54,Seed-55,Seed-56,Seed-57,Seed-58,Seed-59,Seed-6,Seed-60,Seed-61,Seed-62,Seed-63,Seed-64,Seed-65,Seed-66,Seed-67,Seed-68,Seed-69,Seed-7,Seed-70,Seed-71,Seed-72,Seed-73,Seed-74,Seed-75,Seed-76,Seed-77,Seed-78,Seed-79,Seed-8,Seed-80,Seed-81,Seed-82,Seed-83,Seed-84,Seed-85,Seed-86,Seed-87,Seed-88,Seed-89,Seed-9,Seed-90,Seed-91,Seed-92,Seed-93,Seed-94,Seed-95,Seed-96,Seed-97,Seed-98,Seed-99
gurobi time,185.61,514.21,13.83,49.64,3600.55,33.23,35.99,220.99,42.54,513.52,22.98,28.52,64.74,30.4,58.72,20.17,43.9,25.74,19.67,21.57,163.44,66.45,30.96,3600.5,179.63,24.66,84.44,663.79,136.85,56.85,66.72,28.58,36.36,26.41,31.01,105.1,41.52,42.94,35.74,13.83,27.8,44.79,190.51,57.1,47.74,31.25,921.55,19.67,70.44,30.76,15.19,40.05,99.55,33.61,532.09,202.3,236.83,521.27,48.07,257.97,13.86,14.4,92.17,173.83,40.32,58.43,51.94,789.58,413.92,19.38,142.87,48.55,70.78,35.16,73.07,41.69,47.33,162.41,37.55,56.5,49.17,27.86,32.33,20.16,242.2,172.26,102.3,24.79,65.44,264.91,31.74,3600.55,270.77,439.67,23.9,130.36,50.11,33.99,65.44,71.97,114.66,122.43,129.33,18.91,24.85
total time,187.73,514.21,15.85,51.785,3602.67,35.86,38.05,223.3,44.78,515.48,24.91,30.6,67.17,32.49,60.88,22.32,46.18,28.01,21.74,23.7,165.82,69.5,33.0,3602.63,181.81,26.7,86.43,665.95,139.09,58.61,68.47,30.33,37.98,27.99,33.07,107.3,43.26,45.41,37.62,15.85,30.06,47.18,192.58,58.73,49.97,33.3,923.75,21.76,72.66,33.11,17.26,42.16,102.08,35.86,534.25,204.44,238.91,523.46,50.01,260.15,15.94,16.56,94.37,176.49,42.4,60.6,53.99,791.87,416.18,21.11,145.14,50.82,72.91,36.76,74.93,43.66,49.05,164.1,39.8,58.6,51.23,30.07,34.4,22.3,243.99,174.5,104.53,26.78,67.57,267.14,33.77,3602.67,272.89,441.86,25.97,132.84,52.34,36.0,67.44,74.18,116.67,124.67,131.45,21.76,27.0
result,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
status,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
