Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,63,39,9,12,5,-4,1
0,1,63,39,10,12,6,-5,1
0,2,62,39,8,13,6,-4,1
0,3,62,39,8,12,6,-5,1
0,4,63,39,9,12,6,-4,1
0,5,59,39,7,13,6,-6,1
0,6,62,39,9,12,6,-5,1
0,7,62,39,8,13,5,-5,1
