Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13
38,57.0,65.0,65.0,65.0,57.0,56.0,60.0,63.0,64.0,64.0,64.0,64.0,64.0,61.0
39,64.0,63.0,63.0,63.0,62.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,64.0
40,68.0,68.0,68.0,68.0,67.0,67.0,66.0,67.0,67.0,67.0,67.0,67.0,67.0,65.0
41,65.0,66.0,65.0,65.0,64.0,64.0,63.0,64.0,64.0,64.0,66.0,66.0,64.0,62.0
42,64.0,64.0,59.0,59.0,63.0,63.0,62.0,58.0,58.0,58.0,58.0,58.0,58.0,63.0
43,69.0,69.0,64.0,64.0,68.0,68.0,67.0,63.0,63.0,63.0,63.0,63.0,63.0,61.0
44,66.0,66.0,61.0,61.0,65.0,65.0,64.0,62.0,60.0,60.0,62.0,63.0,63.0,58.0
45,64.0,67.0,64.0,64.0,63.0,63.0,62.0,64.0,63.0,63.0,66.0,66.0,64.0,64.0
46,62.0,65.0,69.0,69.0,61.0,61.0,61.0,67.0,68.0,68.0,68.0,69.0,68.0,65.0
47,58.0,61.0,65.0,65.0,58.0,57.0,56.0,63.0,64.0,64.0,64.0,64.0,64.0,61.0
48,72.0,72.0,72.0,72.0,71.0,71.0,70.0,70.0,71.0,71.0,71.0,71.0,70.0,68.0
49,70.0,70.0,70.0,70.0,69.0,69.0,68.0,68.0,69.0,70.0,69.0,69.0,68.0,66.0
50,66.0,65.0,65.0,65.0,64.0,65.0,64.0,65.0,64.0,65.0,66.0,66.0,65.0,61.0
51,73.0,73.0,68.0,68.0,72.0,72.0,71.0,66.0,67.0,67.0,67.0,67.0,66.0,68.0
52,71.0,71.0,69.0,69.0,70.0,70.0,69.0,67.0,68.0,68.0,68.0,69.0,68.0,65.0
53,66.0,66.0,64.0,64.0,65.0,65.0,64.0,65.0,63.0,63.0,66.0,66.0,65.0,60.0
54,71.0,71.0,71.0,71.0,70.0,70.0,69.0,69.0,70.0,70.0,70.0,70.0,69.0,72.0
55,69.0,69.0,69.0,69.0,68.0,68.0,67.0,67.0,68.0,69.0,68.0,68.0,67.0,65.0
56,70.0,70.0,70.0,70.0,69.0,69.0,68.0,68.0,69.0,69.0,69.0,69.0,68.0,66.0
57,72.0,72.0,67.0,67.0,71.0,71.0,70.0,65.0,66.0,66.0,66.0,66.0,65.0,72.0
58,70.0,70.0,69.0,69.0,69.0,69.0,68.0,67.0,68.0,68.0,68.0,68.0,67.0,65.0
59,71.0,71.0,70.0,70.0,70.0,70.0,69.0,68.0,69.0,69.0,69.0,69.0,68.0,66.0
60,65.0,65.0,60.0,60.0,64.0,64.0,63.0,58.0,59.0,59.0,59.0,59.0,58.0,68.0
61,70.0,70.0,65.0,65.0,69.0,69.0,68.0,63.0,64.0,64.0,64.0,64.0,63.0,61.0
62,71.0,71.0,66.0,66.0,70.0,70.0,69.0,64.0,65.0,65.0,65.0,65.0,64.0,62.0
63,62.0,61.0,56.0,56.0,60.0,61.0,61.0,60.0,55.0,55.0,59.0,59.0,60.0,62.0
64,58.0,60.0,63.0,63.0,59.0,57.0,57.0,63.0,62.0,62.0,62.0,62.0,63.0,59.0
65,58.0,59.0,60.0,60.0,58.0,57.0,58.0,62.0,59.0,59.0,61.0,61.0,62.0,57.0
66,63.0,62.0,56.0,56.0,61.0,62.0,62.0,60.0,55.0,56.0,59.0,59.0,60.0,62.0
67,58.0,60.0,63.0,63.0,59.0,57.0,57.0,63.0,62.0,62.0,62.0,62.0,63.0,59.0
68,59.0,60.0,60.0,60.0,59.0,58.0,59.0,63.0,59.0,59.0,62.0,62.0,63.0,57.0
69,64.0,64.0,62.0,62.0,63.0,63.0,63.0,62.0,61.0,61.0,61.0,62.0,63.0,62.0
70,60.0,66.0,69.0,69.0,60.0,59.0,59.0,69.0,68.0,68.0,68.0,68.0,69.0,64.0
71,60.0,63.0,64.0,64.0,60.0,59.0,60.0,64.0,63.0,63.0,63.0,64.0,65.0,60.0
72,63.0,63.0,63.0,63.0,62.0,62.0,62.0,63.0,62.0,62.0,62.0,62.0,63.0,63.0
73,68.0,68.0,68.0,68.0,67.0,67.0,67.0,68.0,67.0,67.0,67.0,67.0,68.0,64.0
74,65.0,65.0,65.0,65.0,64.0,64.0,63.0,65.0,64.0,64.0,65.0,65.0,65.0,60.0
75,64.0,64.0,59.0,59.0,63.0,63.0,62.0,59.0,58.0,58.0,58.0,58.0,59.0,62.0
76,69.0,69.0,64.0,64.0,68.0,68.0,68.0,64.0,63.0,63.0,63.0,63.0,64.0,60.0
77,66.0,66.0,61.0,61.0,65.0,65.0,64.0,63.0,60.0,60.0,62.0,63.0,64.0,56.0
78,63.0,62.0,57.0,57.0,61.0,62.0,63.0,57.0,56.0,56.0,56.0,56.0,57.0,62.0
79,58.0,60.0,63.0,63.0,59.0,57.0,57.0,63.0,62.0,62.0,62.0,62.0,63.0,59.0
80,56.0,59.0,59.0,59.0,55.0,55.0,56.0,63.0,58.0,58.0,62.0,62.0,63.0,57.0
81,64.0,64.0,63.0,63.0,63.0,63.0,64.0,63.0,62.0,62.0,62.0,62.0,63.0,63.0
82,60.0,67.0,69.0,69.0,60.0,59.0,60.0,69.0,68.0,68.0,68.0,68.0,69.0,65.0
83,61.0,64.0,65.0,65.0,61.0,60.0,61.0,64.0,64.0,63.0,64.0,64.0,65.0,61.0
84,63.0,63.0,63.0,63.0,62.0,62.0,63.0,63.0,62.0,62.0,62.0,62.0,63.0,63.0
85,68.0,68.0,68.0,68.0,67.0,67.0,67.0,68.0,67.0,67.0,67.0,67.0,68.0,64.0
86,65.0,65.0,65.0,65.0,64.0,64.0,64.0,65.0,64.0,64.0,65.0,65.0,65.0,61.0
87,64.0,64.0,59.0,59.0,63.0,63.0,63.0,59.0,58.0,58.0,58.0,58.0,59.0,62.0
88,69.0,69.0,64.0,64.0,68.0,68.0,68.0,64.0,63.0,63.0,63.0,63.0,64.0,60.0
89,66.0,66.0,61.0,61.0,65.0,65.0,65.0,63.0,60.0,60.0,62.0,63.0,64.0,57.0
90,63.0,66.0,63.0,63.0,62.0,62.0,63.0,65.0,62.0,62.0,65.0,65.0,65.0,63.0
91,62.0,64.0,68.0,68.0,60.0,61.0,62.0,68.0,67.0,67.0,67.0,68.0,69.0,64.0
92,57.0,64.0,64.0,65.0,62.0,56.0,57.0,64.0,63.0,63.0,64.0,64.0,65.0,60.0
93,71.0,71.0,71.0,71.0,70.0,70.0,71.0,71.0,70.0,70.0,70.0,70.0,71.0,67.0
94,69.0,69.0,69.0,69.0,68.0,68.0,69.0,69.0,68.0,69.0,68.0,68.0,69.0,65.0
95,65.0,66.0,65.0,66.0,65.0,64.0,65.0,66.0,64.0,65.0,66.0,66.0,66.0,61.0
96,72.0,72.0,67.0,67.0,71.0,71.0,72.0,67.0,66.0,66.0,66.0,66.0,67.0,67.0
97,70.0,70.0,68.0,68.0,69.0,69.0,70.0,68.0,67.0,67.0,67.0,68.0,69.0,64.0
98,66.0,66.0,64.0,65.0,65.0,65.0,65.0,66.0,63.0,63.0,65.0,65.0,66.0,60.0
99,70.0,70.0,70.0,70.0,69.0,69.0,70.0,70.0,69.0,69.0,69.0,69.0,70.0,71.0
100,68.0,68.0,68.0,68.0,67.0,67.0,68.0,68.0,67.0,68.0,67.0,67.0,68.0,64.0
101,69.0,69.0,69.0,69.0,68.0,68.0,69.0,69.0,68.0,68.0,68.0,68.0,69.0,65.0
102,71.0,71.0,66.0,66.0,70.0,70.0,71.0,66.0,65.0,65.0,65.0,65.0,66.0,71.0
103,69.0,69.0,68.0,68.0,68.0,68.0,69.0,68.0,67.0,67.0,67.0,67.0,68.0,64.0
104,70.0,70.0,69.0,69.0,69.0,69.0,70.0,69.0,68.0,68.0,68.0,68.0,69.0,65.0
105,64.0,64.0,59.0,59.0,63.0,63.0,64.0,59.0,58.0,58.0,58.0,58.0,59.0,67.0
106,69.0,69.0,64.0,64.0,68.0,68.0,69.0,64.0,63.0,63.0,63.0,63.0,64.0,60.0
107,70.0,70.0,65.0,65.0,69.0,69.0,70.0,65.0,64.0,64.0,64.0,64.0,65.0,61.0
108,59.0,59.0,53.0,53.0,57.0,58.0,60.0,54.0,52.0,52.0,56.0,56.0,54.0,59.0
109,54.0,56.0,59.0,59.0,55.0,53.0,54.0,60.0,58.0,58.0,60.0,58.0,60.0,60.0
110,52.0,57.0,58.0,58.0,51.0,51.0,54.0,60.0,57.0,54.0,60.0,58.0,60.0,56.0
111,61.0,61.0,59.0,59.0,59.0,60.0,61.0,60.0,58.0,58.0,60.0,60.0,60.0,64.0
112,56.0,63.0,65.0,65.0,56.0,55.0,60.0,66.0,64.0,64.0,64.0,64.0,66.0,66.0
113,56.0,63.0,64.0,64.0,56.0,55.0,58.0,61.0,63.0,59.0,63.0,63.0,62.0,61.0
114,60.0,61.0,59.0,59.0,58.0,59.0,60.0,60.0,58.0,58.0,59.0,59.0,60.0,63.0
115,64.0,64.0,64.0,64.0,63.0,63.0,64.0,65.0,63.0,63.0,63.0,63.0,65.0,65.0
116,63.0,63.0,63.0,63.0,62.0,62.0,61.0,62.0,62.0,60.0,62.0,62.0,62.0,62.0
117,60.0,61.0,55.0,55.0,59.0,59.0,60.0,56.0,54.0,54.0,57.0,57.0,56.0,60.0
118,65.0,65.0,60.0,60.0,64.0,64.0,65.0,61.0,59.0,59.0,62.0,59.0,61.0,61.0
119,62.0,64.0,59.0,59.0,61.0,61.0,62.0,60.0,58.0,56.0,62.0,59.0,61.0,58.0
120,60.0,67.0,59.0,59.0,58.0,59.0,63.0,62.0,58.0,58.0,66.0,66.0,62.0,64.0
121,57.0,65.0,64.0,64.0,57.0,56.0,61.0,65.0,63.0,63.0,64.0,64.0,66.0,65.0
122,53.0,65.0,60.0,64.0,58.0,52.0,57.0,61.0,59.0,60.0,64.0,64.0,62.0,61.0
123,68.0,71.0,67.0,67.0,66.0,67.0,68.0,68.0,66.0,66.0,70.0,70.0,68.0,68.0
124,65.0,67.0,65.0,65.0,64.0,64.0,66.0,66.0,64.0,65.0,66.0,66.0,66.0,66.0
125,61.0,67.0,61.0,65.0,64.0,60.0,62.0,63.0,60.0,61.0,66.0,66.0,63.0,62.0
126,68.0,72.0,63.0,63.0,67.0,67.0,69.0,64.0,62.0,62.0,66.0,66.0,64.0,68.0
127,66.0,66.0,64.0,64.0,65.0,65.0,67.0,65.0,63.0,63.0,64.0,64.0,66.0,65.0
128,62.0,67.0,60.0,64.0,61.0,61.0,63.0,63.0,59.0,59.0,64.0,64.0,63.0,61.0
129,67.0,71.0,66.0,66.0,65.0,66.0,67.0,67.0,65.0,65.0,70.0,70.0,67.0,72.0
130,64.0,67.0,64.0,64.0,63.0,63.0,65.0,65.0,63.0,64.0,65.0,65.0,65.0,65.0
131,65.0,67.0,65.0,65.0,64.0,64.0,66.0,66.0,64.0,64.0,65.0,65.0,66.0,66.0
132,67.0,72.0,62.0,62.0,66.0,66.0,68.0,63.0,61.0,61.0,66.0,66.0,63.0,72.0
133,65.0,67.0,64.0,64.0,64.0,64.0,66.0,65.0,63.0,63.0,64.0,64.0,65.0,65.0
134,66.0,67.0,65.0,65.0,65.0,65.0,67.0,66.0,64.0,64.0,64.0,64.0,66.0,66.0
135,60.0,62.0,55.0,55.0,59.0,59.0,61.0,56.0,54.0,54.0,57.0,58.0,56.0,68.0
136,65.0,65.0,60.0,60.0,64.0,64.0,66.0,61.0,59.0,59.0,60.0,64.0,61.0,61.0
137,66.0,66.0,61.0,61.0,65.0,65.0,67.0,62.0,60.0,60.0,60.0,60.0,62.0,62.0
138,60.0,67.0,59.0,60.0,59.0,59.0,57.0,58.0,58.0,62.0,66.0,67.0,59.0,64.0
139,58.0,66.0,64.0,64.0,58.0,57.0,55.0,63.0,63.0,64.0,64.0,65.0,64.0,64.0
140,55.0,63.0,60.0,61.0,59.0,53.0,52.0,59.0,59.0,61.0,64.0,64.0,60.0,61.0
141,68.0,72.0,67.0,67.0,66.0,67.0,63.0,66.0,66.0,66.0,71.0,71.0,66.0,67.0
142,66.0,70.0,65.0,65.0,64.0,65.0,61.0,64.0,64.0,65.0,68.0,68.0,64.0,65.0
143,61.0,68.0,62.0,62.0,61.0,60.0,58.0,63.0,61.0,61.0,67.0,68.0,63.0,62.0
144,68.0,73.0,63.0,63.0,67.0,67.0,64.0,62.0,62.0,62.0,67.0,67.0,62.0,67.0
145,66.0,70.0,64.0,64.0,65.0,65.0,62.0,63.0,63.0,64.0,67.0,68.0,64.0,64.0
146,62.0,69.0,61.0,61.0,61.0,61.0,58.0,63.0,60.0,60.0,67.0,68.0,63.0,61.0
147,67.0,72.0,67.0,67.0,66.0,66.0,68.0,66.0,66.0,66.0,71.0,71.0,66.0,72.0
148,69.0,73.0,68.0,68.0,67.0,68.0,66.0,64.0,67.0,67.0,72.0,72.0,64.0,69.0
149,69.0,73.0,68.0,68.0,67.0,68.0,62.0,64.0,67.0,67.0,72.0,72.0,64.0,69.0
150,69.0,73.0,67.0,67.0,68.0,68.0,69.0,62.0,66.0,66.0,71.0,71.0,62.0,72.0
151,69.0,74.0,68.0,68.0,68.0,68.0,67.0,63.0,67.0,67.0,72.0,72.0,65.0,69.0
152,69.0,74.0,68.0,68.0,68.0,68.0,63.0,64.0,67.0,67.0,72.0,72.0,64.0,69.0
153,69.0,73.0,63.0,63.0,68.0,68.0,68.0,54.0,62.0,62.0,67.0,67.0,60.0,68.0
154,69.0,74.0,64.0,64.0,68.0,68.0,63.0,59.0,63.0,63.0,68.0,68.0,64.0,65.0
155,69.0,74.0,64.0,64.0,68.0,68.0,63.0,60.0,63.0,63.0,68.0,68.0,65.0,65.0
156,67.0,72.0,67.0,67.0,66.0,66.0,68.0,65.0,66.0,66.0,71.0,71.0,65.0,72.0
157,68.0,73.0,68.0,68.0,67.0,67.0,65.0,63.0,67.0,67.0,72.0,72.0,63.0,68.0
158,68.0,77.0,68.0,68.0,67.0,67.0,66.0,64.0,67.0,67.0,76.0,76.0,64.0,68.0
159,68.0,73.0,67.0,67.0,67.0,67.0,69.0,61.0,66.0,66.0,71.0,71.0,61.0,72.0
160,69.0,74.0,68.0,68.0,68.0,68.0,66.0,63.0,67.0,67.0,72.0,72.0,64.0,68.0
161,69.0,78.0,68.0,68.0,68.0,68.0,67.0,64.0,67.0,67.0,76.0,76.0,64.0,68.0
162,68.0,73.0,63.0,63.0,67.0,67.0,69.0,54.0,62.0,62.0,67.0,67.0,59.0,72.0
163,69.0,74.0,66.0,66.0,68.0,68.0,66.0,59.0,65.0,65.0,68.0,68.0,63.0,66.0
164,69.0,78.0,65.0,65.0,68.0,68.0,67.0,60.0,64.0,64.0,71.0,71.0,64.0,65.0
165,62.0,63.0,57.0,57.0,61.0,61.0,63.0,53.0,56.0,56.0,57.0,59.0,56.0,68.0
166,65.0,66.0,60.0,60.0,64.0,64.0,60.0,57.0,59.0,59.0,60.0,64.0,60.0,60.0
167,66.0,67.0,61.0,61.0,65.0,65.0,61.0,58.0,60.0,60.0,60.0,61.0,61.0,61.0
