Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12
43,57.0,57.0,58.0,58.0,54.0,56.0,57.0,58.0,58.0,58.0,54.0,57.0,55.0
44,53.0,53.0,55.0,55.0,54.0,56.0,56.0,55.0,55.0,55.0,53.0,54.0,55.0
45,51.0,51.0,57.0,57.0,53.0,54.0,53.0,56.0,56.0,56.0,53.0,52.0,53.0
46,52.0,52.0,58.0,58.0,53.0,54.0,54.0,58.0,58.0,58.0,55.0,57.0,54.0
47,53.0,53.0,58.0,58.0,50.0,54.0,53.0,58.0,58.0,58.0,54.0,54.0,53.0
48,54.0,54.0,56.0,56.0,53.0,54.0,54.0,56.0,56.0,56.0,53.0,55.0,57.0
49,56.0,56.0,58.0,58.0,53.0,57.0,57.0,58.0,58.0,58.0,54.0,57.0,59.0
50,56.0,56.0,58.0,58.0,50.0,55.0,55.0,57.0,57.0,57.0,53.0,54.0,55.0
51,55.0,55.0,56.0,56.0,53.0,55.0,55.0,56.0,56.0,56.0,53.0,55.0,53.0
52,57.0,57.0,58.0,58.0,53.0,58.0,58.0,58.0,58.0,58.0,54.0,57.0,55.0
53,54.0,54.0,54.0,55.0,48.0,54.0,54.0,55.0,54.0,55.0,53.0,54.0,53.0
54,53.0,53.0,55.0,55.0,53.0,54.0,54.0,55.0,55.0,55.0,52.0,54.0,56.0
55,55.0,55.0,58.0,58.0,53.0,56.0,56.0,57.0,57.0,57.0,53.0,56.0,58.0
56,55.0,55.0,58.0,58.0,51.0,54.0,54.0,57.0,57.0,57.0,53.0,54.0,54.0
57,54.0,54.0,55.0,55.0,53.0,55.0,55.0,55.0,55.0,55.0,52.0,54.0,56.0
58,56.0,56.0,58.0,58.0,53.0,57.0,57.0,57.0,57.0,57.0,53.0,56.0,58.0
59,56.0,56.0,56.0,56.0,52.0,55.0,55.0,54.0,54.0,54.0,53.0,54.0,53.0
60,51.0,51.0,52.0,52.0,49.0,51.0,51.0,52.0,52.0,52.0,48.0,52.0,52.0
61,52.0,52.0,54.0,54.0,49.0,54.0,53.0,53.0,53.0,53.0,49.0,54.0,54.0
62,52.0,52.0,53.0,53.0,48.0,51.0,51.0,50.0,50.0,50.0,49.0,50.0,49.0
63,56.0,56.0,55.0,55.0,53.0,56.0,56.0,53.0,53.0,53.0,53.0,54.0,53.0
64,58.0,58.0,59.0,59.0,57.0,55.0,55.0,57.0,57.0,57.0,58.0,58.0,57.0
65,56.0,56.0,57.0,57.0,54.0,53.0,53.0,57.0,57.0,57.0,58.0,58.0,56.0
66,55.0,55.0,56.0,56.0,53.0,56.0,56.0,53.0,53.0,53.0,52.0,55.0,51.0
67,56.0,56.0,58.0,58.0,58.0,55.0,55.0,57.0,58.0,58.0,58.0,57.0,58.0
68,55.0,55.0,56.0,56.0,54.0,53.0,53.0,56.0,58.0,58.0,57.0,57.0,57.0
69,58.0,58.0,58.0,58.0,56.0,57.0,57.0,56.0,56.0,56.0,57.0,55.0,52.0
70,59.0,59.0,60.0,60.0,58.0,59.0,59.0,58.0,58.0,58.0,59.0,59.0,53.0
71,58.0,58.0,59.0,59.0,54.0,57.0,57.0,59.0,59.0,59.0,60.0,59.0,52.0
72,57.0,57.0,57.0,57.0,55.0,56.0,56.0,55.0,55.0,55.0,56.0,54.0,55.0
73,58.0,58.0,59.0,59.0,57.0,58.0,58.0,57.0,57.0,57.0,58.0,58.0,58.0
74,57.0,57.0,58.0,58.0,54.0,56.0,56.0,58.0,58.0,58.0,59.0,58.0,58.0
75,55.0,55.0,53.0,53.0,52.0,53.0,53.0,52.0,52.0,52.0,52.0,53.0,52.0
76,59.0,59.0,58.0,58.0,53.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,54.0
77,56.0,56.0,55.0,55.0,53.0,55.0,55.0,54.0,56.0,56.0,56.0,56.0,54.0
78,55.0,55.0,53.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,48.0
79,56.0,56.0,58.0,58.0,58.0,52.0,55.0,57.0,58.0,58.0,57.0,56.0,54.0
80,55.0,55.0,56.0,56.0,53.0,52.0,52.0,56.0,56.0,56.0,57.0,57.0,53.0
81,58.0,58.0,57.0,57.0,57.0,56.0,56.0,55.0,57.0,57.0,56.0,56.0,50.0
82,60.0,60.0,61.0,61.0,59.0,57.0,57.0,58.0,59.0,59.0,59.0,59.0,54.0
83,56.0,56.0,58.0,58.0,54.0,56.0,56.0,57.0,60.0,60.0,58.0,57.0,53.0
84,57.0,57.0,56.0,56.0,56.0,55.0,55.0,55.0,56.0,56.0,55.0,55.0,56.0
85,59.0,59.0,60.0,60.0,58.0,56.0,56.0,57.0,58.0,58.0,58.0,58.0,58.0
86,57.0,57.0,58.0,58.0,54.0,55.0,55.0,58.0,59.0,59.0,57.0,57.0,58.0
87,55.0,55.0,53.0,53.0,52.0,52.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0
88,60.0,60.0,58.0,58.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0
89,56.0,56.0,56.0,56.0,53.0,56.0,56.0,54.0,57.0,57.0,57.0,57.0,54.0
90,55.0,55.0,56.0,56.0,53.0,54.0,54.0,55.0,57.0,57.0,56.0,56.0,53.0
91,56.0,56.0,57.0,57.0,58.0,58.0,58.0,57.0,59.0,59.0,58.0,58.0,54.0
92,57.0,57.0,58.0,58.0,55.0,56.0,56.0,57.0,57.0,57.0,58.0,58.0,54.0
93,58.0,58.0,58.0,58.0,54.0,57.0,57.0,55.0,56.0,56.0,56.0,55.0,56.0
94,60.0,60.0,60.0,60.0,59.0,59.0,59.0,57.0,58.0,58.0,58.0,58.0,58.0
95,58.0,58.0,58.0,58.0,56.0,57.0,57.0,56.0,56.0,56.0,57.0,57.0,56.0
96,58.0,58.0,57.0,57.0,52.0,56.0,56.0,55.0,55.0,55.0,56.0,55.0,52.0
97,61.0,61.0,61.0,61.0,59.0,58.0,58.0,57.0,57.0,57.0,58.0,58.0,54.0
98,58.0,58.0,58.0,58.0,54.0,57.0,57.0,54.0,57.0,57.0,55.0,57.0,53.0
99,57.0,57.0,57.0,57.0,53.0,56.0,56.0,54.0,55.0,55.0,55.0,54.0,55.0
100,59.0,59.0,59.0,59.0,59.0,58.0,58.0,56.0,57.0,57.0,57.0,57.0,57.0
101,57.0,57.0,57.0,57.0,55.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
102,57.0,57.0,56.0,56.0,53.0,55.0,55.0,54.0,54.0,54.0,55.0,54.0,56.0
103,60.0,60.0,60.0,60.0,59.0,57.0,57.0,56.0,56.0,56.0,57.0,57.0,58.0
104,57.0,57.0,57.0,57.0,55.0,57.0,57.0,53.0,56.0,56.0,56.0,56.0,57.0
105,54.0,54.0,52.0,52.0,48.0,52.0,52.0,52.0,51.0,51.0,51.0,52.0,52.0
106,56.0,56.0,56.0,56.0,55.0,56.0,56.0,56.0,52.0,52.0,53.0,54.0,54.0
107,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,53.0
108,51.0,51.0,51.0,51.0,47.0,52.0,52.0,47.0,49.0,49.0,50.0,49.0,41.0
109,51.0,52.0,54.0,54.0,54.0,52.0,52.0,53.0,54.0,54.0,54.0,54.0,48.0
110,48.0,48.0,52.0,52.0,49.0,51.0,51.0,49.0,52.0,52.0,51.0,54.0,46.0
111,56.0,56.0,56.0,56.0,53.0,56.0,56.0,51.0,53.0,53.0,54.0,54.0,44.0
112,57.0,57.0,59.0,59.0,59.0,57.0,57.0,58.0,59.0,59.0,59.0,58.0,49.0
113,53.0,53.0,57.0,57.0,54.0,56.0,56.0,53.0,57.0,57.0,55.0,55.0,48.0
114,55.0,55.0,55.0,55.0,53.0,55.0,55.0,52.0,53.0,53.0,53.0,53.0,50.0
115,56.0,56.0,58.0,58.0,58.0,56.0,56.0,57.0,58.0,58.0,58.0,57.0,55.0
116,56.0,56.0,56.0,56.0,54.0,55.0,55.0,56.0,56.0,56.0,54.0,54.0,54.0
117,51.0,51.0,51.0,51.0,49.0,51.0,51.0,51.0,49.0,49.0,50.0,50.0,46.0
118,57.0,57.0,57.0,57.0,54.0,56.0,57.0,53.0,54.0,54.0,54.0,54.0,51.0
119,53.0,52.0,54.0,54.0,53.0,56.0,56.0,51.0,54.0,53.0,52.0,54.0,50.0
120,55.0,55.0,56.0,56.0,53.0,54.0,55.0,52.0,56.0,56.0,57.0,57.0,47.0
121,57.0,57.0,58.0,58.0,58.0,57.0,57.0,58.0,58.0,58.0,59.0,59.0,53.0
122,53.0,53.0,58.0,58.0,55.0,53.0,53.0,53.0,58.0,58.0,55.0,55.0,48.0
123,56.0,56.0,56.0,56.0,54.0,55.0,56.0,54.0,55.0,55.0,56.0,56.0,52.0
124,61.0,61.0,61.0,61.0,59.0,57.0,57.0,57.0,58.0,58.0,59.0,59.0,59.0
125,57.0,57.0,57.0,57.0,56.0,56.0,56.0,57.0,57.0,57.0,55.0,58.0,54.0
126,55.0,55.0,55.0,55.0,53.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,48.0
127,62.0,62.0,62.0,62.0,59.0,58.0,58.0,58.0,58.0,58.0,59.0,59.0,55.0
128,57.0,57.0,57.0,57.0,54.0,57.0,57.0,53.0,58.0,58.0,55.0,58.0,50.0
129,55.0,55.0,55.0,55.0,53.0,54.0,55.0,53.0,54.0,54.0,55.0,55.0,52.0
130,60.0,60.0,60.0,60.0,59.0,56.0,56.0,57.0,57.0,57.0,58.0,58.0,58.0
131,57.0,57.0,57.0,57.0,55.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0
132,56.0,56.0,56.0,56.0,53.0,55.0,55.0,54.0,53.0,53.0,52.0,52.0,50.0
133,61.0,61.0,61.0,61.0,59.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,55.0
134,57.0,57.0,57.0,57.0,54.0,58.0,58.0,53.0,57.0,57.0,57.0,57.0,53.0
135,52.0,52.0,52.0,52.0,49.0,51.0,51.0,51.0,49.0,49.0,48.0,48.0,46.0
136,57.0,57.0,57.0,57.0,55.0,57.0,57.0,57.0,53.0,53.0,54.0,54.0,51.0
137,53.0,53.0,53.0,53.0,50.0,54.0,54.0,53.0,53.0,54.0,53.0,54.0,49.0
138,52.0,52.0,55.0,55.0,54.0,52.0,52.0,52.0,55.0,55.0,53.0,53.0,47.0
139,53.0,53.0,58.0,58.0,51.0,56.0,56.0,53.0,57.0,57.0,55.0,55.0,52.0
140,52.0,52.0,57.0,57.0,50.0,53.0,52.0,52.0,53.0,54.0,53.0,53.0,49.0
141,56.0,56.0,56.0,56.0,53.0,55.0,55.0,52.0,55.0,55.0,56.0,56.0,53.0
142,57.0,57.0,59.0,59.0,51.0,57.0,57.0,53.0,57.0,57.0,58.0,58.0,58.0
143,56.0,56.0,58.0,58.0,50.0,55.0,55.0,53.0,53.0,54.0,54.0,54.0,55.0
144,56.0,56.0,56.0,56.0,53.0,55.0,55.0,52.0,55.0,55.0,56.0,56.0,49.0
145,57.0,56.0,58.0,58.0,51.0,57.0,57.0,53.0,57.0,57.0,58.0,58.0,54.0
146,53.0,53.0,58.0,58.0,50.0,54.0,53.0,51.0,53.0,54.0,54.0,54.0,51.0
147,56.0,56.0,56.0,56.0,55.0,55.0,55.0,53.0,54.0,54.0,55.0,55.0,52.0
148,57.0,57.0,59.0,59.0,51.0,57.0,57.0,55.0,56.0,56.0,57.0,57.0,59.0
149,56.0,56.0,58.0,58.0,52.0,55.0,55.0,53.0,53.0,54.0,53.0,54.0,54.0
150,56.0,56.0,56.0,56.0,56.0,55.0,55.0,54.0,54.0,54.0,55.0,55.0,52.0
151,57.0,57.0,59.0,59.0,51.0,57.0,57.0,56.0,56.0,56.0,57.0,57.0,59.0
152,57.0,57.0,57.0,57.0,53.0,56.0,56.0,53.0,53.0,54.0,53.0,54.0,54.0
153,56.0,56.0,56.0,56.0,52.0,55.0,55.0,55.0,52.0,52.0,53.0,53.0,48.0
154,57.0,56.0,57.0,57.0,50.0,57.0,57.0,57.0,53.0,53.0,54.0,54.0,55.0
155,53.0,53.0,53.0,53.0,47.0,54.0,53.0,53.0,52.0,54.0,50.0,54.0,50.0
156,55.0,55.0,55.0,55.0,54.0,54.0,54.0,52.0,53.0,53.0,54.0,54.0,51.0
157,56.0,56.0,58.0,58.0,50.0,56.0,56.0,54.0,55.0,55.0,56.0,56.0,58.0
158,56.0,56.0,57.0,57.0,51.0,55.0,55.0,52.0,53.0,53.0,53.0,53.0,53.0
159,55.0,55.0,55.0,55.0,55.0,54.0,54.0,53.0,53.0,53.0,54.0,54.0,51.0
160,57.0,57.0,58.0,58.0,51.0,56.0,56.0,55.0,55.0,55.0,56.0,56.0,58.0
161,57.0,57.0,57.0,57.0,52.0,56.0,56.0,53.0,53.0,53.0,53.0,53.0,53.0
162,55.0,55.0,55.0,55.0,53.0,54.0,54.0,54.0,51.0,51.0,52.0,52.0,49.0
163,57.0,57.0,57.0,57.0,51.0,56.0,56.0,56.0,53.0,53.0,53.0,53.0,54.0
164,53.0,53.0,53.0,53.0,48.0,53.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0
165,51.0,51.0,51.0,51.0,49.0,51.0,51.0,51.0,47.0,47.0,48.0,48.0,45.0
166,53.0,53.0,54.0,54.0,47.0,52.0,52.0,53.0,49.0,49.0,49.0,49.0,50.0
167,48.0,48.0,49.0,49.0,43.0,49.0,49.0,48.0,49.0,49.0,49.0,49.0,49.0
