Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,47,24,10,10,6,-3,0
0,1,46,24,10,10,6,-4,0
0,2,50,24,12,10,6,-2,0
