Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11
0,51.0,51.0,52.0,56.0,52.0,55.0,57.0,53.0,54.0,55.0,58.0,49.0
1,57.0,57.0,56.0,53.0,56.0,54.0,57.0,55.0,56.0,54.0,58.0,54.0
2,53.0,52.0,54.0,53.0,52.0,54.0,54.0,53.0,56.0,53.0,56.0,51.0
3,52.0,52.0,53.0,57.0,51.0,56.0,57.0,52.0,54.0,56.0,57.0,50.0
4,56.0,56.0,55.0,54.0,55.0,55.0,58.0,54.0,56.0,55.0,57.0,54.0
5,56.0,56.0,55.0,56.0,55.0,55.0,58.0,54.0,56.0,55.0,57.0,53.0
6,51.0,51.0,52.0,51.0,50.0,52.0,57.0,51.0,55.0,52.0,56.0,51.0
7,53.0,53.0,54.0,52.0,52.0,53.0,58.0,53.0,56.0,53.0,57.0,55.0
8,53.0,52.0,54.0,52.0,52.0,53.0,58.0,53.0,56.0,52.0,57.0,54.0
9,55.0,55.0,55.0,57.0,54.0,57.0,57.0,54.0,55.0,57.0,54.0,55.0
10,56.0,56.0,56.0,56.0,55.0,56.0,57.0,55.0,57.0,56.0,56.0,56.0
11,56.0,56.0,56.0,56.0,55.0,56.0,53.0,55.0,57.0,56.0,55.0,51.0
12,55.0,55.0,54.0,57.0,54.0,56.0,57.0,53.0,56.0,56.0,53.0,54.0
13,56.0,56.0,56.0,56.0,55.0,56.0,56.0,55.0,57.0,56.0,56.0,55.0
14,56.0,56.0,55.0,56.0,55.0,55.0,56.0,54.0,58.0,55.0,55.0,53.0
15,51.0,51.0,52.0,53.0,50.0,54.0,56.0,51.0,55.0,54.0,54.0,50.0
16,53.0,53.0,53.0,53.0,52.0,53.0,56.0,52.0,57.0,53.0,56.0,55.0
17,52.0,52.0,53.0,53.0,51.0,53.0,56.0,52.0,56.0,53.0,55.0,54.0
18,52.0,52.0,53.0,56.0,51.0,55.0,57.0,52.0,54.0,55.0,57.0,50.0
19,55.0,55.0,55.0,53.0,54.0,54.0,58.0,54.0,56.0,54.0,58.0,54.0
20,55.0,55.0,54.0,55.0,54.0,54.0,58.0,53.0,56.0,54.0,58.0,53.0
21,52.0,52.0,53.0,52.0,51.0,53.0,57.0,52.0,54.0,53.0,56.0,51.0
22,54.0,54.0,56.0,52.0,53.0,55.0,58.0,55.0,55.0,55.0,57.0,55.0
23,54.0,53.0,55.0,52.0,53.0,53.0,58.0,54.0,56.0,52.0,57.0,54.0
