Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,57.0,50.0,53.0,54.0,56.0,56.0,57.0,57.0,49.0
1,50.0,46.0,46.0,50.0,49.0,49.0,50.0,50.0,49.0
2,54.0,52.0,49.0,54.0,54.0,54.0,54.0,54.0,53.0
3,56.0,49.0,58.0,54.0,55.0,55.0,56.0,57.0,49.0
4,55.0,50.0,51.0,55.0,54.0,54.0,55.0,49.0,50.0
5,55.0,51.0,54.0,55.0,55.0,55.0,55.0,54.0,54.0
6,56.0,50.0,54.0,54.0,55.0,55.0,56.0,57.0,49.0
7,50.0,48.0,49.0,49.0,49.0,49.0,50.0,50.0,49.0
8,53.0,50.0,52.0,52.0,53.0,53.0,53.0,55.0,54.0
9,56.0,56.0,52.0,55.0,55.0,55.0,56.0,56.0,53.0
10,49.0,49.0,46.0,49.0,49.0,48.0,49.0,50.0,51.0
11,49.0,54.0,51.0,48.0,49.0,49.0,49.0,55.0,55.0
12,55.0,55.0,53.0,54.0,54.0,54.0,55.0,55.0,52.0
13,53.0,48.0,50.0,52.0,52.0,52.0,53.0,54.0,50.0
14,50.0,53.0,55.0,49.0,50.0,50.0,50.0,59.0,54.0
15,56.0,53.0,54.0,55.0,55.0,55.0,56.0,56.0,49.0
16,54.0,49.0,51.0,53.0,53.0,53.0,54.0,55.0,45.0
17,51.0,52.0,56.0,50.0,51.0,51.0,51.0,60.0,51.0
18,55.0,48.0,57.0,53.0,54.0,54.0,55.0,63.0,50.0
19,56.0,49.0,50.0,56.0,55.0,55.0,56.0,50.0,50.0
20,54.0,50.0,55.0,54.0,54.0,54.0,54.0,55.0,55.0
21,55.0,49.0,57.0,54.0,54.0,54.0,55.0,63.0,50.0
22,54.0,50.0,51.0,53.0,53.0,53.0,54.0,51.0,48.0
23,53.0,49.0,56.0,53.0,52.0,52.0,53.0,56.0,54.0
24,55.0,55.0,57.0,54.0,54.0,54.0,55.0,55.0,55.0
25,50.0,49.0,51.0,49.0,52.0,49.0,50.0,55.0,55.0
26,53.0,53.0,56.0,52.0,53.0,53.0,53.0,54.0,56.0
27,57.0,54.0,58.0,57.0,56.0,56.0,57.0,54.0,54.0
28,53.0,52.0,55.0,52.0,52.0,52.0,53.0,59.0,54.0
29,52.0,52.0,60.0,52.0,52.0,52.0,52.0,58.0,55.0
30,58.0,54.0,59.0,58.0,57.0,57.0,58.0,55.0,48.0
31,54.0,53.0,56.0,53.0,53.0,53.0,54.0,54.0,48.0
32,53.0,52.0,61.0,53.0,53.0,53.0,53.0,59.0,51.0
33,49.0,50.0,54.0,49.0,48.0,48.0,49.0,59.0,50.0
34,55.0,51.0,48.0,53.0,54.0,54.0,55.0,47.0,47.0
35,53.0,50.0,53.0,52.0,53.0,53.0,53.0,51.0,52.0
36,49.0,56.0,54.0,48.0,49.0,48.0,49.0,52.0,56.0
