Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,51.0,56.0,57.0,55.0,52.0,52.0,57.0
1,57.0,53.0,55.0,58.0,56.0,56.0,58.0
2,53.0,53.0,53.0,57.0,54.0,52.0,53.0
3,52.0,57.0,58.0,57.0,53.0,51.0,58.0
4,56.0,54.0,58.0,58.0,55.0,55.0,58.0
5,56.0,56.0,58.0,58.0,55.0,55.0,58.0
6,51.0,51.0,58.0,56.0,52.0,50.0,57.0
7,53.0,52.0,58.0,58.0,54.0,52.0,58.0
8,53.0,52.0,58.0,58.0,54.0,52.0,58.0
9,55.0,57.0,56.0,55.0,55.0,54.0,56.0
10,56.0,56.0,53.0,57.0,56.0,55.0,56.0
11,56.0,56.0,53.0,56.0,56.0,55.0,53.0
12,55.0,57.0,57.0,54.0,54.0,54.0,56.0
13,56.0,56.0,58.0,57.0,56.0,55.0,55.0
14,56.0,56.0,58.0,56.0,55.0,55.0,52.0
15,51.0,53.0,57.0,55.0,52.0,50.0,55.0
16,53.0,53.0,58.0,57.0,53.0,52.0,56.0
17,52.0,53.0,58.0,56.0,53.0,51.0,52.0
18,52.0,56.0,58.0,58.0,53.0,51.0,58.0
19,55.0,53.0,59.0,59.0,55.0,54.0,59.0
20,55.0,55.0,59.0,59.0,54.0,54.0,59.0
21,52.0,52.0,58.0,57.0,53.0,51.0,58.0
22,54.0,52.0,59.0,58.0,56.0,53.0,59.0
23,54.0,52.0,59.0,58.0,55.0,53.0,59.0
24,56.0,56.0,56.0,56.0,56.0,55.0,56.0
25,58.0,57.0,57.0,58.0,58.0,57.0,57.0
26,58.0,57.0,57.0,58.0,58.0,57.0,57.0
27,56.0,56.0,57.0,56.0,56.0,55.0,56.0
28,58.0,57.0,58.0,57.0,58.0,57.0,57.0
29,58.0,57.0,58.0,57.0,57.0,57.0,57.0
30,52.0,53.0,56.0,56.0,53.0,51.0,56.0
31,53.0,52.0,57.0,57.0,56.0,52.0,56.0
32,53.0,52.0,57.0,57.0,53.0,52.0,55.0
33,51.0,51.0,58.0,56.0,52.0,50.0,57.0
34,53.0,52.0,56.0,57.0,54.0,52.0,58.0
35,53.0,52.0,57.0,58.0,54.0,52.0,58.0
36,57.0,56.0,56.0,57.0,57.0,56.0,57.0
37,59.0,58.0,57.0,59.0,59.0,58.0,57.0
38,59.0,58.0,57.0,59.0,59.0,58.0,57.0
39,57.0,56.0,57.0,56.0,57.0,56.0,56.0
40,59.0,58.0,58.0,58.0,58.0,58.0,57.0
41,59.0,58.0,58.0,58.0,58.0,58.0,57.0
42,52.0,53.0,56.0,56.0,53.0,51.0,57.0
43,54.0,53.0,57.0,58.0,54.0,53.0,56.0
44,54.0,53.0,57.0,58.0,54.0,53.0,55.0
45,57.0,56.0,54.0,57.0,57.0,56.0,54.0
46,58.0,58.0,52.0,58.0,58.0,57.0,52.0
47,55.0,55.0,50.0,55.0,55.0,54.0,50.0
48,57.0,56.0,56.0,56.0,57.0,56.0,54.0
49,58.0,58.0,55.0,57.0,57.0,57.0,51.0
50,55.0,56.0,54.0,55.0,55.0,54.0,50.0
51,57.0,56.0,56.0,57.0,57.0,56.0,54.0
52,58.0,58.0,55.0,58.0,58.0,57.0,52.0
53,52.0,55.0,54.0,55.0,53.0,51.0,50.0
54,56.0,55.0,55.0,55.0,57.0,55.0,53.0
55,57.0,57.0,54.0,56.0,57.0,56.0,50.0
56,55.0,56.0,53.0,54.0,56.0,54.0,49.0
57,57.0,56.0,55.0,56.0,58.0,56.0,54.0
58,58.0,58.0,55.0,57.0,57.0,57.0,51.0
59,52.0,55.0,53.0,55.0,57.0,51.0,49.0
60,52.0,51.0,54.0,56.0,52.0,51.0,50.0
61,53.0,53.0,51.0,57.0,53.0,52.0,51.0
62,47.0,52.0,51.0,51.0,52.0,46.0,49.0
63,51.0,55.0,57.0,57.0,52.0,50.0,57.0
64,54.0,52.0,58.0,58.0,54.0,53.0,58.0
65,54.0,54.0,58.0,58.0,54.0,53.0,58.0
66,52.0,51.0,57.0,56.0,53.0,51.0,57.0
67,54.0,52.0,58.0,58.0,55.0,53.0,58.0
68,54.0,52.0,58.0,58.0,55.0,53.0,58.0
69,56.0,55.0,55.0,56.0,56.0,55.0,56.0
70,57.0,56.0,56.0,57.0,57.0,56.0,57.0
71,57.0,56.0,56.0,57.0,57.0,56.0,57.0
72,56.0,55.0,56.0,55.0,55.0,55.0,55.0
73,57.0,56.0,57.0,56.0,57.0,56.0,56.0
74,57.0,56.0,57.0,56.0,56.0,56.0,56.0
75,52.0,52.0,55.0,56.0,53.0,51.0,56.0
76,53.0,52.0,56.0,57.0,55.0,52.0,57.0
77,53.0,52.0,56.0,57.0,54.0,52.0,57.0
78,52.0,51.0,57.0,57.0,53.0,51.0,57.0
79,54.0,52.0,56.0,58.0,55.0,53.0,58.0
80,54.0,52.0,56.0,58.0,55.0,53.0,58.0
81,57.0,55.0,55.0,57.0,57.0,56.0,57.0
82,58.0,57.0,57.0,58.0,58.0,57.0,58.0
