Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,42.0,45.0,44.0,46.0,44.0,44.0,43.0
1,45.0,42.0,45.0,48.0,45.0,42.0,49.0
2,44.0,45.0,43.0,48.0,48.0,44.0,47.0
3,41.0,46.0,45.0,46.0,45.0,45.0,43.0
4,45.0,47.0,49.0,48.0,47.0,44.0,49.0
5,45.0,50.0,47.0,51.0,48.0,44.0,48.0
6,42.0,46.0,46.0,46.0,46.0,46.0,44.0
7,45.0,47.0,50.0,48.0,48.0,44.0,47.0
8,45.0,50.0,48.0,51.0,48.0,44.0,49.0
9,51.0,46.0,44.0,47.0,46.0,46.0,43.0
10,45.0,44.0,46.0,51.0,46.0,44.0,49.0
11,45.0,46.0,44.0,49.0,49.0,45.0,48.0
12,50.0,45.0,44.0,46.0,45.0,46.0,42.0
13,44.0,43.0,45.0,50.0,45.0,46.0,48.0
14,44.0,45.0,44.0,48.0,48.0,49.0,48.0
15,42.0,46.0,44.0,46.0,46.0,47.0,43.0
16,45.0,44.0,46.0,48.0,46.0,47.0,45.0
17,45.0,46.0,45.0,48.0,48.0,50.0,49.0
18,40.0,46.0,45.0,46.0,46.0,44.0,43.0
19,44.0,48.0,48.0,48.0,46.0,44.0,48.0
20,45.0,50.0,49.0,51.0,52.0,44.0,48.0
21,41.0,46.0,45.0,46.0,47.0,45.0,43.0
22,45.0,49.0,49.0,48.0,47.0,44.0,48.0
23,45.0,50.0,49.0,51.0,53.0,44.0,49.0
24,50.0,47.0,46.0,47.0,45.0,45.0,44.0
25,45.0,49.0,49.0,51.0,48.0,44.0,49.0
26,46.0,51.0,48.0,52.0,48.0,45.0,49.0
27,49.0,46.0,45.0,46.0,44.0,45.0,43.0
28,44.0,48.0,48.0,50.0,47.0,48.0,48.0
29,45.0,50.0,48.0,51.0,47.0,49.0,48.0
30,41.0,46.0,45.0,46.0,45.0,46.0,43.0
31,45.0,49.0,49.0,48.0,46.0,49.0,47.0
32,46.0,51.0,49.0,52.0,48.0,50.0,49.0
33,42.0,46.0,46.0,45.0,43.0,46.0,44.0
34,44.0,47.0,50.0,47.0,47.0,44.0,47.0
35,45.0,50.0,48.0,51.0,48.0,44.0,49.0
36,51.0,47.0,47.0,47.0,44.0,46.0,44.0
37,45.0,49.0,49.0,51.0,49.0,45.0,49.0
38,46.0,51.0,49.0,52.0,49.0,45.0,48.0
39,50.0,46.0,46.0,46.0,43.0,46.0,43.0
40,44.0,48.0,49.0,50.0,48.0,49.0,48.0
41,45.0,50.0,49.0,51.0,48.0,49.0,47.0
42,42.0,46.0,46.0,46.0,42.0,47.0,44.0
43,44.0,48.0,50.0,47.0,47.0,50.0,48.0
44,46.0,51.0,50.0,52.0,48.0,50.0,48.0
45,50.0,48.0,46.0,48.0,44.0,47.0,51.0
46,46.0,45.0,46.0,52.0,46.0,46.0,48.0
47,46.0,47.0,45.0,50.0,50.0,45.0,48.0
48,50.0,47.0,45.0,47.0,43.0,52.0,50.0
49,52.0,48.0,49.0,51.0,49.0,49.0,48.0
50,52.0,46.0,45.0,49.0,49.0,49.0,48.0
51,50.0,48.0,46.0,47.0,43.0,48.0,44.0
52,52.0,49.0,50.0,52.0,50.0,50.0,48.0
53,52.0,47.0,46.0,49.0,49.0,50.0,49.0
54,49.0,46.0,44.0,46.0,42.0,51.0,49.0
55,51.0,47.0,48.0,50.0,48.0,48.0,47.0
56,51.0,45.0,44.0,48.0,48.0,48.0,47.0
57,50.0,47.0,45.0,46.0,43.0,47.0,43.0
58,52.0,48.0,49.0,51.0,49.0,49.0,47.0
59,52.0,46.0,45.0,48.0,49.0,49.0,48.0
60,42.0,47.0,45.0,46.0,41.0,47.0,43.0
61,44.0,43.0,46.0,47.0,43.0,47.0,44.0
62,45.0,46.0,46.0,48.0,46.0,48.0,45.0
63,39.0,45.0,44.0,45.0,45.0,43.0,42.0
64,43.0,47.0,47.0,46.0,45.0,43.0,47.0
65,45.0,50.0,50.0,51.0,51.0,44.0,48.0
66,40.0,46.0,45.0,45.0,46.0,44.0,43.0
67,44.0,48.0,48.0,47.0,46.0,43.0,47.0
