Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,56.0,52.0,55.0,56.0,56.0,48.0,48.0,48.0,48.0,56.0,55.0,53.0,48.0,48.0,48.0,48.0
1,50.0,50.0,49.0,49.0,50.0,49.0,49.0,49.0,49.0,53.0,51.0,52.0,46.0,46.0,46.0,46.0
2,53.0,49.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,51.0,51.0,45.0,45.0,50.0,50.0
3,61.0,56.0,56.0,58.0,58.0,53.0,53.0,53.0,53.0,61.0,58.0,58.0,53.0,53.0,53.0,53.0
4,54.0,53.0,54.0,53.0,54.0,54.0,54.0,54.0,54.0,58.0,54.0,57.0,51.0,51.0,50.0,51.0
5,58.0,53.0,58.0,57.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,56.0,50.0,50.0,50.0,50.0
6,59.0,57.0,54.0,59.0,59.0,47.0,49.0,49.0,48.0,56.0,59.0,53.0,53.0,53.0,53.0,53.0
7,53.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,50.0,50.0,50.0,50.0,50.0
8,57.0,54.0,55.0,57.0,57.0,53.0,54.0,54.0,53.0,52.0,55.0,51.0,50.0,50.0,50.0,50.0
9,55.0,51.0,55.0,55.0,56.0,53.0,53.0,53.0,53.0,55.0,54.0,54.0,49.0,49.0,50.0,50.0
10,50.0,49.0,51.0,49.0,50.0,53.0,50.0,53.0,51.0,53.0,50.0,52.0,45.0,45.0,49.0,49.0
11,53.0,53.0,54.0,53.0,53.0,54.0,54.0,54.0,54.0,58.0,52.0,56.0,49.0,49.0,55.0,55.0
12,57.0,56.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,59.0,57.0,60.0,53.0,53.0,57.0,57.0
13,57.0,53.0,54.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,54.0,54.0,50.0,50.0,49.0,50.0
14,61.0,58.0,58.0,61.0,61.0,58.0,58.0,58.0,58.0,61.0,58.0,58.0,53.0,53.0,54.0,54.0
15,58.0,57.0,54.0,58.0,58.0,50.0,52.0,50.0,52.0,56.0,58.0,55.0,53.0,53.0,53.0,53.0
16,57.0,53.0,55.0,57.0,57.0,54.0,54.0,54.0,54.0,57.0,55.0,54.0,48.0,48.0,48.0,48.0
17,62.0,58.0,59.0,62.0,62.0,53.0,53.0,53.0,53.0,62.0,59.0,59.0,54.0,54.0,54.0,54.0
18,61.0,55.0,56.0,57.0,58.0,52.0,53.0,53.0,53.0,61.0,58.0,57.0,57.0,57.0,57.0,57.0
