0,36.0
1,35.0
2,39.0
3,36.0
4,38.0
5,39.0
6,35.0
7,35.0
8,39.0
9,40.0
10,39.0
11,40.0
12,39.0
13,38.0
14,39.0
15,35.0
16,36.0
17,39.0
18,36.0
19,38.0
20,38.0
21,34.0
22,38.0
23,39.0
24,40.0
25,41.0
26,42.0
27,39.0
28,40.0
29,41.0
30,34.0
31,38.0
32,39.0
33,34.0
34,35.0
35,36.0
36,39.0
37,40.0
38,41.0
39,38.0
40,39.0
41,40.0
42,34.0
43,36.0
44,36.0
45,40.0
46,40.0
47,42.0
48,39.0
49,39.0
50,41.0
51,39.0
52,39.0
53,41.0
54,38.0
55,38.0
56,40.0
57,38.0
58,38.0
59,40.0
60,35.0
61,37.0
62,37.0
63,35.0
64,37.0
65,37.0
66,33.0
67,38.0
68,38.0
69,40.0
70,41.0
71,42.0
72,39.0
73,40.0
74,41.0
75,33.0
76,38.0
77,38.0
78,34.0
79,38.0
80,35.0
81,39.0
82,40.0
83,41.0
84,38.0
85,39.0
86,40.0
87,33.0
88,38.0
89,35.0
90,40.0
91,40.0
92,41.0
93,39.0
94,40.0
95,40.0
96,39.0
97,39.0
98,40.0
99,38.0
100,39.0
101,39.0
102,38.0
103,38.0
104,39.0
105,34.0
106,39.0
107,36.0
108,33.0
109,32.0
110,31.0
111,36.0
112,38.0
113,37.0
114,35.0
115,37.0
116,36.0
117,33.0
118,32.0
119,32.0
120,38.0
121,40.0
122,38.0
123,38.0
124,39.0
125,39.0
126,38.0
127,39.0
128,40.0
129,37.0
130,38.0
131,38.0
132,37.0
133,38.0
134,39.0
135,30.0
136,33.0
137,32.0
138,37.0
139,39.0
140,39.0
141,40.0
142,40.0
143,40.0
144,39.0
145,40.0
146,40.0
147,39.0
148,40.0
149,39.0
150,39.0
151,39.0
152,39.0
153,38.0
154,39.0
155,39.0
156,38.0
157,39.0
158,38.0
159,38.0
160,38.0
161,38.0
162,37.0
163,39.0
164,39.0
165,31.0
166,33.0
167,32.0
