Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14
50,62.0,62.0,61.0,51.0,60.0,60.0,61.0,56.0,51.0,60.0,55.0,56.0,56.0,56.0,56.0
51,56.0,65.0,56.0,63.0,54.0,54.0,63.0,51.0,64.0,55.0,53.0,57.0,57.0,51.0,57.0
52,58.0,59.0,51.0,55.0,57.0,57.0,57.0,52.0,55.0,56.0,52.0,52.0,52.0,52.0,53.0
53,61.0,59.0,56.0,55.0,57.0,57.0,57.0,55.0,55.0,57.0,56.0,57.0,57.0,55.0,57.0
54,63.0,63.0,61.0,61.0,58.0,58.0,61.0,57.0,62.0,59.0,61.0,55.0,55.0,57.0,55.0
55,65.0,61.0,58.0,49.0,65.0,65.0,59.0,59.0,44.0,59.0,59.0,55.0,55.0,59.0,55.0
56,65.0,61.0,64.0,50.0,60.0,60.0,64.0,59.0,50.0,63.0,59.0,55.0,55.0,59.0,55.0
57,58.0,64.0,56.0,62.0,54.0,54.0,62.0,55.0,63.0,55.0,56.0,56.0,56.0,55.0,56.0
58,62.0,58.0,55.0,54.0,60.0,60.0,56.0,56.0,54.0,56.0,56.0,53.0,53.0,56.0,53.0
59,62.0,58.0,59.0,54.0,60.0,60.0,59.0,59.0,54.0,58.0,60.0,56.0,56.0,59.0,56.0
60,56.0,61.0,53.0,58.0,53.0,53.0,58.0,50.0,60.0,51.0,53.0,51.0,51.0,50.0,51.0
61,57.0,55.0,49.0,51.0,55.0,55.0,52.0,50.0,51.0,55.0,48.0,49.0,49.0,50.0,49.0
62,61.0,57.0,55.0,52.0,55.0,55.0,55.0,55.0,51.0,54.0,52.0,54.0,54.0,55.0,54.0
63,60.0,60.0,60.0,59.0,60.0,60.0,61.0,60.0,59.0,59.0,60.0,58.0,58.0,60.0,58.0
64,49.0,50.0,46.0,46.0,52.0,53.0,50.0,45.0,42.0,51.0,46.0,52.0,52.0,45.0,47.0
65,51.0,50.0,52.0,48.0,52.0,53.0,50.0,50.0,48.0,51.0,52.0,52.0,52.0,51.0,49.0
66,61.0,61.0,61.0,60.0,61.0,61.0,62.0,61.0,60.0,60.0,61.0,59.0,59.0,61.0,59.0
67,51.0,52.0,50.0,50.0,52.0,51.0,52.0,51.0,51.0,52.0,50.0,53.0,53.0,51.0,50.0
68,51.0,53.0,53.0,51.0,52.0,52.0,53.0,51.0,52.0,52.0,52.0,53.0,53.0,52.0,50.0
69,61.0,62.0,60.0,62.0,57.0,57.0,62.0,61.0,61.0,57.0,60.0,60.0,60.0,61.0,60.0
70,56.0,56.0,56.0,45.0,57.0,55.0,56.0,54.0,45.0,57.0,56.0,54.0,54.0,55.0,51.0
71,56.0,56.0,56.0,50.0,57.0,56.0,57.0,54.0,50.0,57.0,56.0,54.0,54.0,55.0,51.0
72,60.0,61.0,61.0,61.0,60.0,60.0,61.0,60.0,60.0,59.0,60.0,59.0,59.0,60.0,59.0
73,60.0,58.0,60.0,48.0,58.0,58.0,59.0,58.0,47.0,58.0,60.0,57.0,57.0,59.0,57.0
74,60.0,59.0,60.0,49.0,59.0,59.0,60.0,58.0,49.0,58.0,60.0,57.0,57.0,59.0,57.0
75,61.0,58.0,60.0,58.0,55.0,55.0,58.0,61.0,57.0,55.0,60.0,60.0,60.0,61.0,60.0
76,55.0,55.0,55.0,52.0,55.0,54.0,55.0,55.0,51.0,55.0,55.0,54.0,54.0,55.0,53.0
77,59.0,59.0,59.0,53.0,59.0,59.0,60.0,59.0,52.0,58.0,59.0,57.0,57.0,59.0,57.0
78,61.0,62.0,62.0,58.0,62.0,62.0,61.0,61.0,57.0,61.0,61.0,60.0,60.0,61.0,60.0
79,52.0,53.0,51.0,51.0,52.0,52.0,51.0,52.0,52.0,53.0,51.0,51.0,51.0,52.0,51.0
80,52.0,54.0,53.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,52.0,51.0,51.0,52.0,51.0
81,62.0,63.0,61.0,63.0,58.0,58.0,61.0,62.0,62.0,58.0,61.0,61.0,61.0,62.0,61.0
82,56.0,57.0,57.0,53.0,57.0,56.0,55.0,55.0,53.0,58.0,55.0,51.0,51.0,56.0,51.0
83,56.0,57.0,57.0,52.0,57.0,57.0,56.0,55.0,55.0,58.0,55.0,52.0,52.0,56.0,51.0
84,61.0,62.0,62.0,62.0,61.0,61.0,62.0,61.0,61.0,60.0,61.0,60.0,60.0,61.0,60.0
85,60.0,59.0,61.0,56.0,59.0,59.0,58.0,59.0,57.0,59.0,59.0,57.0,57.0,60.0,57.0
86,60.0,60.0,61.0,51.0,60.0,60.0,59.0,59.0,54.0,59.0,59.0,57.0,57.0,60.0,57.0
87,62.0,59.0,61.0,59.0,56.0,56.0,57.0,62.0,58.0,56.0,61.0,61.0,61.0,62.0,61.0
88,55.0,56.0,56.0,53.0,55.0,55.0,54.0,55.0,52.0,56.0,55.0,54.0,54.0,55.0,54.0
89,59.0,60.0,60.0,54.0,60.0,60.0,59.0,59.0,53.0,59.0,59.0,58.0,58.0,59.0,58.0
90,57.0,64.0,56.0,62.0,57.0,56.0,62.0,57.0,63.0,56.0,56.0,54.0,54.0,57.0,54.0
91,57.0,58.0,56.0,45.0,57.0,57.0,56.0,57.0,45.0,56.0,56.0,52.0,52.0,57.0,52.0
92,57.0,60.0,58.0,51.0,57.0,56.0,56.0,57.0,51.0,56.0,56.0,52.0,52.0,57.0,52.0
93,61.0,63.0,60.0,61.0,58.0,57.0,61.0,61.0,62.0,59.0,60.0,60.0,60.0,61.0,60.0
94,61.0,61.0,60.0,49.0,61.0,61.0,60.0,61.0,49.0,60.0,60.0,58.0,58.0,61.0,58.0
95,61.0,63.0,62.0,50.0,60.0,59.0,60.0,61.0,50.0,59.0,60.0,58.0,58.0,61.0,58.0
96,57.0,64.0,56.0,62.0,57.0,56.0,62.0,57.0,63.0,56.0,56.0,61.0,61.0,57.0,61.0
97,57.0,58.0,56.0,54.0,56.0,56.0,56.0,57.0,54.0,55.0,56.0,54.0,54.0,57.0,54.0
98,60.0,58.0,59.0,54.0,56.0,56.0,56.0,60.0,56.0,56.0,59.0,59.0,59.0,60.0,59.0
99,62.0,62.0,63.0,60.0,57.0,57.0,60.0,62.0,61.0,59.0,61.0,59.0,59.0,62.0,59.0
100,64.0,64.0,63.0,48.0,64.0,64.0,63.0,64.0,48.0,63.0,63.0,57.0,57.0,64.0,57.0
101,64.0,62.0,65.0,49.0,59.0,59.0,63.0,64.0,49.0,62.0,63.0,57.0,57.0,64.0,57.0
102,61.0,63.0,60.0,61.0,56.0,55.0,61.0,61.0,62.0,60.0,60.0,60.0,60.0,61.0,60.0
103,61.0,59.0,60.0,58.0,59.0,59.0,58.0,61.0,57.0,58.0,60.0,58.0,58.0,61.0,58.0
104,61.0,59.0,60.0,53.0,59.0,59.0,60.0,61.0,55.0,58.0,60.0,58.0,58.0,61.0,58.0
105,56.0,60.0,55.0,57.0,52.0,52.0,57.0,55.0,59.0,55.0,54.0,54.0,54.0,55.0,54.0
106,56.0,56.0,54.0,53.0,54.0,54.0,54.0,55.0,52.0,54.0,54.0,54.0,54.0,55.0,54.0
107,60.0,56.0,59.0,51.0,54.0,54.0,55.0,60.0,52.0,54.0,59.0,59.0,59.0,60.0,59.0
108,51.0,57.0,61.0,53.0,53.0,53.0,52.0,51.0,52.0,62.0,61.0,50.0,50.0,51.0,50.0
109,43.0,49.0,52.0,43.0,47.0,47.0,46.0,44.0,43.0,52.0,52.0,41.0,41.0,45.0,41.0
110,44.0,49.0,52.0,43.0,48.0,48.0,47.0,46.0,44.0,52.0,52.0,42.0,42.0,47.0,41.0
111,57.0,58.0,62.0,56.0,58.0,57.0,56.0,57.0,56.0,59.0,62.0,52.0,52.0,57.0,52.0
112,48.0,53.0,56.0,42.0,49.0,48.0,47.0,48.0,43.0,57.0,56.0,47.0,47.0,48.0,47.0
113,49.0,53.0,56.0,47.0,49.0,48.0,48.0,50.0,48.0,57.0,56.0,47.0,47.0,50.0,47.0
114,61.0,57.0,62.0,55.0,57.0,56.0,55.0,61.0,55.0,61.0,61.0,51.0,51.0,61.0,51.0
115,52.0,54.0,60.0,46.0,52.0,52.0,51.0,52.0,47.0,59.0,60.0,47.0,47.0,52.0,47.0
116,53.0,55.0,60.0,46.0,51.0,51.0,51.0,54.0,47.0,60.0,60.0,50.0,50.0,54.0,50.0
117,56.0,54.0,62.0,51.0,53.0,52.0,52.0,53.0,53.0,57.0,62.0,51.0,51.0,53.0,51.0
118,47.0,51.0,55.0,44.0,50.0,49.0,48.0,49.0,44.0,55.0,55.0,45.0,45.0,49.0,45.0
119,51.0,55.0,59.0,46.0,51.0,51.0,50.0,51.0,48.0,60.0,59.0,48.0,48.0,51.0,48.0
120,58.0,62.0,57.0,51.0,58.0,57.0,57.0,58.0,53.0,57.0,57.0,53.0,53.0,58.0,53.0
121,48.0,53.0,57.0,41.0,49.0,48.0,47.0,48.0,48.0,57.0,57.0,47.0,47.0,48.0,44.0
122,48.0,56.0,57.0,47.0,49.0,49.0,48.0,49.0,47.0,57.0,57.0,47.0,47.0,49.0,44.0
123,62.0,61.0,61.0,50.0,57.0,57.0,56.0,62.0,57.0,60.0,61.0,61.0,61.0,62.0,61.0
124,54.0,56.0,61.0,43.0,55.0,54.0,53.0,54.0,47.0,61.0,61.0,51.0,51.0,54.0,51.0
125,54.0,59.0,61.0,46.0,55.0,55.0,54.0,54.0,46.0,60.0,61.0,51.0,51.0,54.0,51.0
126,58.0,59.0,57.0,51.0,58.0,57.0,57.0,58.0,58.0,57.0,57.0,62.0,62.0,58.0,62.0
127,51.0,54.0,57.0,46.0,51.0,50.0,49.0,50.0,48.0,56.0,57.0,52.0,52.0,51.0,52.0
128,55.0,56.0,60.0,51.0,56.0,55.0,54.0,55.0,52.0,57.0,60.0,52.0,52.0,55.0,52.0
129,61.0,61.0,62.0,49.0,56.0,56.0,60.0,61.0,56.0,60.0,62.0,60.0,60.0,61.0,60.0
130,58.0,59.0,64.0,45.0,55.0,54.0,53.0,58.0,46.0,64.0,64.0,50.0,50.0,58.0,50.0
131,58.0,58.0,64.0,45.0,54.0,54.0,54.0,58.0,45.0,63.0,64.0,50.0,50.0,58.0,50.0
132,62.0,62.0,61.0,50.0,57.0,56.0,61.0,62.0,57.0,61.0,61.0,61.0,61.0,62.0,61.0
133,55.0,55.0,61.0,48.0,55.0,54.0,53.0,54.0,47.0,59.0,61.0,51.0,51.0,55.0,51.0
134,59.0,55.0,61.0,50.0,55.0,54.0,53.0,59.0,51.0,59.0,61.0,51.0,51.0,59.0,51.0
135,57.0,57.0,56.0,47.0,53.0,52.0,56.0,54.0,49.0,56.0,55.0,51.0,51.0,54.0,51.0
136,50.0,51.0,55.0,46.0,50.0,49.0,49.0,46.0,45.0,55.0,55.0,45.0,45.0,47.0,45.0
137,54.0,52.0,60.0,47.0,51.0,50.0,50.0,51.0,48.0,55.0,60.0,51.0,51.0,51.0,51.0
138,51.0,58.0,58.0,50.0,50.0,50.0,50.0,51.0,58.0,55.0,55.0,52.0,52.0,51.0,52.0
139,49.0,56.0,52.0,37.0,49.0,49.0,48.0,49.0,42.0,57.0,48.0,50.0,50.0,49.0,50.0
140,50.0,56.0,58.0,42.0,50.0,48.0,49.0,51.0,45.0,57.0,48.0,50.0,50.0,51.0,50.0
141,55.0,57.0,62.0,50.0,54.0,54.0,54.0,55.0,61.0,58.0,59.0,61.0,61.0,55.0,61.0
142,55.0,59.0,56.0,38.0,55.0,55.0,54.0,55.0,44.0,60.0,54.0,57.0,57.0,55.0,57.0
143,55.0,59.0,62.0,41.0,56.0,54.0,55.0,57.0,49.0,60.0,54.0,57.0,57.0,57.0,57.0
144,51.0,57.0,57.0,50.0,50.0,49.0,50.0,51.0,62.0,54.0,55.0,57.0,57.0,51.0,56.0
145,51.0,55.0,52.0,45.0,51.0,50.0,50.0,51.0,53.0,57.0,50.0,53.0,53.0,51.0,52.0
146,56.0,60.0,56.0,51.0,56.0,55.0,55.0,56.0,52.0,56.0,55.0,53.0,53.0,56.0,53.0
147,57.0,57.0,65.0,49.0,53.0,53.0,58.0,59.0,60.0,57.0,62.0,60.0,60.0,59.0,60.0
148,59.0,59.0,59.0,40.0,59.0,59.0,58.0,59.0,48.0,63.0,58.0,60.0,60.0,59.0,60.0
149,59.0,58.0,65.0,41.0,55.0,54.0,58.0,61.0,48.0,63.0,58.0,60.0,60.0,61.0,60.0
150,55.0,56.0,60.0,50.0,50.0,49.0,54.0,55.0,61.0,57.0,59.0,57.0,56.0,55.0,56.0
151,55.0,59.0,56.0,47.0,55.0,54.0,54.0,55.0,52.0,61.0,54.0,61.0,61.0,55.0,61.0
152,60.0,59.0,60.0,50.0,55.0,55.0,54.0,60.0,51.0,59.0,59.0,61.0,61.0,60.0,61.0
153,51.0,57.0,56.0,51.0,50.0,49.0,50.0,51.0,57.0,52.0,53.0,57.0,56.0,51.0,56.0
154,51.0,54.0,53.0,46.0,51.0,50.0,50.0,51.0,52.0,56.0,50.0,57.0,56.0,51.0,56.0
155,56.0,57.0,56.0,51.0,56.0,55.0,55.0,56.0,52.0,55.0,55.0,62.0,62.0,56.0,62.0
156,56.0,56.0,64.0,53.0,52.0,52.0,57.0,58.0,59.0,56.0,61.0,59.0,59.0,58.0,59.0
157,58.0,58.0,58.0,40.0,58.0,58.0,57.0,58.0,47.0,63.0,57.0,59.0,59.0,58.0,59.0
158,58.0,58.0,64.0,45.0,54.0,53.0,57.0,60.0,47.0,62.0,57.0,59.0,59.0,60.0,59.0
159,54.0,55.0,62.0,54.0,49.0,48.0,53.0,54.0,60.0,56.0,62.0,56.0,55.0,54.0,55.0
160,59.0,59.0,58.0,49.0,54.0,54.0,58.0,59.0,51.0,64.0,58.0,60.0,60.0,59.0,60.0
161,59.0,59.0,59.0,49.0,54.0,54.0,58.0,59.0,50.0,58.0,58.0,60.0,60.0,59.0,60.0
162,55.0,56.0,57.0,55.0,49.0,48.0,54.0,55.0,56.0,54.0,57.0,56.0,55.0,55.0,55.0
163,55.0,56.0,55.0,50.0,55.0,54.0,54.0,55.0,51.0,59.0,54.0,56.0,55.0,55.0,55.0
164,60.0,60.0,59.0,50.0,55.0,54.0,59.0,60.0,51.0,59.0,59.0,61.0,61.0,60.0,61.0
165,50.0,54.0,53.0,50.0,46.0,44.0,49.0,47.0,49.0,49.0,53.0,46.0,46.0,47.0,46.0
166,50.0,51.0,50.0,45.0,50.0,49.0,49.0,47.0,44.0,54.0,46.0,46.0,46.0,47.0,46.0
167,55.0,55.0,54.0,46.0,51.0,50.0,54.0,52.0,47.0,54.0,51.0,52.0,51.0,52.0,51.0
