Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,57,31,14,7,7,-3,1
0,1,56,31,14,7,7,-4,1
0,2,56,31,13,8,7,-3,1
0,3,55,31,13,8,7,-4,1
0,4,57,31,15,7,7,-3,1
0,5,52,30,13,7,7,-6,1
0,6,55,31,15,7,7,-5,1
0,7,55,30,14,8,7,-4,1
