Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,40.0,40.0,41.0,38.0,39.0,39.0,37.0
1,37.0,40.0,41.0,38.0,39.0,41.0,39.0
2,39.0,40.0,43.0,40.0,39.0,41.0,39.0
3,40.0,40.0,41.0,41.0,39.0,39.0,39.0
4,39.0,39.0,41.0,41.0,41.0,41.0,41.0
5,41.0,39.0,43.0,43.0,41.0,41.0,41.0
6,40.0,40.0,39.0,40.0,38.0,39.0,38.0
7,40.0,40.0,40.0,40.0,40.0,41.0,40.0
8,42.0,40.0,40.0,42.0,42.0,42.0,40.0
9,42.0,42.0,42.0,42.0,36.0,39.0,40.0
10,42.0,42.0,42.0,42.0,42.0,42.0,42.0
11,44.0,44.0,44.0,44.0,38.0,41.0,42.0
12,41.0,41.0,41.0,41.0,35.0,38.0,39.0
13,41.0,41.0,41.0,41.0,41.0,41.0,41.0
14,43.0,43.0,43.0,43.0,37.0,40.0,41.0
15,39.0,39.0,38.0,36.0,36.0,38.0,37.0
16,37.0,38.0,40.0,37.0,39.0,39.0,38.0
17,38.0,39.0,40.0,38.0,38.0,40.0,39.0
18,39.0,39.0,40.0,40.0,38.0,38.0,39.0
19,39.0,39.0,40.0,41.0,40.0,40.0,41.0
20,40.0,39.0,42.0,42.0,40.0,40.0,41.0
21,40.0,40.0,39.0,40.0,39.0,39.0,38.0
22,40.0,40.0,40.0,41.0,41.0,41.0,40.0
23,41.0,40.0,40.0,41.0,41.0,41.0,40.0
24,41.0,41.0,41.0,41.0,39.0,39.0,40.0
25,42.0,42.0,41.0,42.0,41.0,41.0,42.0
26,43.0,43.0,43.0,43.0,41.0,41.0,42.0
27,40.0,40.0,40.0,40.0,38.0,38.0,39.0
28,41.0,41.0,40.0,41.0,40.0,40.0,41.0
29,42.0,42.0,42.0,42.0,40.0,40.0,41.0
30,38.0,38.0,38.0,38.0,38.0,38.0,38.0
31,38.0,38.0,40.0,40.0,39.0,39.0,39.0
32,38.0,38.0,40.0,40.0,40.0,40.0,40.0
33,40.0,40.0,37.0,39.0,37.0,38.0,37.0
34,40.0,40.0,39.0,40.0,38.0,39.0,38.0
35,40.0,40.0,39.0,40.0,42.0,42.0,39.0
36,41.0,41.0,40.0,41.0,36.0,39.0,39.0
37,42.0,42.0,41.0,42.0,42.0,42.0,41.0
