Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,36.0,32.0,33.0,38.0,38.0,36.0,36.0
1,39.0,35.0,34.0,38.0,35.0,37.0,38.0
2,38.0,34.0,35.0,37.0,34.0,34.0,38.0
3,37.0,34.0,33.0,37.0,38.0,36.0,36.0
4,39.0,35.0,34.0,37.0,34.0,37.0,37.0
5,38.0,35.0,35.0,37.0,34.0,37.0,38.0
6,37.0,33.0,34.0,37.0,38.0,37.0,37.0
7,39.0,35.0,35.0,37.0,35.0,37.0,38.0
8,38.0,35.0,35.0,37.0,35.0,34.0,39.0
9,38.0,35.0,38.0,38.0,38.0,38.0,38.0
10,39.0,36.0,38.0,38.0,35.0,39.0,39.0
11,38.0,36.0,38.0,37.0,35.0,35.0,40.0
12,38.0,36.0,37.0,37.0,40.0,38.0,37.0
13,39.0,35.0,39.0,37.0,39.0,38.0,38.0
14,38.0,36.0,39.0,38.0,40.0,37.0,39.0
15,39.0,35.0,36.0,37.0,40.0,37.0,36.0
16,39.0,35.0,38.0,37.0,39.0,38.0,38.0
17,39.0,35.0,38.0,38.0,40.0,37.0,38.0
18,37.0,34.0,33.0,36.0,37.0,36.0,36.0
19,38.0,36.0,34.0,37.0,34.0,37.0,37.0
20,37.0,38.0,35.0,36.0,34.0,36.0,38.0
21,37.0,34.0,34.0,37.0,37.0,37.0,37.0
22,38.0,36.0,35.0,38.0,35.0,38.0,38.0
23,38.0,38.0,36.0,37.0,35.0,37.0,39.0
24,37.0,35.0,37.0,37.0,37.0,37.0,37.0
25,38.0,38.0,37.0,37.0,35.0,39.0,39.0
26,39.0,37.0,37.0,38.0,34.0,38.0,39.0
27,38.0,35.0,36.0,36.0,39.0,37.0,36.0
28,38.0,37.0,38.0,38.0,38.0,38.0,38.0
29,38.0,38.0,38.0,38.0,39.0,37.0,38.0
30,39.0,35.0,35.0,36.0,39.0,36.0,36.0
31,38.0,35.0,37.0,38.0,39.0,38.0,38.0
32,39.0,37.0,37.0,38.0,39.0,37.0,37.0
33,37.0,33.0,34.0,37.0,37.0,37.0,37.0
34,38.0,34.0,34.0,37.0,35.0,37.0,38.0
35,35.0,35.0,35.0,33.0,35.0,34.0,39.0
36,37.0,34.0,38.0,38.0,38.0,38.0,38.0
37,38.0,35.0,37.0,38.0,35.0,39.0,39.0
38,38.0,37.0,38.0,37.0,35.0,34.0,39.0
39,38.0,35.0,37.0,37.0,39.0,38.0,37.0
40,38.0,35.0,38.0,37.0,38.0,38.0,38.0
41,38.0,38.0,39.0,38.0,39.0,38.0,38.0
42,39.0,34.0,36.0,37.0,39.0,37.0,36.0
43,38.0,35.0,37.0,37.0,39.0,38.0,38.0
44,39.0,37.0,38.0,38.0,39.0,38.0,38.0
45,38.0,37.0,39.0,39.0,39.0,39.0,38.0
46,38.0,37.0,38.0,38.0,38.0,39.0,39.0
47,40.0,36.0,38.0,38.0,38.0,35.0,40.0
48,40.0,38.0,39.0,39.0,39.0,39.0,38.0
49,38.0,38.0,39.0,39.0,39.0,39.0,39.0
50,40.0,37.0,40.0,40.0,40.0,40.0,40.0
51,39.0,37.0,38.0,38.0,39.0,38.0,38.0
52,39.0,37.0,39.0,39.0,39.0,39.0,39.0
53,39.0,37.0,40.0,40.0,40.0,40.0,39.0
54,40.0,37.0,38.0,38.0,39.0,38.0,37.0
55,39.0,37.0,39.0,39.0,40.0,39.0,38.0
56,39.0,37.0,40.0,39.0,40.0,40.0,39.0
57,39.0,36.0,38.0,38.0,39.0,38.0,37.0
58,40.0,36.0,39.0,39.0,40.0,39.0,39.0
59,40.0,36.0,40.0,39.0,40.0,40.0,39.0
60,39.0,34.0,36.0,38.0,39.0,37.0,38.0
61,39.0,35.0,37.0,38.0,40.0,38.0,39.0
62,40.0,35.0,38.0,39.0,40.0,39.0,39.0
63,36.0,33.0,32.0,35.0,36.0,35.0,35.0
64,37.0,35.0,33.0,36.0,33.0,36.0,36.0
65,36.0,37.0,34.0,35.0,33.0,35.0,37.0
66,36.0,34.0,33.0,36.0,36.0,36.0,36.0
67,37.0,35.0,34.0,37.0,34.0,37.0,37.0
68,37.0,37.0,35.0,36.0,34.0,36.0,38.0
69,36.0,34.0,36.0,36.0,36.0,36.0,36.0
70,37.0,37.0,36.0,36.0,34.0,38.0,38.0
71,38.0,36.0,36.0,37.0,33.0,37.0,38.0
72,37.0,34.0,35.0,35.0,38.0,36.0,35.0
73,37.0,36.0,37.0,37.0,37.0,37.0,37.0
74,37.0,37.0,37.0,37.0,38.0,36.0,37.0
75,38.0,34.0,34.0,35.0,38.0,35.0,35.0
76,37.0,34.0,36.0,37.0,38.0,37.0,37.0
77,38.0,36.0,36.0,37.0,38.0,36.0,36.0
78,36.0,33.0,33.0,36.0,36.0,36.0,36.0
79,37.0,34.0,34.0,37.0,34.0,37.0,37.0
80,35.0,34.0,35.0,33.0,34.0,33.0,38.0
81,36.0,33.0,37.0,37.0,37.0,37.0,37.0
82,37.0,34.0,36.0,37.0,34.0,38.0,38.0
83,37.0,36.0,37.0,36.0,34.0,33.0,38.0
84,37.0,34.0,36.0,36.0,38.0,37.0,36.0
85,37.0,34.0,37.0,37.0,37.0,37.0,37.0
86,37.0,37.0,38.0,38.0,38.0,37.0,37.0
87,38.0,33.0,35.0,36.0,38.0,36.0,35.0
88,37.0,34.0,36.0,37.0,38.0,37.0,37.0
89,38.0,36.0,37.0,38.0,38.0,37.0,37.0
90,37.0,36.0,38.0,38.0,38.0,38.0,37.0
91,37.0,36.0,37.0,37.0,37.0,38.0,38.0
92,39.0,35.0,37.0,37.0,37.0,34.0,39.0
93,39.0,37.0,38.0,38.0,38.0,38.0,37.0
94,37.0,37.0,38.0,38.0,38.0,38.0,38.0
95,39.0,36.0,39.0,39.0,39.0,39.0,39.0
96,38.0,36.0,37.0,37.0,38.0,37.0,37.0
97,38.0,36.0,38.0,38.0,38.0,38.0,38.0
98,38.0,36.0,39.0,39.0,39.0,39.0,38.0
99,39.0,36.0,37.0,37.0,38.0,37.0,36.0
100,38.0,36.0,38.0,38.0,39.0,38.0,37.0
101,38.0,36.0,39.0,38.0,39.0,39.0,38.0
102,38.0,35.0,37.0,37.0,38.0,37.0,36.0
103,39.0,35.0,38.0,38.0,39.0,38.0,38.0
104,39.0,35.0,39.0,38.0,39.0,39.0,38.0
105,38.0,33.0,35.0,37.0,38.0,36.0,37.0
106,38.0,34.0,36.0,37.0,39.0,37.0,38.0
