Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,56.0,54.0,57.0,57.0,57.0,57.0,57.0
1,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,51.0,51.0,51.0,52.0,51.0
2,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,50.0,52.0,50.0,52.0,52.0,52.0,51.0,52.0
3,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,54.0,60.0,54.0,61.0,61.0,61.0,57.0,61.0
4,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,55.0,55.0,55.0,52.0,55.0
5,56.0,56.0,56.0,56.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,52.0,56.0
6,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,55.0,57.0,57.0,57.0,57.0,57.0
7,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,51.0,51.0,51.0,52.0,51.0
8,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,52.0,52.0,52.0,51.0,52.0
9,63.0,63.0,63.0,63.0,65.0,65.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0
10,54.0,54.0,54.0,54.0,56.0,56.0,54.0,54.0,54.0,54.0,53.0,59.0,59.0,59.0,58.0,59.0
11,54.0,54.0,54.0,54.0,60.0,60.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
12,67.0,67.0,67.0,67.0,69.0,69.0,67.0,67.0,67.0,67.0,67.0,66.0,66.0,66.0,67.0,66.0
13,59.0,59.0,59.0,59.0,61.0,61.0,59.0,59.0,57.0,59.0,57.0,59.0,59.0,59.0,58.0,59.0
14,60.0,60.0,60.0,60.0,62.0,62.0,60.0,60.0,58.0,60.0,58.0,60.0,60.0,60.0,59.0,60.0
15,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,57.0,57.0,57.0,57.0,57.0
16,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,58.0,60.0,58.0,60.0,60.0,60.0,59.0,60.0
17,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,59.0,61.0,59.0,61.0,61.0,61.0,60.0,61.0
18,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,54.0,60.0,54.0,61.0,61.0,61.0,57.0,61.0
19,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,62.0,66.0,62.0,55.0,55.0,55.0,51.0,55.0
20,60.0,60.0,60.0,60.0,61.0,61.0,60.0,60.0,56.0,60.0,56.0,56.0,56.0,56.0,52.0,56.0
21,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,55.0,60.0,55.0,61.0,61.0,61.0,57.0,61.0
22,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,62.0,61.0,62.0,55.0,55.0,55.0,52.0,55.0
23,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,57.0,61.0,57.0,56.0,56.0,56.0,52.0,56.0
24,67.0,67.0,67.0,67.0,69.0,69.0,67.0,67.0,63.0,67.0,63.0,67.0,67.0,67.0,63.0,67.0
25,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,61.0,63.0,63.0,63.0,59.0,63.0
26,58.0,58.0,58.0,58.0,64.0,64.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,58.0,54.0,58.0
27,71.0,71.0,71.0,71.0,73.0,73.0,71.0,71.0,67.0,71.0,67.0,70.0,70.0,70.0,67.0,70.0
28,63.0,63.0,63.0,63.0,65.0,65.0,63.0,63.0,62.0,63.0,60.0,63.0,63.0,63.0,59.0,63.0
29,64.0,64.0,64.0,64.0,66.0,66.0,64.0,64.0,58.0,64.0,58.0,64.0,64.0,64.0,60.0,64.0
30,72.0,72.0,72.0,72.0,72.0,72.0,72.0,72.0,68.0,72.0,68.0,61.0,61.0,61.0,57.0,61.0
