Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,44.0,43.0,43.0,44.0,45.0,44.0,44.0
1,44.0,44.0,44.0,45.0,44.0,45.0,45.0
2,46.0,45.0,44.0,46.0,45.0,46.0,46.0
3,44.0,44.0,43.0,45.0,45.0,43.0,43.0
4,44.0,44.0,44.0,45.0,44.0,44.0,44.0
5,46.0,46.0,45.0,47.0,45.0,45.0,45.0
6,43.0,43.0,44.0,43.0,43.0,43.0,43.0
7,44.0,44.0,45.0,45.0,45.0,45.0,45.0
8,45.0,45.0,46.0,45.0,45.0,45.0,45.0
9,45.0,44.0,45.0,45.0,44.0,45.0,45.0
10,45.0,46.0,45.0,45.0,46.0,45.0,45.0
11,47.0,46.0,45.0,47.0,46.0,47.0,47.0
12,44.0,43.0,44.0,44.0,44.0,44.0,44.0
13,44.0,45.0,44.0,45.0,45.0,45.0,45.0
14,46.0,45.0,44.0,46.0,46.0,46.0,46.0
15,43.0,44.0,42.0,45.0,44.0,44.0,44.0
16,44.0,44.0,42.0,46.0,45.0,46.0,46.0
17,45.0,45.0,43.0,46.0,45.0,46.0,46.0
18,44.0,43.0,42.0,44.0,44.0,42.0,42.0
19,44.0,44.0,43.0,44.0,43.0,43.0,43.0
20,46.0,45.0,44.0,46.0,44.0,44.0,44.0
21,43.0,43.0,43.0,44.0,43.0,42.0,42.0
22,44.0,44.0,44.0,45.0,44.0,44.0,44.0
23,45.0,45.0,45.0,46.0,45.0,44.0,44.0
24,45.0,45.0,45.0,46.0,45.0,44.0,44.0
25,47.0,47.0,45.0,47.0,46.0,44.0,44.0
26,47.0,47.0,47.0,48.0,46.0,46.0,46.0
27,44.0,44.0,44.0,45.0,44.0,43.0,43.0
28,46.0,46.0,44.0,46.0,45.0,44.0,44.0
29,46.0,46.0,46.0,47.0,46.0,45.0,45.0
30,45.0,45.0,43.0,44.0,44.0,43.0,43.0
31,45.0,45.0,43.0,46.0,45.0,45.0,45.0
32,45.0,45.0,45.0,46.0,45.0,45.0,45.0
33,43.0,43.0,43.0,43.0,43.0,43.0,43.0
34,43.0,43.0,44.0,45.0,43.0,45.0,45.0
35,45.0,45.0,45.0,45.0,45.0,44.0,44.0
36,44.0,44.0,46.0,45.0,44.0,44.0,44.0
37,46.0,46.0,46.0,45.0,46.0,45.0,45.0
38,46.0,46.0,48.0,46.0,46.0,46.0,46.0
39,43.0,43.0,45.0,44.0,43.0,43.0,43.0
40,45.0,45.0,45.0,45.0,45.0,45.0,45.0
41,45.0,45.0,47.0,45.0,45.0,45.0,45.0
42,43.0,44.0,44.0,44.0,44.0,44.0,44.0
43,44.0,44.0,44.0,46.0,44.0,46.0,46.0
44,44.0,44.0,46.0,46.0,46.0,46.0,46.0
45,46.0,46.0,44.0,46.0,47.0,46.0,46.0
46,45.0,44.0,43.0,47.0,47.0,47.0,47.0
47,47.0,46.0,44.0,48.0,47.0,48.0,48.0
48,45.0,45.0,43.0,45.0,46.0,45.0,45.0
49,45.0,45.0,43.0,46.0,46.0,46.0,46.0
50,46.0,46.0,45.0,47.0,47.0,47.0,47.0
51,46.0,46.0,44.0,45.0,45.0,45.0,45.0
52,46.0,46.0,44.0,47.0,47.0,47.0,47.0
53,46.0,46.0,46.0,47.0,47.0,47.0,47.0
54,44.0,44.0,42.0,44.0,45.0,44.0,44.0
55,44.0,44.0,42.0,45.0,45.0,45.0,45.0
56,45.0,45.0,44.0,46.0,46.0,46.0,46.0
57,45.0,45.0,43.0,44.0,44.0,44.0,44.0
58,45.0,45.0,43.0,46.0,46.0,46.0,46.0
59,45.0,45.0,45.0,46.0,46.0,46.0,46.0
60,42.0,42.0,42.0,45.0,45.0,45.0,45.0
61,43.0,43.0,42.0,47.0,45.0,47.0,47.0
62,44.0,44.0,42.0,47.0,46.0,47.0,47.0
63,43.0,42.0,41.0,43.0,43.0,41.0,41.0
64,44.0,43.0,42.0,43.0,42.0,42.0,42.0
65,45.0,44.0,43.0,45.0,43.0,43.0,43.0
66,43.0,42.0,42.0,43.0,42.0,41.0,41.0
67,44.0,43.0,43.0,44.0,43.0,43.0,43.0
68,45.0,44.0,44.0,45.0,44.0,43.0,43.0
69,45.0,44.0,44.0,45.0,45.0,43.0,43.0
70,47.0,46.0,44.0,46.0,45.0,43.0,43.0
71,47.0,46.0,46.0,47.0,45.0,45.0,45.0
72,44.0,43.0,43.0,44.0,44.0,42.0,42.0
73,46.0,45.0,43.0,45.0,44.0,43.0,43.0
74,46.0,45.0,45.0,46.0,45.0,44.0,44.0
75,45.0,44.0,42.0,43.0,43.0,42.0,42.0
76,45.0,44.0,42.0,45.0,44.0,44.0,44.0
77,45.0,44.0,44.0,45.0,45.0,44.0,44.0
78,42.0,42.0,42.0,43.0,43.0,42.0,42.0
79,43.0,43.0,43.0,45.0,43.0,44.0,44.0
80,44.0,44.0,44.0,45.0,45.0,43.0,43.0
81,44.0,43.0,45.0,45.0,44.0,43.0,43.0
82,45.0,45.0,45.0,46.0,46.0,44.0,44.0
83,46.0,45.0,47.0,47.0,46.0,45.0,45.0
84,43.0,42.0,44.0,44.0,43.0,42.0,42.0
85,44.0,44.0,44.0,45.0,45.0,44.0,44.0
86,45.0,44.0,46.0,46.0,45.0,44.0,44.0
87,43.0,43.0,43.0,44.0,44.0,43.0,43.0
88,43.0,43.0,43.0,46.0,44.0,45.0,45.0
89,44.0,43.0,45.0,46.0,46.0,45.0,45.0
90,46.0,45.0,46.0,47.0,47.0,45.0,45.0
91,46.0,46.0,46.0,47.0,47.0,46.0,46.0
92,47.0,46.0,48.0,49.0,47.0,47.0,47.0
93,45.0,44.0,45.0,46.0,46.0,44.0,44.0
94,45.0,45.0,45.0,46.0,46.0,45.0,45.0
95,46.0,45.0,47.0,48.0,47.0,46.0,46.0
96,46.0,45.0,44.0,45.0,45.0,44.0,44.0
97,46.0,46.0,46.0,47.0,47.0,46.0,46.0
98,46.0,46.0,46.0,47.0,47.0,46.0,46.0
99,44.0,43.0,44.0,45.0,45.0,43.0,43.0
100,44.0,44.0,44.0,45.0,45.0,44.0,44.0
101,45.0,44.0,46.0,47.0,46.0,45.0,45.0
102,45.0,44.0,43.0,44.0,44.0,43.0,43.0
103,45.0,45.0,45.0,46.0,46.0,45.0,45.0
104,45.0,45.0,45.0,46.0,46.0,45.0,45.0
105,44.0,44.0,44.0,45.0,44.0,44.0,44.0
106,44.0,44.0,44.0,47.0,45.0,46.0,46.0
107,44.0,44.0,44.0,47.0,46.0,46.0,46.0
108,42.0,42.0,43.0,42.0,41.0,38.0,38.0
109,43.0,43.0,43.0,44.0,43.0,44.0,44.0
110,44.0,44.0,45.0,43.0,43.0,40.0,40.0
111,44.0,44.0,44.0,44.0,44.0,42.0,42.0
112,46.0,46.0,46.0,45.0,43.0,43.0,43.0
113,46.0,46.0,46.0,46.0,44.0,44.0,44.0
114,43.0,43.0,43.0,43.0,43.0,41.0,41.0
115,45.0,45.0,45.0,44.0,43.0,44.0,44.0
116,45.0,45.0,45.0,45.0,43.0,43.0,43.0
117,44.0,44.0,44.0,43.0,42.0,42.0,42.0
118,44.0,44.0,44.0,45.0,44.0,45.0,45.0
119,44.0,44.0,44.0,45.0,44.0,44.0,44.0
