Move,Piece,Rotation,Flip,Row,Col
0,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
0,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
0,Piece.CORNER_JUNCTION,Rotation.R180,False,5,2
0,Piece.RAILWAY_T,Rotation.R90,False,4,2
0,Piece.HIGHWAY_T,Rotation.R180,False,5,3
1,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
1,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
1,Piece.CORNER_JUNCTION,Rotation.R180,False,5,2
1,Piece.RAILWAY_T,Rotation.R270,False,4,2
1,Piece.HIGHWAY_T,Rotation.R180,False,5,3
2,Piece.RAILWAY_T,Rotation.R180,False,5,1
2,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
2,Piece.CORNER_JUNCTION,Rotation.R180,False,5,2
2,Piece.HIGHWAY_T,Rotation.R180,False,5,3
2,Piece.STRAIGHT_STATION,Rotation.I,False,6,1
3,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
3,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
3,Piece.RAILWAY_T,Rotation.R270,False,3,2
3,Piece.THREE_R_JUNCTION,Rotation.R90,False,5,2
3,Piece.HIGHWAY_T,Rotation.R180,False,5,3
4,Piece.RAILWAY_T,Rotation.R180,False,5,1
4,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
4,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
4,Piece.CORNER_JUNCTION,Rotation.R180,False,5,2
4,Piece.HIGHWAY_T,Rotation.R180,False,5,3
5,Piece.RAILWAY_T,Rotation.R180,False,5,1
5,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
5,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
5,Piece.RAILWAY_JUNCTION,Rotation.I,False,5,0
5,Piece.HIGHWAY_T,Rotation.R180,False,5,3
6,Piece.RAILWAY_T,Rotation.R180,False,3,3
6,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
6,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
6,Piece.THREE_R_JUNCTION,Rotation.R270,False,3,2
6,Piece.HIGHWAY_T,Rotation.I,False,5,4
7,Piece.RAILWAY_T,Rotation.R180,False,5,1
7,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
7,Piece.HIGHWAY_T,Rotation.I,False,5,4
7,Piece.CORNER_JUNCTION,Rotation.R180,False,5,2
7,Piece.STRAIGHT_STATION,Rotation.I,False,6,1
8,Piece.RAILWAY_T,Rotation.R180,False,5,1
8,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
8,Piece.HIGHWAY_T,Rotation.R180,False,5,4
8,Piece.CORNER_JUNCTION,Rotation.R180,False,5,2
8,Piece.STRAIGHT_STATION,Rotation.I,False,6,1
9,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
9,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
9,Piece.RAILWAY_T,Rotation.R270,False,3,2
9,Piece.CORNER_JUNCTION,Rotation.R180,False,5,2
9,Piece.HIGHWAY_T,Rotation.R180,False,5,3
10,Piece.RAILWAY_T,Rotation.R180,False,5,1
10,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
10,Piece.HIGHWAY_T,Rotation.R180,False,5,4
10,Piece.THREE_R_JUNCTION,Rotation.R90,False,5,2
10,Piece.STRAIGHT_STATION,Rotation.I,False,6,1
11,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
11,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
11,Piece.RAILWAY_T,Rotation.R180,False,5,0
11,Piece.CORNER_JUNCTION,Rotation.R180,False,5,2
11,Piece.HIGHWAY_T,Rotation.R180,False,5,3
12,Piece.RAILWAY_T,Rotation.R180,False,5,1
12,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
12,Piece.HIGHWAY_T,Rotation.R180,False,5,4
12,Piece.HIGHWAY_JUNCTION,Rotation.I,False,5,3
12,Piece.STRAIGHT_STATION,Rotation.I,False,6,1
13,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
13,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
13,Piece.THREE_R_JUNCTION,Rotation.R90,False,5,2
13,Piece.RAILWAY_T,Rotation.R90,False,4,2
13,Piece.HIGHWAY_T,Rotation.R180,False,5,3
14,Piece.RAILWAY_T,Rotation.R180,False,5,1
14,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
14,Piece.STRAIGHT_STATION,Rotation.R180,False,6,3
14,Piece.THREE_R_JUNCTION,Rotation.R180,False,5,0
14,Piece.HIGHWAY_T,Rotation.R180,False,5,3
15,Piece.RAILWAY_T,Rotation.R180,False,5,1
15,Piece.HIGHWAY_CORNER,Rotation.R270,False,5,5
15,Piece.HIGHWAY_T,Rotation.I,False,5,4
15,Piece.THREE_R_JUNCTION,Rotation.R90,False,5,2
15,Piece.STRAIGHT_STATION,Rotation.I,False,6,1
