Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,57,36,8,10,6,-3,0
0,1,59,36,9,10,6,-2,0
0,2,57,36,10,9,5,-3,0
