Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,51,32,8,7,6,-2,0
0,1,54,32,12,6,7,-3,0
0,2,54,32,12,6,6,-2,0
