Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,54.0,54.0,60.0,53.0,60.0,53.0,54.0,53.0,53.0,53.0,53.0,53.0,53.0,54.0,61.0,53.0
1,60.0,60.0,57.0,52.0,56.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,57.0,53.0
2,57.0,57.0,53.0,50.0,53.0,50.0,50.0,51.0,51.0,51.0,48.0,48.0,50.0,49.0,53.0,53.0
3,60.0,60.0,65.0,58.0,60.0,58.0,59.0,58.0,58.0,58.0,58.0,58.0,58.0,59.0,60.0,58.0
4,63.0,63.0,66.0,59.0,66.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,66.0,59.0
5,59.0,59.0,61.0,55.0,62.0,55.0,55.0,60.0,60.0,60.0,55.0,55.0,55.0,55.0,62.0,55.0
6,60.0,60.0,60.0,54.0,60.0,53.0,54.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,61.0,53.0
7,60.0,60.0,67.0,60.0,67.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,67.0,60.0
8,57.0,57.0,62.0,56.0,62.0,55.0,56.0,57.0,57.0,57.0,56.0,56.0,56.0,56.0,63.0,55.0
9,54.0,54.0,61.0,55.0,61.0,55.0,56.0,55.0,55.0,55.0,55.0,58.0,55.0,56.0,60.0,55.0
10,58.0,58.0,62.0,55.0,62.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,55.0,55.0,62.0,55.0
11,57.0,57.0,57.0,51.0,58.0,51.0,51.0,56.0,56.0,56.0,51.0,51.0,51.0,51.0,58.0,55.0
12,53.0,53.0,60.0,54.0,60.0,54.0,55.0,54.0,54.0,54.0,54.0,57.0,54.0,55.0,59.0,54.0
13,58.0,58.0,61.0,54.0,61.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,54.0,54.0,61.0,54.0
14,56.0,56.0,56.0,50.0,57.0,50.0,50.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,57.0,54.0
15,54.0,54.0,60.0,54.0,61.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0,60.0,54.0
16,59.0,59.0,56.0,52.0,54.0,49.0,49.0,49.0,49.0,49.0,52.0,52.0,52.0,53.0,56.0,47.0
17,55.0,55.0,52.0,47.0,53.0,46.0,46.0,51.0,51.0,51.0,47.0,47.0,47.0,48.0,52.0,45.0
18,65.0,65.0,64.0,58.0,64.0,58.0,59.0,59.0,59.0,59.0,58.0,58.0,58.0,59.0,65.0,58.0
19,65.0,65.0,65.0,64.0,65.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,65.0,64.0
20,61.0,61.0,60.0,60.0,61.0,60.0,60.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,61.0,60.0
21,65.0,65.0,61.0,59.0,60.0,58.0,59.0,58.0,58.0,58.0,59.0,59.0,59.0,59.0,60.0,58.0
22,66.0,66.0,66.0,65.0,66.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,66.0,65.0
23,62.0,62.0,61.0,61.0,61.0,60.0,61.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,62.0,60.0
24,60.0,60.0,64.0,60.0,60.0,60.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,60.0
25,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
26,58.0,58.0,62.0,57.0,57.0,57.0,57.0,62.0,62.0,62.0,57.0,57.0,57.0,57.0,57.0,57.0
27,59.0,59.0,63.0,59.0,59.0,59.0,60.0,59.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,59.0
28,61.0,61.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0
29,57.0,57.0,61.0,56.0,56.0,56.0,56.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0
30,60.0,60.0,59.0,59.0,60.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0
31,62.0,62.0,60.0,57.0,60.0,52.0,52.0,52.0,52.0,52.0,57.0,57.0,57.0,58.0,60.0,53.0
32,58.0,58.0,56.0,52.0,56.0,51.0,51.0,52.0,52.0,52.0,52.0,52.0,52.0,53.0,56.0,51.0
33,62.0,62.0,56.0,54.0,56.0,48.0,49.0,48.0,48.0,48.0,49.0,54.0,49.0,54.0,56.0,53.0
34,67.0,67.0,61.0,60.0,61.0,55.0,55.0,55.0,55.0,55.0,55.0,60.0,55.0,60.0,62.0,60.0
35,62.0,62.0,60.0,56.0,56.0,52.0,53.0,52.0,52.0,52.0,52.0,56.0,52.0,56.0,58.0,55.0
36,61.0,61.0,63.0,56.0,56.0,55.0,56.0,55.0,55.0,55.0,56.0,56.0,56.0,56.0,56.0,55.0
37,58.0,58.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0,62.0
38,57.0,57.0,63.0,58.0,57.0,57.0,58.0,59.0,59.0,59.0,58.0,58.0,58.0,58.0,58.0,57.0
39,60.0,60.0,62.0,55.0,55.0,54.0,55.0,54.0,54.0,54.0,55.0,55.0,55.0,55.0,55.0,54.0
40,58.0,58.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0
41,56.0,56.0,62.0,57.0,56.0,56.0,57.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,56.0
42,61.0,61.0,54.0,54.0,55.0,49.0,49.0,49.0,49.0,49.0,49.0,54.0,49.0,54.0,55.0,54.0
43,59.0,59.0,61.0,55.0,61.0,53.0,53.0,53.0,53.0,53.0,53.0,55.0,53.0,55.0,61.0,54.0
44,55.0,55.0,56.0,53.0,56.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,57.0,52.0
45,55.0,55.0,55.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,56.0,56.0,56.0,55.0,55.0,56.0
46,61.0,61.0,56.0,54.0,57.0,51.0,51.0,51.0,51.0,51.0,54.0,56.0,54.0,55.0,56.0,49.0
47,57.0,57.0,52.0,50.0,53.0,49.0,49.0,52.0,52.0,52.0,51.0,51.0,51.0,51.0,52.0,47.0
48,55.0,55.0,55.0,55.0,55.0,55.0,55.0,56.0,56.0,56.0,55.0,55.0,55.0,55.0,55.0,55.0
49,61.0,61.0,56.0,53.0,56.0,50.0,50.0,50.0,50.0,50.0,53.0,56.0,53.0,55.0,56.0,48.0
50,57.0,57.0,51.0,49.0,52.0,48.0,48.0,51.0,51.0,51.0,50.0,50.0,50.0,51.0,51.0,46.0
51,52.0,52.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0
52,57.0,57.0,56.0,54.0,57.0,51.0,51.0,51.0,51.0,51.0,54.0,56.0,54.0,54.0,56.0,49.0
53,55.0,55.0,52.0,48.0,53.0,48.0,48.0,53.0,53.0,53.0,51.0,51.0,51.0,49.0,52.0,47.0
54,54.0,54.0,54.0,54.0,54.0,54.0,54.0,55.0,55.0,55.0,54.0,54.0,54.0,54.0,54.0,54.0
55,60.0,60.0,55.0,52.0,55.0,49.0,49.0,49.0,49.0,49.0,52.0,55.0,52.0,54.0,55.0,47.0
56,56.0,56.0,50.0,48.0,51.0,47.0,47.0,50.0,50.0,50.0,49.0,49.0,49.0,50.0,50.0,45.0
57,51.0,51.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0,55.0
58,56.0,56.0,55.0,53.0,56.0,50.0,50.0,50.0,50.0,50.0,53.0,55.0,53.0,53.0,55.0,48.0
59,54.0,54.0,51.0,47.0,52.0,47.0,47.0,52.0,52.0,52.0,50.0,50.0,50.0,48.0,51.0,46.0
60,51.0,51.0,54.0,49.0,56.0,47.0,47.0,47.0,47.0,47.0,47.0,49.0,47.0,48.0,54.0,49.0
61,57.0,57.0,50.0,52.0,48.0,47.0,48.0,47.0,47.0,47.0,52.0,52.0,52.0,51.0,50.0,42.0
62,53.0,53.0,46.0,47.0,48.0,46.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,47.0,46.0,42.0
63,64.0,64.0,63.0,58.0,64.0,58.0,58.0,59.0,59.0,59.0,58.0,58.0,58.0,58.0,64.0,58.0
64,71.0,71.0,71.0,64.0,71.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,64.0,71.0,64.0
65,66.0,66.0,65.0,60.0,66.0,60.0,60.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,66.0,60.0
66,65.0,65.0,64.0,59.0,64.0,58.0,59.0,58.0,58.0,58.0,59.0,59.0,59.0,59.0,65.0,58.0
67,72.0,72.0,72.0,65.0,72.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,72.0,65.0
68,67.0,67.0,66.0,61.0,66.0,60.0,61.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,67.0,60.0
69,65.0,65.0,64.0,60.0,65.0,60.0,60.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,64.0,60.0
70,61.0,61.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0
71,57.0,57.0,63.0,62.0,62.0,62.0,62.0,63.0,63.0,63.0,62.0,62.0,62.0,62.0,62.0,62.0
72,64.0,64.0,63.0,59.0,64.0,59.0,59.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,63.0,59.0
73,60.0,60.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0,65.0
74,56.0,56.0,62.0,61.0,61.0,61.0,61.0,62.0,62.0,62.0,61.0,61.0,61.0,61.0,61.0,61.0
75,65.0,65.0,64.0,59.0,65.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,64.0,59.0
76,62.0,62.0,60.0,57.0,59.0,56.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,57.0,60.0,56.0
77,57.0,57.0,57.0,57.0,57.0,56.0,56.0,56.0,56.0,56.0,57.0,57.0,57.0,57.0,56.0,56.0
78,67.0,67.0,59.0,54.0,59.0,50.0,52.0,51.0,51.0,51.0,51.0,54.0,51.0,54.0,60.0,53.0
79,73.0,73.0,66.0,60.0,66.0,57.0,58.0,57.0,57.0,57.0,57.0,60.0,58.0,60.0,66.0,60.0
80,67.0,67.0,61.0,57.0,61.0,57.0,58.0,57.0,57.0,57.0,57.0,57.0,57.0,58.0,62.0,57.0
81,66.0,66.0,62.0,61.0,61.0,60.0,61.0,60.0,60.0,60.0,61.0,61.0,61.0,61.0,61.0,60.0
82,62.0,62.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0,67.0
83,58.0,58.0,64.0,63.0,62.0,62.0,63.0,62.0,62.0,62.0,63.0,63.0,63.0,63.0,63.0,62.0
84,65.0,65.0,61.0,60.0,60.0,59.0,60.0,59.0,59.0,59.0,60.0,60.0,60.0,60.0,60.0,59.0
85,61.0,61.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0
86,57.0,57.0,63.0,62.0,61.0,61.0,62.0,61.0,61.0,61.0,62.0,62.0,62.0,62.0,62.0,61.0
87,66.0,66.0,59.0,54.0,60.0,51.0,52.0,51.0,51.0,51.0,52.0,54.0,52.0,54.0,59.0,54.0
88,63.0,63.0,60.0,58.0,60.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,58.0,60.0,57.0
89,58.0,58.0,58.0,58.0,58.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,58.0,58.0,57.0,57.0
90,55.0,55.0,60.0,61.0,61.0,61.0,61.0,62.0,62.0,62.0,61.0,61.0,61.0,60.0,60.0,61.0
91,60.0,60.0,56.0,59.0,56.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,60.0,56.0,55.0
92,57.0,57.0,56.0,53.0,55.0,54.0,54.0,57.0,57.0,57.0,53.0,53.0,53.0,56.0,56.0,52.0
93,55.0,55.0,60.0,60.0,60.0,60.0,60.0,61.0,61.0,61.0,60.0,60.0,60.0,60.0,59.0,60.0
94,61.0,61.0,56.0,58.0,55.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,60.0,56.0,54.0
95,57.0,57.0,55.0,52.0,54.0,53.0,53.0,56.0,56.0,56.0,52.0,52.0,52.0,56.0,56.0,51.0
96,56.0,56.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,61.0,60.0,61.0
97,61.0,61.0,57.0,59.0,56.0,54.0,54.0,54.0,54.0,54.0,59.0,59.0,59.0,59.0,57.0,55.0
98,58.0,58.0,56.0,53.0,56.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,54.0,57.0,52.0
99,54.0,54.0,59.0,59.0,59.0,59.0,59.0,60.0,60.0,60.0,59.0,59.0,59.0,59.0,58.0,59.0
100,60.0,60.0,55.0,57.0,54.0,52.0,52.0,52.0,52.0,52.0,57.0,57.0,57.0,59.0,55.0,53.0
101,56.0,56.0,54.0,51.0,53.0,52.0,52.0,55.0,55.0,55.0,51.0,51.0,51.0,55.0,55.0,50.0
102,55.0,55.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,60.0,59.0,60.0
103,61.0,61.0,56.0,58.0,55.0,53.0,53.0,53.0,53.0,53.0,58.0,58.0,58.0,58.0,56.0,54.0
104,57.0,57.0,55.0,52.0,55.0,51.0,51.0,51.0,51.0,51.0,52.0,52.0,52.0,53.0,56.0,51.0
105,56.0,56.0,53.0,52.0,55.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,51.0,53.0,52.0
106,62.0,62.0,49.0,57.0,49.0,47.0,48.0,47.0,47.0,47.0,57.0,57.0,57.0,56.0,49.0,47.0
107,58.0,58.0,47.0,52.0,47.0,47.0,48.0,47.0,47.0,47.0,52.0,52.0,52.0,52.0,47.0,47.0
108,57.0,57.0,50.0,46.0,49.0,42.0,43.0,42.0,42.0,42.0,43.0,46.0,43.0,47.0,51.0,46.0
109,62.0,62.0,56.0,53.0,56.0,49.0,50.0,49.0,49.0,49.0,50.0,52.0,50.0,54.0,56.0,52.0
110,59.0,59.0,53.0,52.0,53.0,49.0,50.0,49.0,49.0,49.0,49.0,52.0,49.0,53.0,53.0,52.0
111,56.0,56.0,56.0,56.0,56.0,50.0,51.0,50.0,50.0,50.0,51.0,56.0,51.0,56.0,56.0,55.0
112,58.0,58.0,62.0,62.0,62.0,57.0,57.0,57.0,57.0,57.0,57.0,62.0,57.0,62.0,62.0,62.0
113,58.0,58.0,59.0,58.0,58.0,54.0,54.0,54.0,54.0,54.0,54.0,58.0,54.0,58.0,58.0,57.0
114,55.0,55.0,55.0,55.0,55.0,49.0,50.0,49.0,49.0,49.0,50.0,55.0,50.0,55.0,55.0,54.0
115,58.0,58.0,61.0,61.0,61.0,56.0,56.0,56.0,56.0,56.0,56.0,61.0,56.0,61.0,61.0,61.0
116,58.0,58.0,58.0,57.0,57.0,53.0,53.0,53.0,53.0,53.0,53.0,57.0,53.0,57.0,57.0,56.0
117,56.0,56.0,49.0,47.0,50.0,43.0,43.0,43.0,43.0,43.0,43.0,47.0,43.0,47.0,49.0,46.0
118,58.0,58.0,53.0,53.0,53.0,49.0,49.0,49.0,49.0,49.0,50.0,53.0,50.0,53.0,52.0,52.0
119,59.0,59.0,53.0,53.0,53.0,49.0,49.0,49.0,49.0,49.0,50.0,53.0,50.0,53.0,52.0,52.0
120,54.0,54.0,55.0,56.0,56.0,51.0,51.0,52.0,52.0,52.0,51.0,56.0,51.0,55.0,55.0,56.0
121,61.0,61.0,56.0,57.0,56.0,55.0,55.0,55.0,55.0,55.0,53.0,57.0,53.0,56.0,57.0,56.0
122,56.0,56.0,56.0,54.0,56.0,53.0,53.0,58.0,58.0,58.0,54.0,54.0,54.0,53.0,57.0,53.0
123,54.0,54.0,55.0,55.0,55.0,50.0,50.0,51.0,51.0,51.0,50.0,55.0,50.0,55.0,54.0,55.0
124,61.0,61.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,53.0,56.0,53.0,56.0,57.0,55.0
125,56.0,56.0,55.0,53.0,55.0,52.0,52.0,57.0,57.0,57.0,53.0,53.0,53.0,53.0,57.0,52.0
126,51.0,51.0,56.0,56.0,56.0,51.0,51.0,51.0,51.0,51.0,51.0,56.0,51.0,56.0,55.0,56.0
127,58.0,58.0,57.0,57.0,57.0,55.0,55.0,55.0,55.0,55.0,53.0,57.0,53.0,57.0,58.0,56.0
128,55.0,55.0,57.0,54.0,57.0,53.0,53.0,53.0,53.0,53.0,54.0,54.0,54.0,54.0,58.0,53.0
129,53.0,53.0,54.0,54.0,54.0,49.0,49.0,50.0,50.0,50.0,49.0,54.0,49.0,54.0,53.0,54.0
130,60.0,60.0,55.0,55.0,55.0,53.0,53.0,53.0,53.0,53.0,52.0,55.0,52.0,55.0,56.0,54.0
131,55.0,55.0,54.0,52.0,54.0,51.0,51.0,56.0,56.0,56.0,52.0,52.0,52.0,52.0,56.0,51.0
132,51.0,51.0,55.0,55.0,55.0,50.0,50.0,50.0,50.0,50.0,50.0,55.0,50.0,55.0,54.0,55.0
133,58.0,58.0,56.0,56.0,56.0,54.0,54.0,54.0,54.0,54.0,52.0,56.0,52.0,56.0,57.0,55.0
134,54.0,54.0,56.0,53.0,56.0,52.0,52.0,52.0,52.0,52.0,53.0,53.0,53.0,53.0,57.0,52.0
135,51.0,51.0,46.0,47.0,47.0,43.0,43.0,43.0,43.0,43.0,43.0,47.0,43.0,46.0,45.0,47.0
136,57.0,57.0,50.0,52.0,50.0,48.0,49.0,48.0,48.0,48.0,51.0,52.0,51.0,51.0,50.0,46.0
137,53.0,53.0,47.0,48.0,47.0,48.0,49.0,48.0,48.0,48.0,46.0,48.0,46.0,47.0,48.0,46.0
138,54.0,54.0,54.0,52.0,54.0,50.0,50.0,51.0,51.0,51.0,46.0,50.0,47.0,54.0,54.0,50.0
139,59.0,59.0,46.0,53.0,46.0,49.0,49.0,50.0,50.0,50.0,53.0,53.0,53.0,56.0,51.0,44.0
140,56.0,56.0,46.0,49.0,45.0,49.0,49.0,51.0,51.0,51.0,51.0,48.0,51.0,52.0,51.0,44.0
141,54.0,54.0,54.0,51.0,54.0,49.0,49.0,50.0,50.0,50.0,45.0,50.0,46.0,54.0,54.0,50.0
142,59.0,59.0,46.0,53.0,46.0,49.0,49.0,49.0,49.0,49.0,53.0,53.0,53.0,56.0,51.0,43.0
143,56.0,56.0,46.0,48.0,45.0,49.0,49.0,51.0,51.0,51.0,50.0,47.0,50.0,52.0,51.0,43.0
144,54.0,54.0,50.0,51.0,51.0,50.0,50.0,50.0,50.0,50.0,46.0,51.0,46.0,50.0,50.0,51.0
145,59.0,59.0,46.0,53.0,47.0,49.0,49.0,50.0,50.0,50.0,53.0,53.0,53.0,53.0,46.0,44.0
146,56.0,56.0,45.0,48.0,43.0,48.0,48.0,52.0,52.0,52.0,51.0,48.0,51.0,49.0,46.0,44.0
147,53.0,53.0,53.0,50.0,53.0,48.0,48.0,49.0,49.0,49.0,44.0,49.0,45.0,53.0,53.0,49.0
148,59.0,59.0,45.0,52.0,45.0,48.0,48.0,48.0,48.0,48.0,52.0,52.0,52.0,55.0,50.0,42.0
149,55.0,55.0,45.0,47.0,44.0,48.0,48.0,51.0,51.0,51.0,49.0,46.0,49.0,51.0,50.0,42.0
150,54.0,54.0,49.0,50.0,50.0,49.0,49.0,49.0,49.0,49.0,45.0,50.0,45.0,49.0,49.0,50.0
151,59.0,59.0,46.0,53.0,46.0,49.0,49.0,49.0,49.0,49.0,53.0,53.0,53.0,53.0,46.0,43.0
152,56.0,56.0,44.0,47.0,42.0,47.0,47.0,52.0,52.0,52.0,50.0,47.0,50.0,48.0,46.0,43.0
153,51.0,51.0,50.0,51.0,51.0,49.0,49.0,49.0,49.0,49.0,46.0,51.0,46.0,50.0,50.0,51.0
154,57.0,57.0,46.0,53.0,47.0,49.0,50.0,49.0,49.0,49.0,53.0,53.0,53.0,52.0,47.0,43.0
155,53.0,53.0,46.0,48.0,44.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,43.0
