Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,44.0,44.0,35.0,38.0,37.0,39.0,39.0
1,45.0,44.0,41.0,39.0,38.0,40.0,41.0
2,46.0,46.0,41.0,37.0,37.0,40.0,41.0
3,44.0,44.0,35.0,38.0,37.0,43.0,44.0
4,46.0,45.0,41.0,39.0,38.0,42.0,45.0
5,46.0,46.0,41.0,38.0,37.0,41.0,46.0
6,44.0,44.0,35.0,38.0,38.0,39.0,43.0
7,45.0,44.0,40.0,39.0,39.0,40.0,44.0
8,46.0,46.0,40.0,38.0,37.0,40.0,45.0
9,45.0,45.0,45.0,45.0,44.0,44.0,40.0
10,47.0,46.0,46.0,46.0,45.0,45.0,42.0
11,47.0,47.0,45.0,42.0,41.0,45.0,42.0
12,47.0,47.0,45.0,45.0,44.0,45.0,42.0
13,46.0,45.0,45.0,46.0,45.0,44.0,41.0
14,46.0,46.0,44.0,42.0,41.0,44.0,41.0
15,48.0,48.0,37.0,39.0,39.0,36.0,43.0
16,46.0,45.0,42.0,41.0,40.0,42.0,42.0
17,46.0,46.0,43.0,42.0,41.0,42.0,41.0
18,44.0,43.0,35.0,38.0,36.0,43.0,44.0
19,46.0,44.0,40.0,39.0,37.0,42.0,45.0
20,46.0,45.0,40.0,37.0,37.0,41.0,46.0
21,44.0,44.0,35.0,38.0,37.0,40.0,44.0
22,46.0,45.0,39.0,39.0,38.0,41.0,44.0
23,46.0,46.0,39.0,37.0,37.0,41.0,46.0
24,47.0,45.0,45.0,45.0,43.0,45.0,45.0
25,47.0,47.0,46.0,46.0,45.0,46.0,47.0
26,47.0,47.0,44.0,43.0,43.0,45.0,47.0
27,47.0,47.0,44.0,45.0,43.0,44.0,47.0
28,46.0,46.0,45.0,46.0,44.0,45.0,46.0
29,46.0,46.0,43.0,42.0,42.0,44.0,46.0
30,48.0,48.0,37.0,39.0,40.0,39.0,48.0
31,46.0,46.0,41.0,43.0,43.0,41.0,46.0
32,47.0,47.0,43.0,42.0,42.0,43.0,46.0
33,44.0,43.0,35.0,38.0,38.0,38.0,43.0
34,44.0,43.0,39.0,39.0,39.0,39.0,43.0
35,46.0,45.0,39.0,37.0,37.0,38.0,45.0
36,45.0,45.0,44.0,44.0,44.0,44.0,44.0
37,47.0,46.0,45.0,46.0,45.0,45.0,46.0
38,47.0,47.0,44.0,43.0,43.0,41.0,46.0
39,47.0,47.0,44.0,44.0,44.0,43.0,46.0
40,46.0,45.0,44.0,45.0,45.0,44.0,45.0
41,46.0,46.0,43.0,42.0,42.0,41.0,45.0
42,48.0,48.0,37.0,38.0,39.0,37.0,47.0
43,46.0,45.0,41.0,44.0,43.0,41.0,45.0
44,46.0,46.0,42.0,42.0,42.0,42.0,45.0
45,48.0,46.0,44.0,44.0,44.0,44.0,38.0
46,48.0,48.0,46.0,46.0,45.0,46.0,45.0
47,48.0,48.0,46.0,44.0,45.0,46.0,41.0
48,47.0,47.0,46.0,45.0,45.0,46.0,41.0
49,47.0,47.0,45.0,46.0,45.0,45.0,44.0
50,47.0,47.0,45.0,45.0,46.0,45.0,41.0
51,48.0,47.0,45.0,44.0,46.0,45.0,42.0
52,47.0,47.0,46.0,47.0,46.0,46.0,45.0
53,48.0,48.0,46.0,46.0,47.0,46.0,41.0
54,49.0,47.0,45.0,45.0,45.0,45.0,45.0
55,48.0,48.0,44.0,45.0,45.0,44.0,46.0
56,49.0,49.0,46.0,45.0,46.0,46.0,42.0
57,50.0,48.0,44.0,44.0,46.0,44.0,46.0
58,49.0,49.0,45.0,46.0,46.0,45.0,47.0
59,50.0,50.0,45.0,46.0,47.0,45.0,43.0
60,51.0,49.0,37.0,38.0,41.0,37.0,45.0
