Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6
0,49.0,45.0,46.0,46.0,48.0,49.0,48.0
1,49.0,49.0,48.0,49.0,49.0,49.0,50.0
2,51.0,48.0,48.0,48.0,49.0,51.0,50.0
3,51.0,50.0,50.0,50.0,51.0,51.0,49.0
4,48.0,48.0,47.0,49.0,48.0,50.0,51.0
5,50.0,49.0,48.0,49.0,49.0,50.0,51.0
6,51.0,51.0,51.0,51.0,51.0,51.0,47.0
7,49.0,47.0,47.0,49.0,49.0,49.0,49.0
8,49.0,50.0,49.0,50.0,49.0,50.0,52.0
9,50.0,47.0,47.0,47.0,48.0,49.0,47.0
10,50.0,47.0,47.0,47.0,49.0,50.0,48.0
11,52.0,47.0,49.0,48.0,49.0,51.0,47.0
12,49.0,49.0,49.0,49.0,49.0,49.0,46.0
13,51.0,49.0,49.0,49.0,51.0,51.0,47.0
14,51.0,46.0,48.0,47.0,49.0,50.0,46.0
15,50.0,50.0,50.0,50.0,50.0,50.0,47.0
16,52.0,50.0,50.0,50.0,52.0,52.0,46.0
17,50.0,47.0,47.0,47.0,50.0,50.0,47.0
18,51.0,50.0,50.0,50.0,51.0,51.0,49.0
19,52.0,51.0,51.0,51.0,52.0,52.0,50.0
20,52.0,51.0,51.0,51.0,52.0,53.0,51.0
21,51.0,51.0,51.0,51.0,51.0,51.0,48.0
22,52.0,52.0,52.0,52.0,52.0,52.0,51.0
23,52.0,52.0,52.0,52.0,52.0,53.0,52.0
24,50.0,50.0,50.0,50.0,50.0,50.0,48.0
25,51.0,50.0,49.0,50.0,51.0,52.0,49.0
26,51.0,50.0,49.0,50.0,49.0,50.0,50.0
27,51.0,50.0,50.0,50.0,51.0,51.0,47.0
28,52.0,51.0,51.0,51.0,52.0,52.0,48.0
29,52.0,51.0,51.0,51.0,52.0,52.0,49.0
30,52.0,51.0,51.0,51.0,52.0,52.0,48.0
31,53.0,52.0,52.0,52.0,53.0,53.0,48.0
32,53.0,52.0,52.0,52.0,53.0,53.0,50.0
33,51.0,51.0,51.0,51.0,51.0,51.0,49.0
34,47.0,47.0,47.0,49.0,47.0,49.0,52.0
35,49.0,50.0,49.0,50.0,49.0,50.0,51.0
36,51.0,50.0,51.0,51.0,51.0,51.0,48.0
37,50.0,51.0,50.0,51.0,50.0,51.0,50.0
38,50.0,51.0,50.0,51.0,50.0,51.0,51.0
39,50.0,50.0,50.0,50.0,50.0,50.0,47.0
40,52.0,52.0,52.0,52.0,52.0,52.0,49.0
41,52.0,52.0,52.0,52.0,52.0,52.0,50.0
42,51.0,50.0,51.0,51.0,51.0,51.0,47.0
43,53.0,52.0,53.0,53.0,53.0,53.0,49.0
44,53.0,52.0,53.0,53.0,53.0,53.0,49.0
45,48.0,49.0,48.0,49.0,48.0,49.0,47.0
46,52.0,49.0,49.0,49.0,50.0,52.0,47.0
47,51.0,46.0,48.0,48.0,47.0,51.0,47.0
48,50.0,50.0,50.0,50.0,50.0,50.0,46.0
49,52.0,50.0,50.0,50.0,52.0,52.0,48.0
50,50.0,46.0,47.0,47.0,48.0,50.0,48.0
51,51.0,51.0,51.0,51.0,51.0,51.0,47.0
52,53.0,49.0,51.0,51.0,53.0,53.0,49.0
53,50.0,45.0,47.0,46.0,48.0,49.0,49.0
54,50.0,49.0,49.0,49.0,50.0,50.0,45.0
55,51.0,49.0,49.0,49.0,51.0,51.0,47.0
56,49.0,45.0,46.0,46.0,47.0,49.0,47.0
57,51.0,50.0,50.0,50.0,51.0,51.0,46.0
58,52.0,50.0,50.0,50.0,52.0,52.0,48.0
59,49.0,45.0,46.0,45.0,48.0,48.0,48.0
60,51.0,51.0,51.0,51.0,51.0,51.0,46.0
61,53.0,49.0,51.0,51.0,53.0,53.0,44.0
62,49.0,45.0,46.0,45.0,48.0,48.0,47.0
63,47.0,44.0,43.0,44.0,47.0,47.0,48.0
64,51.0,49.0,49.0,49.0,51.0,51.0,49.0
65,50.0,48.0,48.0,48.0,50.0,50.0,50.0
66,47.0,45.0,44.0,45.0,47.0,47.0,48.0
67,51.0,50.0,50.0,50.0,51.0,51.0,50.0
68,50.0,49.0,49.0,49.0,50.0,50.0,51.0
69,49.0,48.0,48.0,48.0,49.0,49.0,49.0
70,50.0,50.0,50.0,50.0,50.0,51.0,51.0
71,51.0,49.0,49.0,49.0,51.0,51.0,49.0
72,47.0,43.0,44.0,43.0,47.0,47.0,48.0
73,51.0,50.0,50.0,50.0,51.0,51.0,50.0
74,50.0,49.0,49.0,49.0,50.0,50.0,48.0
75,48.0,43.0,44.0,43.0,48.0,48.0,47.0
76,52.0,51.0,51.0,51.0,52.0,52.0,51.0
77,51.0,50.0,50.0,50.0,51.0,51.0,49.0
78,44.0,44.0,44.0,44.0,44.0,44.0,49.0
79,51.0,51.0,51.0,51.0,51.0,51.0,51.0
80,50.0,50.0,50.0,50.0,50.0,50.0,51.0
81,49.0,49.0,49.0,49.0,49.0,49.0,48.0
82,51.0,51.0,51.0,51.0,51.0,51.0,51.0
83,51.0,50.0,50.0,50.0,51.0,51.0,50.0
84,45.0,44.0,45.0,44.0,43.0,44.0,47.0
85,51.0,51.0,51.0,51.0,51.0,51.0,50.0
86,50.0,50.0,50.0,50.0,50.0,50.0,49.0
87,44.0,43.0,45.0,44.0,44.0,44.0,48.0
88,52.0,52.0,52.0,52.0,52.0,52.0,50.0
89,51.0,51.0,51.0,51.0,51.0,51.0,50.0
90,48.0,48.0,48.0,48.0,48.0,48.0,48.0
91,51.0,49.0,48.0,49.0,50.0,51.0,50.0
92,50.0,48.0,47.0,48.0,47.0,50.0,50.0
93,49.0,48.0,48.0,48.0,49.0,49.0,50.0
94,50.0,50.0,50.0,50.0,50.0,50.0,51.0
95,50.0,49.0,49.0,49.0,50.0,50.0,49.0
96,50.0,49.0,49.0,49.0,50.0,50.0,51.0
97,51.0,51.0,51.0,51.0,51.0,51.0,52.0
98,51.0,50.0,50.0,50.0,51.0,51.0,50.0
99,45.0,45.0,45.0,45.0,45.0,45.0,49.0
100,50.0,49.0,49.0,49.0,50.0,50.0,50.0
101,49.0,48.0,48.0,48.0,49.0,49.0,48.0
102,46.0,46.0,46.0,46.0,46.0,46.0,50.0
103,51.0,50.0,50.0,50.0,51.0,51.0,51.0
104,50.0,49.0,49.0,49.0,50.0,50.0,49.0
105,45.0,44.0,47.0,45.0,45.0,45.0,51.0
106,51.0,51.0,51.0,51.0,51.0,51.0,49.0
107,50.0,50.0,50.0,50.0,50.0,50.0,49.0
108,43.0,44.0,43.0,44.0,43.0,44.0,47.0
109,46.0,46.0,46.0,46.0,46.0,46.0,48.0
110,45.0,45.0,45.0,45.0,45.0,45.0,49.0
111,49.0,49.0,49.0,49.0,49.0,49.0,48.0
112,47.0,48.0,47.0,48.0,47.0,48.0,50.0
113,47.0,48.0,47.0,48.0,47.0,48.0,50.0
114,43.0,43.0,43.0,43.0,43.0,43.0,47.0
115,50.0,50.0,50.0,50.0,50.0,50.0,49.0
116,49.0,49.0,49.0,49.0,49.0,49.0,50.0
117,44.0,43.0,44.0,44.0,44.0,44.0,47.0
118,51.0,51.0,51.0,51.0,51.0,51.0,49.0
119,50.0,50.0,50.0,50.0,50.0,50.0,51.0
120,49.0,48.0,49.0,49.0,49.0,49.0,49.0
121,49.0,50.0,49.0,50.0,49.0,50.0,51.0
122,48.0,49.0,48.0,49.0,48.0,49.0,51.0
123,48.0,48.0,48.0,48.0,48.0,48.0,48.0
124,51.0,51.0,51.0,51.0,51.0,51.0,50.0
125,50.0,50.0,50.0,50.0,50.0,50.0,50.0
126,49.0,48.0,49.0,49.0,49.0,49.0,49.0
127,52.0,51.0,52.0,52.0,52.0,52.0,51.0
128,51.0,50.0,51.0,51.0,51.0,51.0,51.0
129,43.0,43.0,43.0,43.0,42.0,43.0,47.0
130,50.0,50.0,50.0,50.0,50.0,50.0,49.0
131,49.0,49.0,49.0,49.0,49.0,49.0,49.0
132,44.0,43.0,44.0,43.0,43.0,43.0,48.0
133,51.0,51.0,51.0,51.0,51.0,51.0,50.0
134,50.0,50.0,50.0,50.0,50.0,50.0,50.0
135,44.0,43.0,44.0,43.0,43.0,43.0,48.0
136,52.0,51.0,52.0,52.0,52.0,52.0,50.0
137,51.0,50.0,51.0,51.0,51.0,51.0,49.0
138,46.0,47.0,46.0,47.0,46.0,47.0,49.0
139,50.0,47.0,47.0,47.0,48.0,50.0,49.0
140,49.0,44.0,46.0,46.0,45.0,49.0,47.0
141,48.0,48.0,48.0,48.0,48.0,48.0,48.0
142,51.0,48.0,48.0,48.0,50.0,51.0,48.0
143,50.0,45.0,47.0,47.0,46.0,50.0,49.0
144,49.0,49.0,49.0,49.0,49.0,49.0,49.0
145,51.0,47.0,49.0,49.0,51.0,51.0,45.0
146,48.0,44.0,46.0,44.0,46.0,47.0,50.0
147,48.0,47.0,47.0,47.0,48.0,48.0,50.0
148,50.0,47.0,47.0,47.0,49.0,50.0,47.0
149,49.0,44.0,46.0,46.0,45.0,49.0,48.0
150,49.0,48.0,48.0,48.0,49.0,49.0,51.0
151,50.0,48.0,48.0,48.0,50.0,50.0,47.0
152,47.0,45.0,45.0,45.0,46.0,47.0,49.0
153,49.0,49.0,49.0,49.0,49.0,49.0,52.0
154,51.0,47.0,49.0,49.0,51.0,51.0,48.0
155,48.0,43.0,46.0,44.0,46.0,47.0,50.0
156,45.0,45.0,45.0,45.0,42.0,45.0,49.0
157,49.0,43.0,46.0,46.0,45.0,49.0,46.0
158,48.0,43.0,45.0,45.0,44.0,48.0,47.0
159,43.0,46.0,46.0,46.0,43.0,43.0,50.0
160,47.0,44.0,44.0,44.0,46.0,47.0,46.0
161,46.0,44.0,44.0,44.0,45.0,46.0,48.0
162,44.0,43.0,47.0,45.0,44.0,44.0,51.0
163,48.0,44.0,45.0,44.0,47.0,47.0,47.0
164,47.0,43.0,45.0,43.0,46.0,46.0,49.0
165,45.0,44.0,44.0,44.0,44.0,44.0,48.0
166,48.0,45.0,45.0,45.0,47.0,47.0,43.0
167,47.0,44.0,44.0,44.0,46.0,46.0,43.0
