Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
83,48.0,46.0,46.0,47.0,46.0,46.0,45.0,45.0,46.0,45.0,46.0
84,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,48.0,48.0,49.0
85,45.0,45.0,45.0,45.0,45.0,45.0,44.0,46.0,46.0,46.0,45.0
86,50.0,50.0,50.0,50.0,50.0,50.0,49.0,49.0,49.0,49.0,50.0
87,46.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,46.0
88,46.0,46.0,46.0,46.0,46.0,46.0,45.0,45.0,45.0,45.0,46.0
89,51.0,51.0,51.0,51.0,51.0,51.0,50.0,50.0,50.0,50.0,51.0
90,44.0,44.0,44.0,44.0,45.0,45.0,47.0,47.0,47.0,47.0,45.0
91,39.0,39.0,38.0,39.0,39.0,38.0,45.0,45.0,45.0,45.0,38.0
92,42.0,39.0,38.0,39.0,41.0,41.0,45.0,45.0,46.0,45.0,41.0
93,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
94,45.0,45.0,45.0,45.0,45.0,45.0,49.0,49.0,49.0,49.0,45.0
95,47.0,45.0,45.0,46.0,46.0,46.0,49.0,49.0,50.0,49.0,46.0
96,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,49.0,48.0,49.0
97,46.0,46.0,46.0,46.0,46.0,46.0,50.0,50.0,50.0,50.0,46.0
98,46.0,46.0,46.0,47.0,47.0,47.0,50.0,50.0,51.0,50.0,47.0
99,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
100,44.0,44.0,44.0,44.0,44.0,44.0,49.0,49.0,49.0,49.0,44.0
101,46.0,44.0,44.0,45.0,45.0,45.0,49.0,49.0,50.0,49.0,45.0
102,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,49.0,48.0,49.0
103,45.0,45.0,45.0,45.0,45.0,45.0,50.0,50.0,50.0,50.0,45.0
104,45.0,45.0,45.0,46.0,46.0,46.0,50.0,50.0,51.0,50.0,46.0
105,44.0,44.0,44.0,44.0,44.0,44.0,44.0,45.0,45.0,45.0,44.0
106,38.0,38.0,38.0,38.0,37.0,37.0,45.0,45.0,45.0,45.0,37.0
107,41.0,41.0,42.0,41.0,41.0,42.0,49.0,50.0,50.0,50.0,42.0
108,38.0,38.0,38.0,38.0,37.0,37.0,44.0,38.0,38.0,44.0,37.0
109,38.0,38.0,38.0,37.0,38.0,38.0,41.0,38.0,38.0,41.0,38.0
110,38.0,38.0,37.0,39.0,38.0,37.0,41.0,38.0,38.0,41.0,37.0
111,45.0,45.0,45.0,45.0,45.0,45.0,49.0,44.0,44.0,49.0,45.0
112,40.0,40.0,40.0,40.0,39.0,39.0,46.0,40.0,40.0,46.0,39.0
113,41.0,40.0,40.0,40.0,40.0,39.0,46.0,40.0,40.0,46.0,39.0
114,44.0,44.0,44.0,44.0,44.0,44.0,49.0,43.0,43.0,49.0,44.0
115,39.0,39.0,39.0,39.0,38.0,38.0,45.0,40.0,40.0,46.0,38.0
116,43.0,43.0,43.0,43.0,42.0,42.0,50.0,43.0,43.0,49.0,42.0
117,39.0,39.0,39.0,39.0,38.0,38.0,46.0,39.0,39.0,45.0,38.0
118,40.0,40.0,40.0,40.0,39.0,39.0,46.0,40.0,40.0,46.0,39.0
119,44.0,44.0,44.0,44.0,43.0,43.0,51.0,44.0,44.0,50.0,43.0
120,45.0,45.0,45.0,45.0,45.0,45.0,48.0,44.0,44.0,48.0,45.0
121,40.0,40.0,39.0,40.0,40.0,39.0,46.0,39.0,39.0,46.0,39.0
122,43.0,39.0,39.0,39.0,38.0,38.0,46.0,39.0,39.0,46.0,38.0
123,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,49.0,49.0
124,46.0,46.0,46.0,46.0,46.0,46.0,50.0,45.0,45.0,50.0,46.0
125,48.0,46.0,46.0,47.0,46.0,46.0,50.0,45.0,46.0,50.0,46.0
126,45.0,45.0,45.0,46.0,45.0,45.0,49.0,44.0,45.0,49.0,45.0
127,47.0,47.0,47.0,47.0,47.0,47.0,51.0,46.0,46.0,51.0,47.0
128,47.0,47.0,47.0,48.0,47.0,47.0,50.0,46.0,47.0,50.0,47.0
129,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,48.0,49.0,49.0
130,45.0,45.0,45.0,45.0,45.0,45.0,50.0,44.0,44.0,50.0,45.0
131,47.0,45.0,45.0,46.0,45.0,45.0,50.0,44.0,45.0,50.0,45.0
132,44.0,44.0,44.0,45.0,44.0,44.0,49.0,43.0,44.0,49.0,44.0
133,46.0,46.0,46.0,46.0,46.0,46.0,51.0,45.0,45.0,51.0,46.0
134,46.0,46.0,46.0,47.0,46.0,46.0,50.0,45.0,46.0,50.0,46.0
135,37.0,37.0,38.0,37.0,37.0,38.0,45.0,38.0,38.0,46.0,38.0
136,39.0,39.0,39.0,39.0,38.0,38.0,46.0,39.0,39.0,46.0,38.0
137,42.0,42.0,43.0,42.0,42.0,43.0,50.0,43.0,43.0,51.0,43.0
138,38.0,38.0,38.0,38.0,40.0,40.0,44.0,44.0,44.0,44.0,40.0
139,38.0,38.0,38.0,38.0,38.0,37.0,41.0,39.0,39.0,41.0,38.0
140,38.0,38.0,38.0,39.0,42.0,42.0,39.0,39.0,39.0,39.0,42.0
141,44.0,44.0,44.0,44.0,45.0,45.0,48.0,48.0,48.0,48.0,45.0
142,43.0,43.0,43.0,43.0,42.0,42.0,45.0,45.0,45.0,45.0,42.0
143,43.0,43.0,43.0,43.0,43.0,43.0,45.0,47.0,46.0,45.0,43.0
144,45.0,45.0,45.0,45.0,46.0,46.0,49.0,46.0,46.0,49.0,46.0
145,44.0,44.0,44.0,44.0,43.0,43.0,46.0,46.0,46.0,46.0,43.0
146,44.0,44.0,44.0,44.0,44.0,44.0,46.0,48.0,47.0,46.0,44.0
147,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
148,47.0,47.0,47.0,47.0,46.0,46.0,49.0,49.0,49.0,49.0,46.0
149,47.0,47.0,47.0,47.0,46.0,46.0,49.0,49.0,50.0,49.0,46.0
150,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,49.0,49.0
151,48.0,48.0,48.0,48.0,47.0,47.0,50.0,50.0,50.0,50.0,47.0
152,48.0,48.0,48.0,48.0,47.0,47.0,50.0,50.0,51.0,50.0,47.0
153,45.0,45.0,45.0,45.0,45.0,45.0,49.0,44.0,45.0,49.0,45.0
154,44.0,44.0,44.0,44.0,42.0,43.0,46.0,46.0,46.0,46.0,43.0
155,44.0,44.0,44.0,44.0,43.0,43.0,46.0,46.0,47.0,46.0,43.0
156,48.0,48.0,48.0,48.0,48.0,48.0,48.0,47.0,48.0,48.0,48.0
157,47.0,47.0,47.0,47.0,46.0,46.0,49.0,49.0,49.0,49.0,46.0
158,47.0,47.0,47.0,47.0,46.0,46.0,49.0,49.0,50.0,49.0,46.0
159,49.0,49.0,49.0,49.0,49.0,49.0,49.0,48.0,49.0,49.0,49.0
160,48.0,48.0,48.0,48.0,47.0,47.0,50.0,50.0,50.0,50.0,47.0
161,48.0,48.0,48.0,48.0,47.0,47.0,50.0,50.0,51.0,50.0,47.0
162,44.0,44.0,44.0,44.0,44.0,44.0,49.0,43.0,44.0,49.0,44.0
163,43.0,43.0,43.0,43.0,42.0,43.0,45.0,45.0,45.0,45.0,43.0
164,43.0,43.0,43.0,43.0,43.0,43.0,45.0,45.0,46.0,45.0,43.0
165,36.0,36.0,36.0,36.0,36.0,37.0,44.0,36.0,37.0,44.0,37.0
166,38.0,38.0,38.0,38.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0
167,40.0,40.0,41.0,40.0,41.0,42.0,41.0,41.0,41.0,42.0,42.0
