Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,41.0,43.0,41.0,46.0,45.0,45.0
1,40.0,40.0,42.0,40.0,49.0,46.0
2,37.0,39.0,39.0,44.0,46.0,44.0
3,46.0,43.0,46.0,51.0,46.0,46.0
4,46.0,44.0,47.0,43.0,49.0,49.0
5,43.0,45.0,43.0,45.0,46.0,46.0
6,46.0,43.0,46.0,51.0,46.0,46.0
7,46.0,44.0,47.0,44.0,49.0,46.0
8,43.0,45.0,43.0,45.0,46.0,44.0
9,41.0,47.0,42.0,48.0,48.0,46.0
10,40.0,42.0,42.0,44.0,49.0,46.0
11,37.0,43.0,39.0,45.0,46.0,44.0
12,46.0,46.0,46.0,47.0,48.0,45.0
13,44.0,44.0,44.0,48.0,49.0,51.0
14,42.0,42.0,42.0,44.0,49.0,46.0
15,46.0,42.0,46.0,46.0,45.0,45.0
16,44.0,40.0,44.0,45.0,48.0,51.0
17,42.0,39.0,42.0,45.0,49.0,46.0
18,46.0,44.0,46.0,51.0,46.0,46.0
19,45.0,46.0,48.0,43.0,48.0,48.0
20,46.0,47.0,47.0,45.0,50.0,47.0
21,46.0,44.0,46.0,51.0,47.0,47.0
22,45.0,46.0,48.0,44.0,48.0,48.0
23,46.0,47.0,47.0,45.0,50.0,47.0
24,47.0,47.0,47.0,48.0,47.0,47.0
25,45.0,48.0,48.0,44.0,49.0,48.0
26,43.0,48.0,43.0,45.0,47.0,46.0
27,46.0,46.0,46.0,47.0,47.0,46.0
28,50.0,50.0,50.0,48.0,48.0,50.0
29,48.0,48.0,48.0,45.0,49.0,49.0
30,46.0,42.0,46.0,46.0,46.0,46.0
31,50.0,46.0,50.0,45.0,47.0,50.0
32,48.0,44.0,48.0,46.0,49.0,49.0
33,46.0,44.0,46.0,48.0,46.0,46.0
34,45.0,46.0,47.0,44.0,45.0,45.0
35,46.0,47.0,47.0,44.0,46.0,44.0
36,47.0,47.0,47.0,47.0,46.0,46.0
37,45.0,48.0,48.0,44.0,45.0,46.0
38,43.0,48.0,43.0,45.0,46.0,44.0
39,46.0,46.0,46.0,46.0,45.0,45.0
40,50.0,50.0,50.0,48.0,45.0,46.0
41,48.0,48.0,48.0,45.0,49.0,46.0
42,46.0,42.0,46.0,45.0,45.0,45.0
43,50.0,46.0,50.0,45.0,45.0,46.0
44,48.0,44.0,48.0,46.0,49.0,46.0
45,42.0,47.0,42.0,46.0,45.0,45.0
46,40.0,46.0,42.0,44.0,45.0,46.0
47,37.0,43.0,39.0,46.0,46.0,44.0
48,47.0,47.0,47.0,47.0,47.0,45.0
49,45.0,45.0,44.0,48.0,45.0,46.0
50,42.0,42.0,42.0,47.0,49.0,46.0
51,47.0,47.0,47.0,46.0,47.0,45.0
52,45.0,41.0,44.0,46.0,46.0,46.0
53,42.0,42.0,42.0,46.0,49.0,46.0
54,46.0,46.0,46.0,46.0,47.0,45.0
55,44.0,44.0,43.0,47.0,44.0,46.0
56,44.0,44.0,44.0,48.0,49.0,51.0
57,46.0,46.0,46.0,46.0,47.0,45.0
58,44.0,42.0,43.0,46.0,45.0,46.0
59,44.0,44.0,44.0,48.0,49.0,51.0
60,46.0,43.0,46.0,45.0,45.0,45.0
61,42.0,38.0,42.0,45.0,44.0,46.0
62,44.0,40.0,44.0,45.0,48.0,51.0
63,45.0,44.0,46.0,50.0,45.0,46.0
64,44.0,45.0,49.0,42.0,47.0,49.0
65,44.0,46.0,50.0,44.0,50.0,50.0
66,46.0,44.0,46.0,50.0,46.0,46.0
67,44.0,45.0,49.0,43.0,47.0,49.0
68,45.0,47.0,50.0,44.0,50.0,50.0
69,46.0,47.0,46.0,47.0,48.0,46.0
70,44.0,48.0,49.0,43.0,49.0,49.0
71,47.0,53.0,47.0,44.0,50.0,47.0
72,46.0,46.0,46.0,46.0,48.0,46.0
73,49.0,49.0,49.0,47.0,48.0,49.0
74,52.0,52.0,52.0,44.0,50.0,52.0
75,46.0,42.0,46.0,45.0,45.0,46.0
76,49.0,45.0,49.0,44.0,46.0,49.0
77,52.0,48.0,52.0,45.0,49.0,52.0
78,46.0,44.0,46.0,47.0,47.0,47.0
79,44.0,45.0,49.0,43.0,46.0,48.0
80,45.0,47.0,50.0,43.0,50.0,46.0
81,46.0,47.0,46.0,47.0,48.0,46.0
82,44.0,48.0,49.0,44.0,49.0,47.0
83,47.0,53.0,47.0,45.0,50.0,47.0
84,46.0,46.0,46.0,46.0,48.0,46.0
85,49.0,49.0,49.0,47.0,48.0,48.0
86,52.0,52.0,52.0,44.0,50.0,52.0
87,46.0,42.0,46.0,45.0,45.0,46.0
88,49.0,45.0,49.0,45.0,45.0,48.0
89,52.0,48.0,52.0,45.0,49.0,52.0
90,44.0,46.0,45.0,46.0,48.0,44.0
91,46.0,52.0,46.0,43.0,49.0,46.0
92,43.0,47.0,43.0,46.0,46.0,43.0
93,46.0,46.0,46.0,47.0,48.0,46.0
94,51.0,51.0,51.0,47.0,49.0,51.0
95,48.0,48.0,48.0,47.0,48.0,48.0
96,46.0,46.0,46.0,46.0,46.0,46.0
97,51.0,47.0,51.0,46.0,48.0,51.0
98,48.0,47.0,48.0,46.0,48.0,48.0
99,45.0,45.0,45.0,46.0,47.0,45.0
100,50.0,50.0,50.0,46.0,48.0,50.0
101,50.0,50.0,50.0,48.0,48.0,50.0
102,45.0,45.0,45.0,46.0,46.0,45.0
103,50.0,47.0,50.0,46.0,47.0,50.0
104,50.0,50.0,50.0,48.0,48.0,50.0
105,45.0,42.0,45.0,45.0,44.0,45.0
106,46.0,43.0,46.0,45.0,44.0,47.0
107,50.0,46.0,50.0,45.0,47.0,50.0
108,46.0,44.0,46.0,43.0,42.0,42.0
109,43.0,45.0,47.0,41.0,41.0,43.0
110,45.0,47.0,45.0,41.0,46.0,44.0
111,46.0,47.0,46.0,44.0,45.0,42.0
112,44.0,48.0,47.0,41.0,45.0,43.0
113,47.0,53.0,47.0,42.0,46.0,45.0
114,46.0,46.0,46.0,43.0,45.0,42.0
115,47.0,47.0,47.0,44.0,44.0,43.0
116,52.0,52.0,52.0,44.0,46.0,48.0
117,46.0,42.0,46.0,42.0,41.0,42.0
118,47.0,44.0,47.0,45.0,40.0,43.0
119,52.0,48.0,52.0,45.0,45.0,48.0
120,44.0,46.0,44.0,44.0,44.0,42.0
121,46.0,52.0,46.0,42.0,45.0,44.0
122,43.0,47.0,43.0,44.0,42.0,41.0
123,46.0,46.0,46.0,45.0,44.0,42.0
124,51.0,51.0,51.0,45.0,45.0,47.0
125,48.0,48.0,48.0,46.0,44.0,44.0
126,46.0,46.0,46.0,46.0,43.0,42.0
127,51.0,47.0,51.0,46.0,44.0,47.0
128,48.0,47.0,48.0,46.0,44.0,44.0
129,45.0,45.0,45.0,44.0,43.0,41.0
130,50.0,50.0,50.0,45.0,44.0,46.0
131,50.0,50.0,50.0,48.0,44.0,46.0
132,45.0,45.0,45.0,45.0,43.0,41.0
133,50.0,47.0,50.0,46.0,43.0,46.0
134,50.0,50.0,50.0,48.0,44.0,46.0
135,45.0,42.0,45.0,44.0,40.0,41.0
136,46.0,43.0,46.0,45.0,40.0,42.0
137,50.0,46.0,50.0,45.0,43.0,46.0
138,40.0,45.0,40.0,42.0,44.0,40.0
139,39.0,43.0,39.0,42.0,42.0,41.0
140,37.0,43.0,37.0,45.0,43.0,39.0
141,45.0,45.0,45.0,46.0,47.0,40.0
142,44.0,44.0,44.0,46.0,44.0,43.0
143,42.0,43.0,42.0,46.0,43.0,44.0
144,45.0,46.0,45.0,45.0,47.0,40.0
145,44.0,43.0,44.0,46.0,44.0,43.0
146,42.0,40.0,42.0,46.0,43.0,44.0
147,44.0,44.0,44.0,47.0,47.0,40.0
148,43.0,44.0,43.0,46.0,44.0,46.0
149,42.0,42.0,42.0,48.0,43.0,44.0
150,45.0,45.0,45.0,46.0,47.0,40.0
151,43.0,44.0,43.0,47.0,44.0,46.0
152,42.0,42.0,42.0,48.0,43.0,44.0
153,45.0,46.0,45.0,45.0,43.0,40.0
154,43.0,40.0,43.0,46.0,43.0,46.0
155,42.0,40.0,42.0,46.0,43.0,44.0
156,43.0,43.0,43.0,46.0,46.0,40.0
157,43.0,43.0,43.0,45.0,43.0,45.0
158,43.0,43.0,41.0,47.0,42.0,43.0
159,44.0,44.0,44.0,46.0,46.0,40.0
160,43.0,43.0,43.0,46.0,43.0,45.0
161,43.0,43.0,42.0,47.0,43.0,44.0
162,45.0,45.0,45.0,45.0,43.0,40.0
163,43.0,42.0,43.0,46.0,42.0,45.0
164,43.0,42.0,42.0,46.0,43.0,44.0
165,45.0,41.0,45.0,44.0,40.0,40.0
166,42.0,38.0,39.0,45.0,40.0,41.0
167,42.0,38.0,42.0,45.0,42.0,44.0
