Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,45.0,45.0,45.0,47.0,44.0
1,45.0,45.0,45.0,46.0,46.0
2,49.0,46.0,46.0,49.0,43.0
3,48.0,46.0,46.0,48.0,46.0
4,47.0,47.0,47.0,48.0,48.0
5,50.0,50.0,50.0,50.0,45.0
6,49.0,46.0,46.0,47.0,47.0
7,47.0,47.0,47.0,47.0,48.0
8,51.0,50.0,50.0,49.0,46.0
9,48.0,48.0,48.0,48.0,47.0
10,47.0,49.0,49.0,49.0,49.0
11,49.0,50.0,50.0,49.0,46.0
12,48.0,47.0,47.0,48.0,46.0
13,47.0,51.0,51.0,49.0,48.0
14,49.0,49.0,49.0,49.0,46.0
15,45.0,44.0,44.0,48.0,44.0
16,42.0,47.0,47.0,46.0,46.0
17,46.0,45.0,45.0,46.0,45.0
18,49.0,46.0,46.0,49.0,46.0
19,49.0,46.0,46.0,49.0,47.0
20,50.0,49.0,49.0,50.0,46.0
21,48.0,45.0,45.0,47.0,46.0
22,50.0,47.0,47.0,49.0,48.0
23,51.0,50.0,50.0,49.0,47.0
24,49.0,48.0,48.0,49.0,46.0
25,49.0,48.0,48.0,50.0,48.0
26,49.0,49.0,49.0,49.0,46.0
27,49.0,47.0,47.0,49.0,47.0
28,49.0,50.0,50.0,50.0,48.0
29,49.0,48.0,48.0,49.0,46.0
30,49.0,44.0,44.0,49.0,45.0
31,46.0,46.0,46.0,47.0,48.0
32,48.0,47.0,47.0,48.0,47.0
33,48.0,45.0,45.0,48.0,44.0
34,48.0,47.0,47.0,46.0,47.0
35,48.0,50.0,50.0,48.0,46.0
36,50.0,49.0,49.0,48.0,47.0
37,50.0,49.0,49.0,50.0,49.0
38,50.0,50.0,50.0,50.0,47.0
39,50.0,48.0,48.0,48.0,46.0
40,50.0,51.0,51.0,50.0,48.0
41,50.0,49.0,49.0,50.0,46.0
42,50.0,44.0,44.0,48.0,45.0
43,47.0,47.0,47.0,46.0,48.0
44,49.0,47.0,47.0,49.0,47.0
45,48.0,48.0,48.0,49.0,46.0
46,47.0,47.0,47.0,48.0,47.0
47,48.0,47.0,47.0,48.0,45.0
48,48.0,50.0,50.0,49.0,46.0
49,47.0,47.0,47.0,48.0,49.0
50,48.0,48.0,48.0,48.0,47.0
51,48.0,47.0,47.0,49.0,47.0
52,47.0,46.0,46.0,48.0,47.0
53,47.0,47.0,47.0,48.0,47.0
54,48.0,49.0,49.0,49.0,45.0
55,46.0,46.0,46.0,47.0,48.0
56,47.0,47.0,47.0,47.0,47.0
57,48.0,46.0,46.0,49.0,46.0
58,47.0,47.0,47.0,48.0,49.0
59,47.0,48.0,48.0,48.0,48.0
60,44.0,43.0,43.0,43.0,45.0
61,43.0,44.0,44.0,45.0,47.0
62,47.0,44.0,44.0,48.0,44.0
63,48.0,45.0,45.0,48.0,45.0
64,49.0,47.0,47.0,49.0,46.0
65,49.0,49.0,49.0,49.0,46.0
66,47.0,44.0,44.0,46.0,45.0
67,50.0,48.0,48.0,50.0,47.0
68,50.0,50.0,50.0,48.0,47.0
69,49.0,48.0,48.0,49.0,46.0
70,51.0,47.0,47.0,51.0,47.0
71,49.0,48.0,48.0,49.0,46.0
72,49.0,47.0,47.0,49.0,46.0
73,51.0,49.0,49.0,51.0,47.0
74,49.0,50.0,50.0,49.0,47.0
75,48.0,44.0,44.0,48.0,44.0
76,48.0,45.0,45.0,48.0,47.0
77,47.0,46.0,46.0,47.0,46.0
78,47.0,45.0,45.0,47.0,45.0
79,51.0,46.0,46.0,46.0,47.0
80,48.0,50.0,50.0,47.0,47.0
81,50.0,49.0,49.0,47.0,47.0
82,52.0,48.0,48.0,50.0,48.0
83,50.0,49.0,49.0,50.0,47.0
84,50.0,48.0,48.0,47.0,46.0
85,52.0,50.0,50.0,50.0,48.0
86,50.0,51.0,51.0,50.0,48.0
87,49.0,44.0,44.0,47.0,45.0
88,49.0,46.0,46.0,47.0,47.0
89,48.0,47.0,47.0,48.0,47.0
90,49.0,47.0,47.0,49.0,45.0
91,48.0,46.0,46.0,48.0,47.0
92,49.0,47.0,47.0,49.0,47.0
93,49.0,49.0,49.0,49.0,46.0
94,48.0,46.0,46.0,48.0,48.0
95,49.0,47.0,47.0,49.0,47.0
96,50.0,49.0,49.0,50.0,46.0
97,49.0,46.0,46.0,49.0,48.0
98,49.0,48.0,48.0,49.0,48.0
99,49.0,48.0,48.0,49.0,45.0
100,48.0,45.0,45.0,48.0,47.0
101,48.0,46.0,46.0,48.0,46.0
102,50.0,48.0,48.0,50.0,46.0
103,49.0,46.0,46.0,49.0,48.0
104,49.0,47.0,47.0,49.0,47.0
105,43.0,42.0,42.0,43.0,44.0
106,46.0,44.0,44.0,46.0,46.0
107,49.0,48.0,48.0,49.0,48.0
108,42.0,40.0,40.0,42.0,44.0
109,47.0,42.0,42.0,44.0,45.0
110,47.0,46.0,46.0,48.0,46.0
111,48.0,44.0,44.0,46.0,45.0
112,51.0,44.0,44.0,47.0,47.0
113,51.0,50.0,50.0,48.0,47.0
114,48.0,46.0,46.0,46.0,47.0
115,51.0,46.0,46.0,47.0,49.0
116,51.0,52.0,52.0,47.0,49.0
117,43.0,42.0,42.0,43.0,44.0
118,48.0,43.0,43.0,45.0,46.0
119,48.0,48.0,48.0,48.0,47.0
120,50.0,45.0,45.0,50.0,46.0
121,49.0,46.0,46.0,48.0,47.0
122,50.0,47.0,47.0,50.0,47.0
123,50.0,50.0,50.0,50.0,47.0
124,49.0,47.0,47.0,48.0,48.0
125,50.0,48.0,48.0,50.0,47.0
126,51.0,49.0,49.0,47.0,46.0
127,50.0,46.0,46.0,48.0,48.0
128,50.0,48.0,48.0,50.0,48.0
