Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,55,32,11,8,6,-2,0
0,1,57,32,13,8,7,-3,0
0,2,59,32,15,8,6,-2,0
