Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4
0,33.0,33.0,33.0,31.0,33.0
1,35.0,35.0,35.0,32.0,35.0
2,35.0,35.0,35.0,32.0,35.0
3,34.0,32.0,34.0,35.0,32.0
4,34.0,34.0,34.0,33.0,34.0
5,34.0,36.0,34.0,32.0,36.0
6,33.0,33.0,33.0,36.0,33.0
7,35.0,35.0,35.0,34.0,35.0
8,35.0,35.0,35.0,33.0,35.0
9,36.0,33.0,36.0,32.0,33.0
10,35.0,35.0,35.0,33.0,35.0
11,35.0,35.0,35.0,33.0,35.0
12,35.0,32.0,35.0,32.0,32.0
13,34.0,34.0,34.0,33.0,34.0
14,34.0,34.0,34.0,32.0,34.0
15,33.0,33.0,33.0,30.0,33.0
16,35.0,35.0,35.0,34.0,35.0
17,35.0,35.0,35.0,32.0,35.0
18,33.0,33.0,33.0,35.0,33.0
19,33.0,33.0,33.0,33.0,33.0
20,35.0,35.0,35.0,33.0,35.0
21,34.0,34.0,34.0,36.0,34.0
22,34.0,34.0,34.0,34.0,34.0
23,36.0,36.0,36.0,34.0,36.0
24,35.0,34.0,35.0,33.0,34.0
25,34.0,34.0,34.0,33.0,34.0
26,36.0,36.0,36.0,33.0,36.0
27,34.0,33.0,34.0,32.0,33.0
28,33.0,33.0,33.0,33.0,33.0
29,35.0,35.0,35.0,34.0,35.0
30,32.0,32.0,32.0,31.0,32.0
31,34.0,34.0,34.0,34.0,34.0
32,34.0,34.0,34.0,33.0,34.0
33,33.0,32.0,33.0,33.0,33.0
34,35.0,34.0,35.0,35.0,34.0
35,35.0,34.0,35.0,35.0,35.0
36,34.0,33.0,33.0,34.0,33.0
37,35.0,34.0,35.0,34.0,34.0
38,35.0,35.0,35.0,34.0,35.0
39,34.0,32.0,34.0,33.0,32.0
40,34.0,33.0,34.0,34.0,33.0
41,36.0,34.0,36.0,35.0,34.0
42,32.0,32.0,32.0,32.0,32.0
43,33.0,33.0,33.0,34.0,33.0
44,35.0,35.0,35.0,34.0,35.0
45,34.0,34.0,32.0,32.0,32.0
46,34.0,34.0,32.0,33.0,32.0
47,35.0,35.0,35.0,34.0,35.0
48,34.0,33.0,34.0,33.0,32.0
49,34.0,34.0,34.0,34.0,34.0
50,36.0,34.0,36.0,33.0,34.0
51,34.0,34.0,33.0,32.0,33.0
52,35.0,35.0,35.0,34.0,35.0
53,35.0,35.0,35.0,33.0,35.0
54,33.0,32.0,33.0,32.0,31.0
55,33.0,33.0,33.0,33.0,33.0
56,35.0,33.0,35.0,33.0,33.0
57,33.0,33.0,32.0,33.0,32.0
58,34.0,34.0,34.0,34.0,34.0
59,34.0,34.0,34.0,34.0,34.0
60,31.0,31.0,29.0,31.0,29.0
61,32.0,32.0,32.0,34.0,32.0
62,35.0,35.0,35.0,35.0,35.0
63,32.0,32.0,32.0,34.0,32.0
64,32.0,32.0,32.0,33.0,32.0
65,34.0,34.0,34.0,33.0,34.0
66,33.0,33.0,33.0,35.0,33.0
67,33.0,33.0,33.0,34.0,33.0
