Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10
0,46.0,46.0,46.0,46.0,45.0,47.0,44.0,46.0,46.0,46.0,43.0
1,41.0,48.0,48.0,48.0,47.0,47.0,42.0,48.0,48.0,48.0,42.0
2,41.0,48.0,48.0,47.0,49.0,46.0,42.0,48.0,47.0,47.0,42.0
3,46.0,45.0,45.0,45.0,49.0,51.0,45.0,45.0,45.0,45.0,44.0
4,48.0,50.0,50.0,50.0,46.0,46.0,47.0,51.0,51.0,51.0,47.0
5,48.0,47.0,47.0,46.0,49.0,49.0,47.0,47.0,47.0,47.0,46.0
6,46.0,44.0,44.0,44.0,48.0,50.0,46.0,46.0,45.0,45.0,45.0
7,49.0,45.0,45.0,45.0,47.0,47.0,48.0,46.0,47.0,47.0,48.0
8,47.0,43.0,43.0,43.0,49.0,49.0,48.0,44.0,47.0,47.0,47.0
9,45.0,41.0,41.0,41.0,45.0,45.0,45.0,41.0,45.0,45.0,45.0
10,41.0,44.0,44.0,44.0,47.0,49.0,41.0,43.0,43.0,43.0,42.0
11,42.0,43.0,42.0,42.0,49.0,46.0,42.0,43.0,41.0,41.0,42.0
12,44.0,40.0,40.0,40.0,44.0,44.0,45.0,40.0,44.0,44.0,44.0
13,41.0,43.0,43.0,43.0,46.0,48.0,41.0,44.0,44.0,44.0,41.0
14,41.0,43.0,43.0,43.0,49.0,45.0,42.0,44.0,44.0,44.0,41.0
15,45.0,41.0,41.0,41.0,45.0,45.0,46.0,41.0,45.0,45.0,45.0
16,42.0,44.0,44.0,44.0,46.0,45.0,42.0,45.0,45.0,45.0,42.0
17,42.0,44.0,44.0,44.0,49.0,46.0,43.0,45.0,45.0,45.0,42.0
18,45.0,44.0,44.0,44.0,51.0,51.0,46.0,44.0,44.0,44.0,46.0
19,47.0,49.0,49.0,49.0,50.0,50.0,47.0,50.0,50.0,50.0,47.0
20,47.0,46.0,46.0,45.0,51.0,50.0,47.0,46.0,46.0,46.0,46.0
21,46.0,45.0,45.0,45.0,52.0,51.0,47.0,45.0,45.0,45.0,47.0
22,48.0,50.0,50.0,50.0,51.0,51.0,48.0,51.0,51.0,51.0,48.0
23,48.0,47.0,47.0,46.0,52.0,51.0,48.0,47.0,47.0,47.0,47.0
24,47.0,45.0,45.0,45.0,49.0,49.0,45.0,45.0,45.0,45.0,46.0
25,48.0,43.0,43.0,43.0,46.0,49.0,46.0,42.0,42.0,42.0,47.0
26,48.0,42.0,42.0,42.0,49.0,48.0,47.0,42.0,42.0,42.0,46.0
27,46.0,44.0,44.0,44.0,49.0,48.0,45.0,44.0,44.0,44.0,45.0
28,48.0,42.0,42.0,42.0,46.0,48.0,46.0,43.0,43.0,43.0,47.0
29,48.0,42.0,42.0,42.0,49.0,47.0,46.0,43.0,43.0,43.0,47.0
30,47.0,45.0,45.0,45.0,48.0,49.0,46.0,45.0,45.0,45.0,46.0
31,49.0,43.0,43.0,43.0,46.0,45.0,47.0,44.0,44.0,44.0,48.0
32,49.0,43.0,43.0,43.0,48.0,48.0,47.0,44.0,44.0,44.0,48.0
33,46.0,46.0,46.0,46.0,50.0,50.0,46.0,46.0,46.0,46.0,45.0
34,49.0,48.0,48.0,48.0,51.0,50.0,48.0,48.0,48.0,48.0,48.0
35,47.0,48.0,48.0,47.0,51.0,50.0,47.0,48.0,47.0,47.0,47.0
36,48.0,46.0,46.0,46.0,50.0,50.0,46.0,46.0,46.0,46.0,47.0
37,49.0,44.0,44.0,44.0,47.0,49.0,47.0,43.0,43.0,43.0,48.0
38,48.0,43.0,43.0,43.0,49.0,49.0,48.0,43.0,43.0,43.0,47.0
39,47.0,45.0,45.0,45.0,50.0,49.0,45.0,45.0,45.0,45.0,46.0
40,49.0,43.0,43.0,43.0,46.0,48.0,47.0,43.0,43.0,43.0,48.0
41,49.0,43.0,43.0,43.0,49.0,48.0,47.0,44.0,44.0,44.0,48.0
42,48.0,46.0,46.0,46.0,49.0,50.0,46.0,46.0,46.0,46.0,47.0
43,50.0,44.0,44.0,44.0,45.0,44.0,48.0,44.0,44.0,44.0,49.0
44,50.0,44.0,44.0,44.0,46.0,49.0,48.0,45.0,45.0,45.0,49.0
45,51.0,44.0,44.0,44.0,46.0,46.0,50.0,45.0,44.0,44.0,50.0
46,44.0,48.0,48.0,48.0,47.0,49.0,45.0,47.0,47.0,47.0,46.0
47,44.0,46.0,46.0,46.0,49.0,48.0,47.0,47.0,46.0,46.0,45.0
48,51.0,44.0,44.0,44.0,45.0,45.0,50.0,45.0,44.0,44.0,50.0
49,44.0,48.0,48.0,48.0,47.0,48.0,45.0,47.0,47.0,47.0,46.0
50,44.0,46.0,46.0,46.0,49.0,47.0,47.0,47.0,46.0,46.0,45.0
51,48.0,41.0,41.0,41.0,46.0,46.0,45.0,40.0,40.0,40.0,47.0
52,41.0,45.0,45.0,45.0,48.0,49.0,41.0,42.0,42.0,42.0,43.0
53,41.0,44.0,44.0,44.0,49.0,48.0,42.0,43.0,43.0,43.0,42.0
54,50.0,44.0,44.0,44.0,44.0,44.0,49.0,44.0,44.0,44.0,49.0
55,43.0,47.0,47.0,47.0,46.0,47.0,45.0,46.0,46.0,46.0,45.0
56,43.0,45.0,45.0,45.0,48.0,46.0,46.0,46.0,45.0,45.0,45.0
57,47.0,40.0,40.0,40.0,45.0,45.0,45.0,40.0,40.0,40.0,46.0
58,40.0,44.0,44.0,44.0,47.0,48.0,41.0,42.0,42.0,42.0,42.0
59,41.0,43.0,43.0,43.0,49.0,47.0,42.0,43.0,43.0,43.0,42.0
60,48.0,41.0,41.0,39.0,44.0,44.0,45.0,40.0,39.0,39.0,47.0
61,41.0,45.0,45.0,43.0,45.0,45.0,41.0,42.0,43.0,43.0,43.0
62,42.0,44.0,44.0,44.0,45.0,46.0,41.0,44.0,44.0,44.0,43.0
63,44.0,43.0,43.0,43.0,50.0,50.0,46.0,43.0,43.0,43.0,46.0
64,46.0,48.0,48.0,48.0,49.0,49.0,46.0,49.0,49.0,49.0,46.0
65,46.0,45.0,45.0,44.0,50.0,49.0,46.0,45.0,45.0,45.0,45.0
66,45.0,44.0,44.0,44.0,51.0,50.0,47.0,44.0,44.0,44.0,47.0
67,47.0,49.0,49.0,49.0,50.0,50.0,47.0,50.0,50.0,50.0,47.0
68,47.0,46.0,46.0,45.0,51.0,50.0,47.0,46.0,46.0,46.0,46.0
69,46.0,44.0,44.0,44.0,48.0,48.0,45.0,44.0,44.0,44.0,46.0
70,47.0,42.0,42.0,42.0,45.0,48.0,46.0,41.0,41.0,41.0,47.0
71,47.0,42.0,42.0,42.0,48.0,47.0,47.0,43.0,43.0,43.0,46.0
72,45.0,43.0,43.0,43.0,48.0,47.0,44.0,43.0,43.0,43.0,45.0
73,47.0,41.0,41.0,41.0,45.0,47.0,46.0,42.0,42.0,42.0,47.0
74,47.0,41.0,41.0,41.0,48.0,46.0,46.0,42.0,42.0,42.0,47.0
75,46.0,44.0,44.0,44.0,47.0,48.0,45.0,44.0,44.0,44.0,46.0
76,48.0,42.0,42.0,42.0,45.0,44.0,47.0,43.0,43.0,43.0,48.0
77,48.0,42.0,42.0,42.0,47.0,47.0,47.0,43.0,43.0,43.0,48.0
78,46.0,45.0,45.0,45.0,49.0,50.0,46.0,45.0,45.0,45.0,45.0
79,48.0,47.0,47.0,47.0,50.0,50.0,48.0,47.0,47.0,47.0,48.0
80,48.0,47.0,47.0,46.0,50.0,50.0,47.0,47.0,46.0,46.0,47.0
81,47.0,45.0,45.0,45.0,49.0,49.0,46.0,45.0,45.0,45.0,47.0
82,48.0,43.0,43.0,43.0,46.0,49.0,47.0,42.0,42.0,42.0,48.0
83,48.0,43.0,43.0,43.0,49.0,48.0,48.0,44.0,44.0,44.0,47.0
84,46.0,44.0,44.0,44.0,49.0,48.0,45.0,44.0,44.0,44.0,46.0
85,48.0,42.0,42.0,42.0,45.0,48.0,47.0,42.0,42.0,42.0,48.0
86,48.0,42.0,42.0,42.0,49.0,47.0,47.0,43.0,43.0,43.0,48.0
87,47.0,45.0,45.0,45.0,48.0,49.0,46.0,45.0,45.0,45.0,47.0
88,49.0,43.0,43.0,43.0,45.0,44.0,48.0,43.0,43.0,43.0,49.0
89,49.0,43.0,43.0,43.0,45.0,48.0,48.0,44.0,44.0,44.0,49.0
90,50.0,43.0,43.0,43.0,45.0,45.0,50.0,44.0,43.0,43.0,50.0
91,43.0,47.0,47.0,47.0,46.0,48.0,45.0,46.0,46.0,46.0,45.0
92,43.0,45.0,45.0,45.0,48.0,47.0,46.0,46.0,45.0,45.0,44.0
