Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8,Roll 9,Roll 10,Roll 11,Roll 12,Roll 13,Roll 14,Roll 15
0,54.0,50.0,50.0,50.0,50.0,50.0,54.0,50.0,53.0,49.0,53.0,54.0,56.0,52.0,52.0,49.0
1,46.0,45.0,45.0,49.0,48.0,50.0,52.0,49.0,51.0,41.0,51.0,52.0,47.0,52.0,52.0,42.0
2,49.0,46.0,47.0,46.0,46.0,46.0,52.0,46.0,51.0,45.0,51.0,52.0,50.0,48.0,48.0,45.0
3,58.0,55.0,55.0,55.0,55.0,55.0,59.0,55.0,58.0,54.0,58.0,59.0,56.0,56.0,56.0,54.0
4,50.0,49.0,50.0,53.0,53.0,55.0,57.0,53.0,56.0,46.0,56.0,57.0,51.0,57.0,57.0,47.0
5,52.0,50.0,50.0,50.0,51.0,51.0,57.0,50.0,56.0,50.0,56.0,57.0,52.0,53.0,53.0,50.0
6,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,54.0,50.0,54.0,56.0,56.0,52.0,52.0,51.0
7,48.0,47.0,50.0,50.0,52.0,52.0,52.0,51.0,51.0,42.0,52.0,52.0,47.0,52.0,52.0,43.0
8,51.0,50.0,51.0,51.0,52.0,52.0,52.0,51.0,52.0,46.0,52.0,52.0,50.0,48.0,48.0,46.0
9,56.0,50.0,52.0,50.0,52.0,50.0,56.0,50.0,55.0,50.0,55.0,56.0,57.0,52.0,52.0,51.0
10,51.0,50.0,47.0,50.0,47.0,50.0,52.0,50.0,52.0,45.0,52.0,52.0,50.0,52.0,52.0,46.0
11,50.0,46.0,47.0,46.0,46.0,46.0,52.0,46.0,52.0,47.0,52.0,52.0,51.0,48.0,48.0,47.0
12,56.0,55.0,53.0,53.0,53.0,53.0,56.0,53.0,55.0,54.0,55.0,56.0,56.0,52.0,52.0,54.0
13,57.0,55.0,52.0,55.0,51.0,55.0,57.0,55.0,56.0,51.0,56.0,57.0,57.0,55.0,55.0,52.0
14,57.0,51.0,52.0,51.0,51.0,51.0,57.0,51.0,56.0,55.0,56.0,57.0,58.0,53.0,53.0,55.0
15,56.0,55.0,54.0,54.0,54.0,54.0,56.0,54.0,55.0,55.0,55.0,56.0,57.0,53.0,53.0,54.0
16,57.0,56.0,53.0,56.0,52.0,56.0,57.0,56.0,56.0,52.0,56.0,57.0,57.0,56.0,56.0,52.0
17,57.0,52.0,53.0,52.0,52.0,52.0,57.0,52.0,56.0,55.0,56.0,57.0,59.0,54.0,54.0,55.0
18,58.0,55.0,55.0,55.0,55.0,55.0,59.0,55.0,59.0,54.0,59.0,59.0,56.0,56.0,56.0,55.0
19,54.0,49.0,50.0,53.0,56.0,56.0,60.0,55.0,60.0,46.0,60.0,60.0,51.0,56.0,56.0,47.0
20,54.0,50.0,52.0,52.0,56.0,56.0,60.0,55.0,60.0,50.0,60.0,60.0,52.0,53.0,53.0,50.0
21,58.0,56.0,56.0,56.0,56.0,56.0,59.0,56.0,58.0,55.0,59.0,59.0,56.0,56.0,56.0,56.0
22,50.0,48.0,50.0,52.0,57.0,57.0,57.0,56.0,56.0,47.0,57.0,57.0,47.0,57.0,57.0,48.0
23,52.0,50.0,52.0,52.0,57.0,57.0,57.0,56.0,57.0,51.0,57.0,57.0,52.0,53.0,53.0,51.0
24,59.0,56.0,56.0,56.0,56.0,56.0,60.0,56.0,60.0,55.0,60.0,60.0,57.0,55.0,55.0,56.0
25,55.0,50.0,50.0,50.0,52.0,53.0,57.0,51.0,57.0,50.0,57.0,57.0,52.0,57.0,57.0,51.0
26,55.0,50.0,50.0,50.0,51.0,51.0,57.0,50.0,57.0,52.0,57.0,57.0,55.0,53.0,53.0,52.0
27,59.0,55.0,56.0,56.0,55.0,55.0,60.0,56.0,60.0,59.0,60.0,60.0,58.0,56.0,56.0,58.0
28,60.0,56.0,57.0,57.0,56.0,56.0,61.0,57.0,61.0,56.0,61.0,61.0,57.0,57.0,57.0,57.0
29,60.0,57.0,57.0,57.0,56.0,56.0,61.0,57.0,61.0,60.0,61.0,61.0,60.0,57.0,57.0,60.0
30,60.0,56.0,57.0,57.0,56.0,56.0,60.0,57.0,60.0,60.0,60.0,60.0,59.0,57.0,57.0,59.0
31,61.0,56.0,58.0,58.0,56.0,56.0,61.0,58.0,61.0,57.0,61.0,61.0,58.0,58.0,58.0,57.0
32,61.0,58.0,58.0,58.0,56.0,56.0,61.0,58.0,61.0,60.0,61.0,61.0,61.0,58.0,58.0,60.0
33,55.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,54.0,49.0,54.0,54.0,53.0,56.0,56.0,50.0
34,47.0,47.0,50.0,50.0,50.0,50.0,50.0,50.0,49.0,41.0,50.0,50.0,44.0,52.0,52.0,42.0
35,48.0,50.0,51.0,51.0,50.0,50.0,50.0,50.0,50.0,46.0,50.0,50.0,48.0,52.0,52.0,46.0
36,56.0,57.0,57.0,57.0,57.0,57.0,56.0,57.0,55.0,50.0,56.0,56.0,53.0,52.0,52.0,51.0
37,50.0,50.0,51.0,51.0,50.0,50.0,50.0,51.0,50.0,43.0,50.0,50.0,48.0,50.0,50.0,44.0
38,51.0,51.0,51.0,51.0,51.0,51.0,50.0,51.0,50.0,47.0,50.0,50.0,50.0,48.0,48.0,47.0
39,56.0,56.0,57.0,57.0,56.0,56.0,56.0,57.0,55.0,55.0,56.0,56.0,56.0,53.0,53.0,55.0
40,57.0,57.0,58.0,58.0,57.0,57.0,57.0,58.0,55.0,51.0,57.0,57.0,53.0,55.0,55.0,52.0
41,57.0,58.0,58.0,58.0,57.0,57.0,57.0,58.0,55.0,55.0,57.0,57.0,57.0,53.0,53.0,55.0
42,56.0,57.0,58.0,58.0,55.0,55.0,56.0,58.0,55.0,56.0,56.0,56.0,56.0,54.0,54.0,55.0
43,57.0,57.0,59.0,59.0,57.0,57.0,57.0,59.0,55.0,52.0,57.0,57.0,54.0,56.0,56.0,52.0
44,57.0,59.0,59.0,59.0,57.0,57.0,57.0,59.0,55.0,55.0,57.0,57.0,57.0,54.0,54.0,55.0
45,57.0,50.0,52.0,50.0,50.0,49.0,55.0,49.0,56.0,50.0,56.0,55.0,52.0,50.0,50.0,51.0
46,52.0,48.0,47.0,48.0,47.0,48.0,51.0,48.0,51.0,46.0,51.0,51.0,48.0,51.0,51.0,47.0
47,51.0,46.0,47.0,46.0,47.0,46.0,51.0,46.0,51.0,47.0,51.0,51.0,51.0,48.0,48.0,47.0
48,57.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,56.0,55.0,56.0,56.0,60.0,51.0,51.0,56.0
49,58.0,53.0,53.0,53.0,53.0,54.0,57.0,53.0,57.0,51.0,57.0,57.0,53.0,58.0,58.0,52.0
50,58.0,51.0,53.0,51.0,53.0,51.0,57.0,51.0,57.0,56.0,57.0,57.0,58.0,53.0,53.0,56.0
51,58.0,57.0,57.0,57.0,57.0,57.0,55.0,57.0,56.0,56.0,56.0,56.0,61.0,52.0,52.0,56.0
52,59.0,54.0,52.0,54.0,52.0,55.0,57.0,54.0,57.0,52.0,57.0,57.0,54.0,59.0,59.0,52.0
53,59.0,52.0,53.0,52.0,53.0,52.0,57.0,52.0,57.0,57.0,57.0,57.0,59.0,54.0,54.0,57.0
54,56.0,55.0,56.0,56.0,55.0,55.0,55.0,56.0,55.0,55.0,55.0,55.0,59.0,52.0,52.0,56.0
55,57.0,56.0,55.0,55.0,52.0,53.0,57.0,52.0,57.0,56.0,57.0,57.0,57.0,57.0,57.0,55.0
56,58.0,56.0,55.0,55.0,52.0,53.0,57.0,53.0,57.0,58.0,57.0,57.0,57.0,53.0,53.0,58.0
57,57.0,56.0,57.0,57.0,56.0,56.0,55.0,57.0,56.0,56.0,56.0,56.0,60.0,53.0,53.0,56.0
58,58.0,56.0,56.0,56.0,53.0,54.0,57.0,53.0,57.0,57.0,57.0,57.0,57.0,58.0,58.0,56.0
59,59.0,56.0,56.0,56.0,53.0,54.0,57.0,54.0,57.0,59.0,57.0,57.0,58.0,54.0,54.0,59.0
60,57.0,56.0,57.0,57.0,55.0,55.0,55.0,57.0,56.0,56.0,56.0,56.0,56.0,54.0,54.0,56.0
61,58.0,56.0,56.0,56.0,52.0,50.0,57.0,52.0,57.0,57.0,57.0,57.0,57.0,57.0,57.0,56.0
62,59.0,56.0,56.0,56.0,52.0,55.0,57.0,55.0,57.0,59.0,57.0,57.0,58.0,55.0,55.0,59.0
63,58.0,54.0,54.0,54.0,57.0,57.0,59.0,55.0,59.0,53.0,59.0,59.0,56.0,57.0,57.0,54.0
64,53.0,48.0,49.0,52.0,56.0,56.0,59.0,55.0,59.0,45.0,59.0,59.0,50.0,59.0,59.0,46.0
