Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5,Roll 6,Roll 7,Roll 8
0,51.0,51.0,54.0,54.0,53.0,53.0,51.0,51.0,50.0
1,49.0,46.0,49.0,54.0,53.0,53.0,47.0,49.0,45.0
2,50.0,45.0,50.0,54.0,53.0,53.0,51.0,50.0,45.0
3,52.0,55.0,57.0,57.0,55.0,55.0,52.0,52.0,54.0
4,52.0,52.0,55.0,56.0,54.0,54.0,52.0,52.0,51.0
5,52.0,54.0,60.0,60.0,58.0,58.0,53.0,52.0,53.0
6,53.0,52.0,57.0,57.0,56.0,56.0,53.0,53.0,51.0
7,53.0,53.0,55.0,56.0,54.0,54.0,53.0,53.0,52.0
8,53.0,55.0,60.0,60.0,59.0,59.0,53.0,53.0,54.0
9,52.0,53.0,54.0,54.0,52.0,52.0,51.0,52.0,52.0
10,51.0,50.0,49.0,50.0,49.0,49.0,47.0,51.0,49.0
11,51.0,50.0,49.0,50.0,48.0,49.0,50.0,51.0,49.0
12,53.0,54.0,55.0,55.0,53.0,53.0,52.0,53.0,53.0
13,53.0,51.0,50.0,54.0,52.0,52.0,48.0,53.0,50.0
14,53.0,51.0,50.0,54.0,52.0,52.0,51.0,53.0,50.0
15,52.0,51.0,55.0,55.0,53.0,53.0,52.0,52.0,50.0
16,50.0,46.0,50.0,51.0,50.0,50.0,48.0,50.0,45.0
17,49.0,46.0,49.0,51.0,49.0,49.0,49.0,49.0,45.0
18,55.0,55.0,56.0,56.0,55.0,54.0,55.0,55.0,54.0
19,54.0,51.0,55.0,56.0,55.0,55.0,54.0,54.0,51.0
20,58.0,54.0,59.0,59.0,58.0,57.0,58.0,58.0,53.0
21,56.0,51.0,56.0,56.0,56.0,55.0,56.0,56.0,51.0
22,55.0,52.0,55.0,55.0,54.0,54.0,55.0,55.0,52.0
23,59.0,55.0,59.0,59.0,59.0,58.0,59.0,59.0,54.0
24,52.0,55.0,55.0,55.0,53.0,53.0,52.0,52.0,54.0
25,51.0,54.0,55.0,55.0,53.0,53.0,50.0,51.0,53.0
26,52.0,59.0,59.0,59.0,57.0,57.0,52.0,52.0,58.0
27,54.0,56.0,55.0,55.0,53.0,53.0,53.0,54.0,55.0
28,54.0,55.0,56.0,56.0,54.0,54.0,52.0,54.0,54.0
29,55.0,60.0,60.0,60.0,58.0,58.0,52.0,55.0,59.0
30,53.0,51.0,55.0,55.0,53.0,53.0,53.0,53.0,50.0
