Turn 6,Turn 7,Score,Connecting Exits,Longest Railway,Longest Highway,Centre Points,Errors,Bonus Point
0,0,38,20,8,7,4,-1,0
0,1,31,16,8,6,5,-4,0
0,2,37,20,8,7,5,-3,0
