Scenario,Roll 0,Roll 1,Roll 2,Roll 3,Roll 4,Roll 5
0,41.0,37.0,39.0,39.0,39.0,40.0
1,41.0,39.0,38.0,38.0,38.0,41.0
2,41.0,37.0,39.0,39.0,37.0,38.0
3,40.0,38.0,39.0,39.0,39.0,41.0
4,42.0,38.0,39.0,39.0,39.0,42.0
5,40.0,39.0,39.0,39.0,38.0,38.0
6,41.0,37.0,38.0,38.0,39.0,42.0
7,41.0,38.0,38.0,38.0,38.0,43.0
8,41.0,40.0,40.0,40.0,38.0,39.0
9,42.0,43.0,39.0,39.0,39.0,40.0
10,43.0,42.0,41.0,41.0,39.0,41.0
11,41.0,39.0,41.0,41.0,39.0,38.0
12,41.0,42.0,38.0,38.0,39.0,40.0
13,42.0,41.0,40.0,40.0,40.0,41.0
14,41.0,39.0,40.0,40.0,40.0,42.0
15,42.0,43.0,38.0,38.0,40.0,41.0
16,43.0,41.0,40.0,40.0,41.0,42.0
17,42.0,40.0,40.0,40.0,41.0,42.0
18,40.0,38.0,38.0,38.0,38.0,40.0
19,42.0,38.0,38.0,38.0,38.0,41.0
20,39.0,40.0,39.0,39.0,37.0,38.0
21,41.0,39.0,38.0,38.0,39.0,41.0
22,43.0,39.0,39.0,39.0,39.0,42.0
23,40.0,41.0,40.0,40.0,38.0,39.0
24,41.0,42.0,41.0,41.0,39.0,39.0
25,42.0,41.0,40.0,40.0,39.0,40.0
26,40.0,40.0,43.0,43.0,41.0,39.0
27,40.0,41.0,40.0,40.0,39.0,41.0
28,42.0,40.0,40.0,40.0,40.0,41.0
29,41.0,40.0,42.0,42.0,41.0,43.0
30,41.0,42.0,39.0,39.0,40.0,41.0
31,43.0,40.0,41.0,41.0,41.0,41.0
32,42.0,39.0,43.0,43.0,42.0,43.0
33,42.0,38.0,37.0,37.0,38.0,40.0
34,44.0,40.0,39.0,39.0,38.0,41.0
35,41.0,40.0,40.0,40.0,38.0,40.0
36,42.0,42.0,39.0,39.0,39.0,40.0
37,41.0,41.0,41.0,41.0,39.0,41.0
38,41.0,41.0,41.0,41.0,41.0,40.0
39,41.0,41.0,38.0,38.0,39.0,42.0
40,43.0,40.0,41.0,41.0,40.0,42.0
41,41.0,40.0,40.0,40.0,40.0,44.0
42,42.0,42.0,38.0,38.0,40.0,42.0
43,44.0,40.0,42.0,42.0,41.0,42.0
44,42.0,39.0,40.0,40.0,41.0,44.0
45,41.0,42.0,43.0,43.0,40.0,41.0
46,41.0,42.0,42.0,42.0,42.0,41.0
47,41.0,41.0,42.0,42.0,40.0,38.0
48,42.0,43.0,42.0,42.0,41.0,42.0
49,43.0,43.0,41.0,41.0,41.0,43.0
50,43.0,44.0,44.0,44.0,41.0,42.0
51,43.0,43.0,41.0,41.0,41.0,41.0
52,44.0,44.0,42.0,42.0,42.0,42.0
53,44.0,45.0,45.0,45.0,42.0,42.0
54,41.0,42.0,41.0,41.0,40.0,41.0
55,43.0,42.0,40.0,40.0,41.0,42.0
56,43.0,43.0,43.0,43.0,42.0,42.0
57,42.0,42.0,40.0,40.0,41.0,40.0
58,44.0,43.0,41.0,41.0,42.0,42.0
59,44.0,44.0,44.0,44.0,43.0,43.0
60,43.0,42.0,41.0,41.0,41.0,41.0
61,44.0,43.0,42.0,42.0,41.0,43.0
62,44.0,43.0,42.0,42.0,42.0,43.0
63,39.0,37.0,37.0,37.0,37.0,39.0
64,41.0,37.0,37.0,37.0,37.0,40.0
65,38.0,39.0,38.0,38.0,36.0,37.0
66,40.0,38.0,37.0,37.0,38.0,40.0
67,42.0,38.0,38.0,38.0,38.0,41.0
68,39.0,40.0,39.0,39.0,37.0,38.0
69,40.0,41.0,40.0,40.0,39.0,38.0
70,41.0,40.0,39.0,39.0,41.0,39.0
71,39.0,39.0,42.0,42.0,40.0,38.0
72,39.0,40.0,39.0,39.0,38.0,40.0
73,41.0,39.0,40.0,40.0,40.0,40.0
74,40.0,39.0,41.0,41.0,40.0,42.0
75,40.0,41.0,38.0,38.0,39.0,40.0
76,42.0,40.0,41.0,41.0,41.0,40.0
77,41.0,39.0,42.0,42.0,41.0,42.0
78,41.0,38.0,37.0,37.0,37.0,39.0
79,43.0,39.0,39.0,39.0,39.0,40.0
80,40.0,40.0,40.0,40.0,37.0,39.0
81,41.0,41.0,40.0,40.0,40.0,39.0
82,40.0,40.0,40.0,40.0,42.0,40.0
83,40.0,40.0,42.0,42.0,40.0,39.0
84,40.0,41.0,39.0,39.0,39.0,41.0
85,42.0,40.0,41.0,41.0,41.0,41.0
86,41.0,39.0,41.0,41.0,41.0,43.0
